generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,4.98182,0.768108,0.194298,0
0,otu_1915_Anaeromyxobacteraceae,NA,0.967336,42.0661,-0.0928552,27.3296,0
0,otu_1610_Anaeromyxobacteraceae,otu_630_Anaeromyxobacteraceae,0.714947,21.0678,-0.545574,0.329135,0
0,otu_1287,otu_1332_40CM-4-68-19,0.394263,17.795,-1.22682,0.309454,0
0,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.61046,19.3361,-1.3495,2.53206,0
0,otu_709_Haliangiaceae,NA,0.674247,1.83744,0.258661,8.38448,0
0,otu_1279_Haliangiaceae,otu_1485,0.586332,29.7098,-2.4857,1.21733,0
0,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.669074,26.8145,0.311034,10.3528,0
0,otu_8902_SG8-38,otu_4806_SG8-38,0.462837,18.7801,-1.66997,1.8313,0
0,otu_11385_SG8-38,otu_195,0.700518,22.0938,-1.62661,0.941218,0
0,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.524213,11.9617,0.562868,2.16548,0
0,otu_739_Polyangiaceae,NA,0.806398,18.8904,0.263185,24.8666,0
0,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.822,37.9582,0.0623203,10.2981,0
0,otu_11530_SG8-38,otu_7600_SG8-38,0.697673,22.4524,-0.817604,3.14442,0
0,otu_10802_Polyangiaceae,otu_4762_Polyangiaceae,0.464599,27.3862,-2.91969,0.666977,0
20000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,4.67999,0.95455,0.0959023,0
20000,otu_1610_Anaeromyxobacteraceae,otu_630_Anaeromyxobacteraceae,0.697708,33.2568,-1.2168,8.2388,0
20000,otu_1287,otu_1332_40CM-4-68-19,0.369678,15.7915,-0.619247,0.573245,0
20000,otu_7373_Nannocystaceae,otu_5240_Nannocystaceae,0.517007,21.0596,-1.00548,3.30895,0
20000,otu_709_Haliangiaceae,NA,0.697956,28.3455,-1.69777,20.7554,0
20000,otu_1279_Haliangiaceae,otu_1485,0.592632,23.5763,-2.15551,0.0776589,0
20000,otu_923_Sandaracinaceae,NA,0.981405,12.524,2.03636,58.66,0
20000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.687084,28.3102,-0.423267,6.18292,0
20000,otu_8902_SG8-38,otu_4806_SG8-38,0.481572,18.1421,-1.56467,0.644591,0
20000,otu_11385_SG8-38,otu_195,0.726019,36.7629,-2.85673,6.82277,0
20000,otu_4467_Polyangiaceae,NA,0.957408,4.5251,-0.038444,36.4031,0
20000,otu_7037_Polyangiaceae,NA,0.997549,24.2804,0.478888,40.7281,0
20000,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.540485,12.3548,0.171636,0.862127,0
20000,otu_2316_Polyangiaceae,NA,0.974704,7.61359,2.04559,78.1189,0
20000,otu_4048_Haliangiaceae,NA,0.944873,12.9186,-0.805381,10.4554,0
20000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.831016,30.383,-1.67879,0.410414,0
20000,otu_11530_SG8-38,otu_7600_SG8-38,0.706539,38.9612,-3.65561,0.868011,0
20000,otu_4467_Polyangiaceae,otu_356_Polyangiaceae,0.424481,21.5775,-1.98323,0.121716,0
40000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,5.851,0.489796,0.306657,0
40000,otu_6123_Anaeromyxobacteraceae,otu_995_Anaeromyxobacteraceae,0.772422,34.746,0.790187,23.3699,0
40000,otu_318_Anaeromyxobacteraceae,NA,0.97341,2.0312,-1.3647,98.151,0
40000,otu_1610_Anaeromyxobacteraceae,otu_630_Anaeromyxobacteraceae,0.707588,24.7106,-0.812064,0.408264,0
40000,otu_1332_40CM-4-68-19,otu_2107_Anaeromyxobacteraceae,0.432083,18.0368,-1.2038,0.39188,0
40000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.561108,17.2623,-0.271346,2.104,0
40000,otu_6754_Haliangiaceae,otu_4903_Haliangiaceae,0.507435,27.8277,-2.14189,8.78923,0
40000,otu_1279_Haliangiaceae,otu_1485,0.587581,26.8227,-2.32033,0.181851,0
40000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.685753,19.5722,0.944316,5.82453,0
40000,otu_8902_SG8-38,otu_4806_SG8-38,0.466005,17.9734,-1.53303,0.438438,0
40000,otu_1191_Polyangiaceae,otu_2433_Polyangiaceae,0.568146,17.814,-0.396994,0.614896,0
40000,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.53947,15.9648,-0.262569,0.785581,0
40000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.827539,34.839,-0.987522,9.81397,0
40000,otu_8095_SG8-38,otu_293_SG8-38,0.723056,44.1929,-3.81979,8.70749,0
40000,otu_4762_Polyangiaceae,otu_9066_Polyangiaceae,0.475546,34.7796,-2.13061,7.96264,0
60000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,8.85783,-0.253995,0.172137,0
60000,otu_886_Anaeromyxobacteraceae,otu_250_Anaeromyxobacteraceae,0.662566,33.7927,-1.09489,8.66963,0
60000,otu_1287,otu_1332_40CM-4-68-19,0.338462,17.9473,-0.848621,1.45982,0
60000,otu_2408_Nannocystaceae,otu_4661_Nannocystaceae,0.643639,12.1831,0.404422,0.623243,0
60000,otu_1279_Haliangiaceae,otu_1485,0.593654,23.6295,-1.63437,2.53473,0
60000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.681951,20.3645,0.636998,7.30403,0
60000,otu_8902_SG8-38,otu_4806_SG8-38,0.444922,20.3322,-1.50883,1.0999,0
60000,otu_2433_Polyangiaceae,otu_11385_SG8-38,0.628712,18.8958,-0.365625,1.41901,0
60000,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.532647,18.2283,-1.01838,0.10967,0
60000,otu_938_Polyangiaceae,otu_10865_Polyangiaceae,0.677279,45.4782,-1.03077,29.0907,0
60000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.816429,44.778,-2.00116,2.38008,0
60000,otu_11530_SG8-38,otu_7600_SG8-38,0.711278,31.6406,-3.00406,0.163753,0
60000,otu_4762_Polyangiaceae,otu_9066_Polyangiaceae,0.477421,18.6064,-1.71912,1.04883,0
80000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,6.64784,0.184816,1.12062,0
80000,otu_3418_Anaeromyxobacteraceae,otu_1610_Anaeromyxobacteraceae,0.691415,26.2597,-1.41795,1.45854,0
80000,otu_1332_40CM-4-68-19,otu_2107_Anaeromyxobacteraceae,0.43561,18.1278,-1.21651,0.103865,0
80000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.617347,19.7446,-1.17183,5.29086,0
80000,otu_2685_Haliangiaceae,otu_2891_Haliangiaceae,0.726276,31.5812,-2.68811,1.5195,0
80000,otu_1526,otu_6754_Haliangiaceae,0.439613,27.7327,-1.51479,3.5021,0
80000,otu_4056_Sandaracinaceae,NA,0.873387,9.20437,0.38592,7.05348,0
80000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.682609,17.606,1.47912,8.39568,0
80000,otu_774_Sandaracinaceae,otu_8902_SG8-38,0.368725,21.2041,-1.69343,0.20757,0
80000,otu_2433_Polyangiaceae,otu_11385_SG8-38,0.683691,25.313,-0.641366,8.25593,0
80000,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.533829,17.0522,-0.790586,1.09213,0
80000,otu_10106_Polyangiaceae,NA,0.770114,17.4209,0.212864,11.1921,0
80000,otu_2417_Polyangiaceae,NA,0.998075,31.451,2.07557,19.2523,0
80000,otu_5092_Polyangiaceae,otu_519_Polyangiaceae,0.77088,28.2396,0.77921,3.63386,0
80000,otu_8095_SG8-38,otu_293_SG8-38,0.724541,35.5548,-3.38775,1.19926,0
80000,otu_10802_Polyangiaceae,otu_4762_Polyangiaceae,0.466744,18.4936,-1.78308,0.126647,0
100000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,9.63367,-0.282303,1.2178,0
100000,otu_1610_Anaeromyxobacteraceae,otu_630_Anaeromyxobacteraceae,0.713057,33.5174,-2.77352,0.654594,0
100000,otu_5091_Anaeromyxobacteraceae,NA,0.876858,14.8144,-0.147794,5.07501,0
100000,otu_8023_Myxococcaceae,NA,0.688372,40.0748,0.252677,51.6244,0
100000,otu_2107_Anaeromyxobacteraceae,otu_3394_Vulgatibacteraceae,0.437281,18.9853,-1.21525,1.22145,0
100000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.558651,24.4208,-0.902534,7.16303,0
100000,otu_1465,otu_2685_Haliangiaceae,0.706195,30.3521,-1.26845,8.57655,0
100000,otu_6754_Haliangiaceae,otu_7630,0.445659,22.575,-1.62814,0.23962,0
100000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.671199,21.6832,0.324621,3.29976,0
100000,otu_8902_SG8-38,otu_4806_SG8-38,0.448643,14.5615,-1.08374,0.0588244,0
100000,otu_11385_SG8-38,otu_195,0.711278,26.6496,-2.16668,2.89765,0
100000,otu_1246_Polyangiaceae,NA,0.984188,5.4615,-0.972883,33.9161,0
100000,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.525056,12.5972,0.200674,0.0696314,0
100000,otu_3878,NA,0.853727,33.8273,-0.806319,43.3424,0
100000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.824607,37.4656,-0.368357,5.87567,0
100000,otu_7600_SG8-38,otu_8095_SG8-38,0.717325,39.1774,-4.0173,1.9421,0
100000,otu_5163_Polyangiaceae,otu_4467_Polyangiaceae,0.409695,18.5157,-1.54855,0.753846,0
120000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,7.14681,-0.151834,0.16677,0
120000,otu_3418_Anaeromyxobacteraceae,otu_1610_Anaeromyxobacteraceae,0.690262,25.4918,-1.34969,0.873603,0
120000,otu_2107_Anaeromyxobacteraceae,otu_3394_Vulgatibacteraceae,0.437462,19.0867,-1.43023,0.00724465,0
120000,otu_2408_Nannocystaceae,otu_4661_Nannocystaceae,0.642348,15.5923,-0.301471,3.45148,0
120000,otu_1267_SG8-38,otu_4932_Haliangiaceae,0.562197,25.4032,-1.99118,0.664779,0
120000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.662171,19.3153,-0.220079,5.7216,0
120000,otu_8902_SG8-38,otu_4806_SG8-38,0.425306,20.559,-1.58165,0.591456,0
120000,otu_2433_Polyangiaceae,otu_11385_SG8-38,0.660667,19.882,-0.550792,1.50131,0
120000,otu_4051_Polyangiaceae,NA,0.864547,8.53992,1.18402,22.6202,0
120000,otu_5192_Polyangiaceae,otu_9234_Polyangiaceae,0.55931,24.5609,-1.50959,1.71661,0
120000,otu_4051_Polyangiaceae,otu_6839_PHBI01,0.716081,20.2933,0.514861,5.54621,0
120000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.844506,31.0246,0.69875,3.48753,0
120000,otu_11530_SG8-38,otu_7600_SG8-38,0.712163,28.3146,-1.69147,3.28423,0
120000,otu_10206_Polyangiaceae,otu_10589,0.35626,20.7073,-1.69119,0.694093,0
140000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,5.40508,0.565738,0.90001,0
140000,otu_3418_Anaeromyxobacteraceae,otu_1610_Anaeromyxobacteraceae,0.693772,34.2525,-2.48472,0.796068,0
140000,otu_4361_Myxococcaceae,otu_7657_Myxococcaceae,0.698514,21.8131,-0.735603,5.08263,0
140000,otu_775_SMWR01,NA,0.960356,5.71556,0.549362,21.0585,0
140000,otu_1287,otu_1332_40CM-4-68-19,0.408889,18.9731,-1.35864,0.282723,0
140000,otu_2234_Myxococcaceae,NA,0.675173,24.8748,0.240669,21.0554,0
140000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.536298,12.9158,0.510509,2.19055,0
140000,otu_1279_Haliangiaceae,otu_1485,0.592906,29.6464,-2.71286,1.0995,0
140000,otu_2204_Sandaracinaceae,otu_1440_Sandaracinaceae,0.69086,19.8093,-0.599472,2.04916,0
140000,otu_8902_SG8-38,otu_4806_SG8-38,0.438593,21.0979,-1.86182,0.493917,0
140000,otu_11385_SG8-38,otu_195,0.713809,24.5638,-1.17838,0.224462,0
140000,otu_5192_Polyangiaceae,otu_9234_Polyangiaceae,0.563683,22.726,-1.59003,0.659642,0
140000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.834017,28.4169,1.55504,4.22132,0
140000,otu_11530_SG8-38,otu_7600_SG8-38,0.701875,27.0541,-1.70162,1.23747,0
140000,otu_4762_Polyangiaceae,otu_9066_Polyangiaceae,0.476391,20.6438,-2.16432,0.837731,0
160000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,4.74351,0.749163,0.088931,0
160000,otu_1287,NA,0.471011,9.25983,0.0780367,4.88523,0
160000,otu_250_Anaeromyxobacteraceae,otu_3418_Anaeromyxobacteraceae,0.678185,24.2036,-0.688739,2.50435,0
160000,otu_1287,otu_1332_40CM-4-68-19,0.356298,20.8256,-1.2447,0.183013,0
160000,otu_1862_Haliangiaceae,NA,0.984037,16.3115,0.68886,9.55365,0
160000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.566639,21.31,-1.04368,3.74778,0
160000,otu_7630,NA,0.876791,8.67034,0.212364,9.36762,0
160000,otu_1279_Haliangiaceae,otu_1485,0.589106,24.915,-2.26463,0.0805028,0
160000,otu_8025_Haliangiaceae,NA,0.950812,55.8822,0.444173,55.581,0
160000,otu_2204_Sandaracinaceae,otu_1440_Sandaracinaceae,0.694758,23.1725,0.325994,6.40667,0
160000,otu_8902_SG8-38,otu_4806_SG8-38,0.443852,17.1458,-0.966626,1.83041,0
160000,otu_1191_Polyangiaceae,otu_2433_Polyangiaceae,0.517305,25.266,-1.52203,0.889744,0
160000,otu_356_Polyangiaceae,NA,0.975894,3.8892,-0.217081,87.2001,0
160000,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.51825,26.6734,-1.80669,0.845111,0
160000,otu_1216,NA,0.901641,40.4714,-0.193383,40.6493,0
160000,otu_5156_Polyangiaceae,otu_5092_Polyangiaceae,0.706445,19.9829,1.00519,1.19727,0
160000,otu_7600_SG8-38,otu_8095_SG8-38,0.720583,36.8954,-3.19651,5.97523,0
160000,otu_10206_Polyangiaceae,otu_10589,0.372553,18.2883,-1.44907,0.711818,0
180000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,5.98303,0.378791,0.163742,0
180000,otu_1610_Anaeromyxobacteraceae,otu_630_Anaeromyxobacteraceae,0.707318,31.7256,-2.0343,1.7956,0
180000,otu_4703_UBA9160,NA,0.992607,1.79893,-0.338535,8.99853,0
180000,otu_1287,otu_1332_40CM-4-68-19,0.429774,19.001,-1.21543,1.78296,0
180000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.553613,32.7468,-1.86777,6.78181,0
180000,otu_1465,otu_2685_Haliangiaceae,0.716241,31.0848,-2.49389,2.19149,0
180000,otu_1279_Haliangiaceae,otu_1485,0.593472,23.8361,-2.42377,0.395434,0
180000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.685738,30.9347,-0.197207,19.6492,0
180000,otu_8902_SG8-38,otu_4806_SG8-38,0.478592,16.2293,-1.78641,0.135181,0
180000,otu_11385_SG8-38,otu_195,0.719949,18.9406,-0.601728,0.0703157,0
180000,otu_5192_Polyangiaceae,otu_9234_Polyangiaceae,0.564089,33.9976,-2.36773,4.021,0
180000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.82409,29.7135,-0.121953,5.04349,0
180000,otu_6991,NA,0.908937,31.5134,-0.783588,25.1773,0
180000,otu_7600_SG8-38,otu_8095_SG8-38,0.720697,23.591,-1.63776,0.414016,0
180000,otu_4467_Polyangiaceae,otu_356_Polyangiaceae,0.434252,16.4823,-1.42732,0.0592257,0
200000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,4.78569,1.1607,0.0352438,0
200000,otu_3418_Anaeromyxobacteraceae,otu_1610_Anaeromyxobacteraceae,0.68867,22.8502,-0.734544,1.57333,0
200000,otu_1101_Myxococcaceae,NA,0.841724,9.7975,0.0677034,9.76355,0
200000,otu_1287,otu_1332_40CM-4-68-19,0.409952,18.0144,-1.02508,1.19262,0
200000,otu_178_Nannocystaceae,NA,0.870477,5.15289,0.528405,0.811707,0
200000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.557494,18.046,-1.10948,0.175704,0
200000,otu_1279_Haliangiaceae,otu_1485,0.589444,26.0446,-2.1226,1.06353,0
200000,otu_2204_Sandaracinaceae,otu_1440_Sandaracinaceae,0.692506,24.8685,-1.22677,4.23477,0
200000,otu_8902_SG8-38,otu_4806_SG8-38,0.453513,21.3024,-1.77371,0.461113,0
200000,otu_2433_Polyangiaceae,otu_11385_SG8-38,0.660009,28.3598,-2.64639,0.893687,0
200000,otu_1463_Polyangiaceae,NA,0.856669,11.2068,1.41459,13.3186,0
200000,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.539957,24.7173,-1.316,4.57233,0
200000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.843444,32.7347,0.0368236,1.74336,0
200000,otu_9_SG8-38,NA,0.979385,34.9656,1.63565,52.3285,0
200000,otu_8095_SG8-38,otu_293_SG8-38,0.726169,32.3403,-3.32942,0.528677,0
200000,otu_10802_Polyangiaceae,otu_4762_Polyangiaceae,0.464069,19.4504,-1.37409,2.26934,0
220000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,5.80053,0.328957,0.152466,0
220000,otu_3418_Anaeromyxobacteraceae,otu_1610_Anaeromyxobacteraceae,0.692672,19.8016,-0.277306,0.509313,0
220000,otu_4622_Vulgatibacteraceae,otu_541_Vulgatibacteraceae,0.939221,23.7793,0.129952,8.77231,0
220000,otu_6947_Myxococcaceae,NA,0.786676,25.6729,-0.531168,30.1329,0
220000,otu_1287,otu_1332_40CM-4-68-19,0.332258,14.0182,-0.555451,0.0998553,0
220000,otu_5240_Nannocystaceae,NA,0.821147,14.101,0.970896,12.8383,0
220000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.601322,24.0394,-1.30582,3.67558,0
220000,otu_1279_Haliangiaceae,otu_1485,0.588339,18.8354,-1.36035,0.00250578,0
220000,otu_2204_Sandaracinaceae,otu_1440_Sandaracinaceae,0.695822,17.9957,-0.755868,1.86758,0
220000,otu_8902_SG8-38,otu_4806_SG8-38,0.441028,22.1762,-2.28246,0.607699,0
220000,otu_164_Anaeromyxobacteraceae,NA,0.984344,82.9393,0.875346,5.6747,0
220000,otu_5563_Haliangiaceae,otu_1764_Haliangiaceae,0.836968,14.6208,2.36702,1.18369,0
220000,otu_2433_Polyangiaceae,otu_11385_SG8-38,0.667138,20.1832,-0.709022,0.0596357,0
220000,otu_617_Polyangiaceae,otu_7037_Polyangiaceae,0.533927,20.5463,-1.05521,2.19713,0
220000,otu_3209,NA,0.939032,11.2506,2.99327,7.61936,0
220000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.830753,31.3189,0.775417,2.90845,0
220000,otu_11530_SG8-38,otu_7600_SG8-38,0.711414,32.011,-3.15964,2.77659,0
220000,otu_4762_Polyangiaceae,otu_9066_Polyangiaceae,0.474264,18.84,-1.93078,0.697792,0
240000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,5.36488,0.721683,0.00371384,0
240000,otu_3418_Anaeromyxobacteraceae,otu_1610_Anaeromyxobacteraceae,0.691231,21.2872,-0.757191,0.814665,0
240000,otu_426_Vulgatibacteraceae,NA,0.999824,40.4484,-1.45772,18.9405,0
240000,otu_425_Myxococcaceae,NA,0.576878,6.42093,0.440689,7.10977,0
240000,otu_2288_Polyangiaceae,NA,0.80969,2.58755,0.423147,0.117449,0
240000,otu_6947_Myxococcaceae,NA,0.814089,4.50104,-0.821774,1.98657,0
240000,otu_2107_Anaeromyxobacteraceae,otu_3394_Vulgatibacteraceae,0.439302,18.0331,-1.32276,0.0210344,0
240000,otu_2408_Nannocystaceae,otu_4661_Nannocystaceae,0.637653,15.9511,-1.12843,0.901416,0
240000,otu_9067_SG8-38,NA,0.948689,1.56452,0.863291,56.0148,0
240000,otu_325_Polyangiaceae,NA,0.80206,6.09998,2.14876,4.5145,0
240000,otu_2685_Haliangiaceae,otu_2891_Haliangiaceae,0.733583,34.6291,-3.58837,0.497787,0
240000,otu_67_Haliangiaceae,NA,0.879727,2.06021,0.0238335,44.0445,0
240000,otu_1814_Polyangiaceae,NA,0.843756,9.9293,-2.16356,0.392159,0
240000,otu_1279_Haliangiaceae,otu_1485,0.585694,27.0934,-2.5159,1.01689,0
240000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.662034,28.0867,-1.3229,1.57492,0
240000,otu_8902_SG8-38,otu_4806_SG8-38,0.475063,22.789,-1.66719,4.78763,0
240000,otu_11385_SG8-38,otu_195,0.695982,14.4119,0.945718,2.19952,0
240000,otu_8023_Myxococcaceae,NA,0.646087,11.9803,-0.582059,10.5675,0
240000,otu_4467_Polyangiaceae,NA,0.932761,2.94057,-2.17468,20.6938,0
240000,otu_5192_Polyangiaceae,otu_9234_Polyangiaceae,0.55993,20.7724,-1.36481,0.0738431,0
240000,otu_5092_Polyangiaceae,otu_519_Polyangiaceae,0.773425,57.726,-0.493599,34.4388,0
240000,otu_11530_SG8-38,otu_7600_SG8-38,0.701873,29.6033,-1.83682,3.53716,0
240000,otu_356_Polyangiaceae,otu_10802_Polyangiaceae,0.453171,17.7937,-1.50223,0.409083,0
260000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,6.20008,0.498089,0.452064,0
260000,otu_960,NA,0.95573,0.864975,-0.0603724,51.6523,0
260000,otu_25_Anaeromyxobacteraceae,NA,0.902225,1.71223,-3.23876,27.4757,0
260000,otu_1610_Anaeromyxobacteraceae,otu_630_Anaeromyxobacteraceae,0.715494,28.9352,-1.84619,0.728677,0
260000,otu_3867_Polyangiaceae,NA,0.761652,10.8949,-1.93334,7.61216,0
260000,otu_3314_Myxococcaceae,NA,0.951483,1.71418,0.636599,22.9903,0
260000,otu_1537_40CM-4-68-19,NA,0.687813,12.3026,0.999042,20.3027,0
260000,otu_1287,otu_1332_40CM-4-68-19,0.319128,18.8785,-0.96245,0.110028,0
260000,otu_702_Nannocystaceae,otu_831_Nannocystaceae,0.469218,11.4686,1.07257,3.87191,0
