generation,N_shifts,logPrior,logLik,eventRate,acceptRate
11940000,13,-162.909,1489.06,9.28323,0.465
11960000,14,-171.337,1481.54,17.1068,0.461
11980000,18,-215.464,1476.85,17.0263,0.524
12000000,14,-173.811,1488.44,14.5531,0.499
12020000,13,-158.183,1488.49,21.4307,0.461
12040000,15,-185.576,1476.08,19.1313,0.503
12060000,19,-221.107,1493.28,24.3557,0.521667
12080000,18,-215.178,1489.89,19.6505,0.495
12100000,14,-169.512,1480.51,12.3878,0.479636
12120000,12,-146.348,1472.34,14.4609,0.414
12140000,14,-169.585,1493.06,17.7953,0.447
12160000,22,-257.315,1480.96,23.4102,0.511625
12180000,12,-146.799,1473.21,22.7324,0.474
12200000,15,-182.182,1462.84,14.525,0.5168
12220000,23,-269.257,1465.93,27.786,0.568
12240000,17,-198.934,1467.29,21.5886,0.53725
12260000,13,-156.309,1471.9,15.1208,0.45
12280000,16,-184.944,1448.33,20.3044,0.49
12300000,20,-233.168,1466,24.988,0.511105
12320000,14,-167.586,1474.66,10.8023,0.471182
12340000,14,-165.022,1459.92,10.2307,0.462
12360000,18,-207.859,1450.58,13.9322,0.5265
12380000,19,-219.661,1445.78,23.6662,0.531667
12400000,15,-177.584,1487.65,11.9141,0.474667
12420000,13,-154.367,1476.12,16.1052,0.516293
12440000,17,-196.531,1453.71,18.6702,0.523
12460000,15,-183.537,1488.99,10.2237,0.471
12480000,13,-154.308,1461.24,15.4492,0.5075
12500000,15,-180.823,1492.89,17.2913,0.483111
12520000,14,-180.545,1470,13.4305,0.485
12540000,15,-182.796,1492.31,13.3532,0.497
12560000,18,-216.142,1468.87,23.1685,0.504
12580000,15,-180.446,1478.2,21.5706,0.519
12600000,16,-199.824,1492.58,16.6242,0.504333
12620000,14,-171.721,1461.99,17.9759,0.5
12640000,14,-166.109,1468.44,7.26709,0.474
12660000,16,-189.315,1465.04,20.4579,0.514
12680000,17,-198.46,1472.2,28.4726,0.449
12700000,20,-235.548,1482.84,25.3241,0.531
12720000,18,-217.427,1468.74,24.1334,0.483
12740000,20,-232.69,1474.52,28.1021,0.569
12760000,18,-214.788,1486.26,17.5568,0.485
12780000,19,-219.664,1484.73,18.6591,0.503895
12800000,18,-219.31,1468.4,26.3574,0.516167
12820000,21,-248.637,1498.79,24.7383,0.519
12840000,15,-179.703,1485.66,17.7624,0.523
12860000,17,-203.278,1485.34,16.0016,0.4694
12880000,19,-216.784,1479.61,18.8127,0.517
12900000,14,-165.333,1472.9,12.6758,0.442
12920000,17,-210.925,1463.91,15.9558,0.493421
12940000,13,-156.859,1468.66,15.096,0.494
12960000,18,-219.766,1492.07,20.087,0.519
12980000,17,-199.06,1465.37,18.8169,0.511
13000000,16,-187.476,1480.75,11.4358,0.485
