generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,22.5814,-2.05161,0.276119,0
0,otu_886_Anaeromyxobacteraceae,otu_250_Anaeromyxobacteraceae,0.643455,30.4579,-3.75527,2.90076,0
0,otu_2107_Anaeromyxobacteraceae,otu_3394_Vulgatibacteraceae,0.439209,24.7708,-3.53877,0.00741394,0
0,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.589134,20.3642,-2.69922,1.38344,0
0,otu_1920_Haliangiaceae,NA,0.867122,17.9393,1.57408,19.0953,0
0,otu_308_Haliangiaceae,otu_1279_Haliangiaceae,0.585219,35.9782,-5.57201,0.135681,0
0,otu_774_Sandaracinaceae,NA,0.836489,13.9807,1.21351,59.1323,0
0,otu_774_Sandaracinaceae,otu_8902_SG8-38,0.404839,43.0743,-4.09741,1.40612,0
0,otu_2433_Polyangiaceae,otu_11385_SG8-38,0.640325,23.7391,-3.75816,1.49765,0
0,otu_5447_Polyangiaceae,NA,0.883003,0.690395,0.853949,15.2474,0
0,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.844143,19.9359,-1.77043,7.13928,0
0,otu_6991,NA,0.847407,30.8221,-0.317065,34.9413,0
0,otu_2870_SG8-38,otu_6991,0.681959,27.4533,-4.697,0.450675,0
0,otu_4762_Polyangiaceae,otu_9066_Polyangiaceae,0.47485,26.1785,-3.90972,0.321162,0
20000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,8.60729,-1.00943,0.171827,0
20000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.574353,14.4077,-1.76011,1.11961,0
20000,otu_1279_Haliangiaceae,otu_1485,0.593493,28.3066,-4.8299,0.0262759,0
20000,otu_774_Sandaracinaceae,otu_8902_SG8-38,0.387378,39.0929,-3.51126,2.60794,0
20000,otu_1090_Anaeromyxobacteraceae,NA,0.953427,11.8151,-0.300615,14.9313,0
20000,otu_886_Anaeromyxobacteraceae,otu_250_Anaeromyxobacteraceae,0.674806,19.8769,-2.9276,1.01073,0
20000,otu_1332_40CM-4-68-19,otu_2107_Anaeromyxobacteraceae,0.434832,24.2878,-3.43713,0.399762,0
20000,otu_774_Sandaracinaceae,NA,0.557044,8.76191,2.45747,12.6323,0
20000,otu_2433_Polyangiaceae,otu_11385_SG8-38,0.66915,18.1474,-2.23727,0.645717,0
20000,otu_7798_Polyangiaceae,otu_2422_Polyangiaceae,0.857303,19.7021,-2.2123,5.07358,0
20000,otu_8095_SG8-38,otu_293_SG8-38,0.723009,22.7055,-4.6357,2.06431,0
20000,otu_4762_Polyangiaceae,otu_9066_Polyangiaceae,0.474223,27.2468,-3.92807,0.100015,0
40000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,13.6043,-1.61448,0.0425489,0
40000,otu_2228_Anaeromyxobacteraceae,NA,0.946346,16.5026,-2.43763,11.1791,0
40000,otu_1610_Anaeromyxobacteraceae,otu_630_Anaeromyxobacteraceae,0.699425,30.9255,-4.396,0.651526,0
40000,otu_8023_Myxococcaceae,NA,0.837385,25.0658,-0.281752,51.3876,0
40000,otu_4360_Polyangiaceae,NA,0.983549,70.1264,0.984125,19.7776,0
40000,otu_2107_Anaeromyxobacteraceae,otu_3394_Vulgatibacteraceae,0.442178,27.5429,-3.80004,0.0435614,0
40000,otu_702_Nannocystaceae,otu_831_Nannocystaceae,0.424893,5.86464,0.720797,0.750735,0
40000,otu_88_Haliangiaceae,NA,0.824362,7.45972,-0.858717,20.1951,0
40000,otu_1279_Haliangiaceae,otu_1485,0.588641,35.4965,-5.3641,0.0749576,0
40000,otu_8902_SG8-38,otu_4806_SG8-38,0.4689,22.5463,-3.56426,0.148375,0
40000,otu_1191_Polyangiaceae,otu_2433_Polyangiaceae,0.578278,24.9204,-3.46124,0.614311,0
40000,otu_519_Polyangiaceae,otu_3686_Polyangiaceae,0.807465,20.485,-0.894844,1.73364,0
40000,otu_11530_SG8-38,otu_7600_SG8-38,0.706264,24.0053,-4.37931,0.437012,0
40000,otu_4762_Polyangiaceae,otu_9066_Polyangiaceae,0.48382,22.2925,-3.60729,0.234193,0
60000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,15.1147,-1.76096,0.39454,0
60000,otu_3418_Anaeromyxobacteraceae,otu_1610_Anaeromyxobacteraceae,0.69006,32.1311,-4.51315,3.36326,0
60000,otu_2107_Anaeromyxobacteraceae,otu_3394_Vulgatibacteraceae,0.441617,27.0582,-3.62412,0.279922,0
60000,otu_5240_Nannocystaceae,otu_2408_Nannocystaceae,0.632856,12.0453,-2.35148,0.0234023,0
60000,otu_1267_SG8-38,otu_4932_Haliangiaceae,0.567995,32.9183,-5.00647,0.169757,0
60000,otu_410,NA,0.937696,24.8123,0.247876,23.4106,0
60000,otu_8902_SG8-38,otu_4806_SG8-38,0.468001,26.0154,-4.05757,0.00879881,0
60000,otu_11385_SG8-38,otu_195,0.701937,12.8993,-1.46527,1.2436,0
60000,otu_1267_SG8-38,NA,0.704373,3.20469,-1.251,2.97324,0
60000,otu_4462_Sandaracinaceae,NA,0.831501,0.266498,-1.73843,2.55047,0
60000,otu_3686_Polyangiaceae,otu_6635_Polyangiaceae,0.818618,31.4383,-2.57737,3.80023,0
60000,otu_11530_SG8-38,otu_7600_SG8-38,0.69561,19.6262,-2.74993,0.231219,0
60000,otu_10802_Polyangiaceae,otu_4762_Polyangiaceae,0.473559,23.8115,-3.50835,0.494552,0
80000,otu_9433_40CM-4-68-19,otu_5792_SG8-38,0,11.8001,-1.16421,0.371444,0
80000,otu_3418_Anaeromyxobacteraceae,otu_1610_Anaeromyxobacteraceae,0.692812,18.2312,-2.25605,0.0982894,0
80000,otu_1026_Myxococcaceae,NA,0.929427,14.3996,-1.80221,71.3531,0
80000,otu_2107_Anaeromyxobacteraceae,otu_3394_Vulgatibacteraceae,0.43656,29.1743,-3.97418,0.359297,0
80000,otu_2492_Nannocystaceae,NA,0.943959,13.0392,1.53561,3.77762,0
80000,otu_2408_Nannocystaceae,otu_4661_Nannocystaceae,0.639651,13.3993,-2.61244,0.621177,0
80000,otu_1438_Sandaracinaceae,otu_2204_Sandaracinaceae,0.666849,19.7387,-0.836169,5.23399,0
80000,otu_308_Haliangiaceae,otu_1279_Haliangiaceae,0.581364,29.4804,-4.96901,0.581445,0
80000,otu_8902_SG8-38,otu_4806_SG8-38,0.483971,19.4849,-3.60872,0.117898,0
80000,otu_4019_Polyangiaceae,otu_1191_Polyangiaceae,0.488581,9.90771,-0.514479,0.712123,0
