generation,N_shifts,logPrior,logLik,eventRate,acceptRate
10780000,7,-140.665,1301.52,4.98791,0.554235
10800000,16,-238.578,1295.8,7.23781,0.587
10820000,11,-177.454,1296.37,12.7062,0.577
10840000,8,-145.387,1304.22,8.05589,0.597
10860000,15,-222.296,1313.72,19.0532,0.598059
10880000,8,-149.325,1290.33,8.50615,0.579
10900000,14,-205.297,1298.06,17.2788,0.598
10920000,6,-118.487,1297.64,4.60088,0.5475
10940000,6,-124.464,1293.13,4.75062,0.477
10960000,7,-142.041,1293.1,6.2164,0.529
10980000,8,-155.411,1287.49,5.62659,0.516
11000000,10,-164.058,1305.14,12.3277,0.552
11020000,10,-173.934,1306.56,12.8205,0.588
11040000,6,-118.227,1291.35,8.76218,0.525
