"","boot_num","habitat_preference","estimated_d","prob_random","prob_brownian","similarity"
"1",1,"freshwater",0.347255048246884,0,0.033,"96"
"2",1,"marine_mud",-0.119864477059528,0,0.734,"96"
"3",1,"terrestrial",0.400189784516217,0,0.018,"96"
"4",2,"freshwater",0.369157003339977,0,0.018,"96"
"5",2,"marine_mud",-0.0180453939471752,0,0.569,"96"
"6",2,"terrestrial",0.343958201904663,0,0.034,"96"
"7",3,"freshwater",0.347734806319309,0,0.02,"96"
"8",3,"marine_mud",-0.0438209593080342,0,0.604,"96"
"9",3,"terrestrial",0.313542165581125,0,0.046,"96"
"10",4,"freshwater",0.419358471324746,0,0.017,"96"
"11",4,"marine_mud",-0.304267789088231,0,0.909,"96"
"12",4,"terrestrial",0.159580185577987,0,0.213,"96"
"13",5,"freshwater",0.534217133142026,0,0.002,"96"
"14",5,"marine_mud",-0.182392201886441,0,0.806,"96"
"15",5,"terrestrial",0.383894391661492,0,0.016,"96"
"16",6,"freshwater",0.321214023216157,0,0.048,"96"
"17",6,"marine_mud",0.00233319780766381,0,0.522,"96"
"18",6,"terrestrial",0.434064240946026,0,0.007,"96"
"19",7,"freshwater",0.277272246232678,0,0.074,"96"
"20",7,"marine_mud",-0.140623885756029,0,0.76,"96"
"21",7,"terrestrial",0.347469370903588,0,0.035,"96"
"22",8,"freshwater",0.525234955786028,0,0.003,"96"
"23",8,"marine_mud",0.0683514780963164,0,0.413,"96"
"24",8,"terrestrial",0.343768397732251,0,0.03,"96"
"25",9,"freshwater",0.443956535244939,0,0.004,"96"
"26",9,"marine_mud",-0.038005423848518,0,0.594,"96"
"27",9,"terrestrial",0.306204248079091,0,0.067,"96"
"28",10,"freshwater",0.322919748523563,0,0.038,"96"
"29",10,"marine_mud",-0.0551091290683857,0,0.625,"96"
"30",10,"terrestrial",0.31123677301541,0,0.055,"96"
"31",11,"freshwater",0.509070200043774,0,0.002,"96"
"32",11,"marine_mud",-0.177190263450321,0,0.815,"96"
"33",11,"terrestrial",0.24860946906889,0,0.102,"96"
"34",12,"freshwater",0.468953431473922,0,0.001,"96"
"35",12,"marine_mud",-0.211118312929669,0,0.851,"96"
"36",12,"terrestrial",0.348711802809536,0,0.034,"96"
"37",13,"freshwater",0.319596586454266,0,0.038,"96"
"38",13,"marine_mud",-0.36094921873924,0,0.948,"96"
"39",13,"terrestrial",0.243467569306826,0,0.123,"96"
"40",14,"freshwater",0.458842485540921,0,0.005,"96"
"41",14,"marine_mud",-0.0964240122063379,0,0.687,"96"
"42",14,"terrestrial",0.329313042945644,0,0.042,"96"
"43",15,"freshwater",0.30073456353505,0,0.066,"96"
"44",15,"marine_mud",-0.312077988776885,0,0.931,"96"
"45",15,"terrestrial",0.162814256664532,0,0.217,"96"
"46",16,"freshwater",0.369488068718675,0,0.024,"96"
"47",16,"marine_mud",-0.043805114158146,0,0.596,"96"
"48",16,"terrestrial",0.226648769078415,0,0.129,"96"
"49",17,"freshwater",0.491301479070518,0,0.002,"96"
"50",17,"marine_mud",0.139108913889837,0,0.259,"96"
"51",17,"terrestrial",0.648415397486798,0,0,"96"
"52",18,"freshwater",0.473688626386649,0,0.011,"96"
"53",18,"marine_mud",-0.268909932377296,0,0.895,"96"
"54",18,"terrestrial",0.164454051048169,0,0.216,"96"
"55",19,"freshwater",0.380591933865219,0,0.024,"96"
"56",19,"marine_mud",-0.108320679346228,0,0.692,"96"
"57",19,"terrestrial",0.314226447743632,0,0.06,"96"
"58",20,"freshwater",0.533418772430811,0,0.002,"96"
"59",20,"marine_mud",-0.286789886747117,0,0.907,"96"
"60",20,"terrestrial",0.238636787128381,0,0.12,"96"
"61",21,"freshwater",0.234374713200045,0,0.109,"96"
"62",21,"marine_mud",-0.354312637361957,0,0.939,"96"
"63",21,"terrestrial",0.292121458480475,0,0.069,"96"
"64",22,"freshwater",0.426928697829709,0,0.009,"96"
"65",22,"marine_mud",-0.117000063655091,0,0.706,"96"
"66",22,"terrestrial",0.353559196650424,0,0.042,"96"
"67",23,"freshwater",0.402599912408051,0,0.013,"96"
"68",23,"marine_mud",-0.218368929238248,0,0.854,"96"
"69",23,"terrestrial",0.246226202809036,0,0.102,"96"
"70",24,"freshwater",0.352270583554604,0,0.029,"96"
"71",24,"marine_mud",-0.255337635360953,0,0.909,"96"
"72",24,"terrestrial",0.270926756832705,0,0.084,"96"
"73",25,"freshwater",0.447216179978078,0,0.005,"96"
"74",25,"marine_mud",-0.145591411433195,0,0.752,"96"
"75",25,"terrestrial",0.184456498496109,0,0.185,"96"
"76",26,"freshwater",0.120507983243367,0,0.299,"96"
"77",26,"marine_mud",-0.377406695379305,0,0.966,"96"
"78",26,"terrestrial",0.181220534163018,0,0.21,"96"
"79",27,"freshwater",0.297236201102909,0,0.05,"96"
"80",27,"marine_mud",-0.174058339333479,0,0.806,"96"
"81",27,"terrestrial",0.113271791145954,0,0.293,"96"
"82",28,"freshwater",0.246740768253153,0,0.104,"96"
"83",28,"marine_mud",-0.292779003052379,0,0.917,"96"
"84",28,"terrestrial",0.47961511795066,0,0.001,"96"
"85",29,"freshwater",0.421007169815907,0,0.005,"96"
"86",29,"marine_mud",-0.219323768206123,0,0.855,"96"
"87",29,"terrestrial",0.100307706596241,0,0.327,"96"
"88",30,"freshwater",0.560867179034971,0,0.001,"96"
"89",30,"marine_mud",-0.153761190020176,0,0.776,"96"
"90",30,"terrestrial",0.212154817552265,0,0.137,"96"
"91",31,"freshwater",0.450540126517541,0,0.005,"96"
"92",31,"marine_mud",-0.206925565232716,0,0.846,"96"
"93",31,"terrestrial",0.288973956056757,0,0.068,"96"
"94",32,"freshwater",0.405241652696373,0,0.008,"96"
"95",32,"marine_mud",-0.164677314550222,0,0.801,"96"
"96",32,"terrestrial",0.140379414027759,0,0.241,"96"
"97",33,"freshwater",0.429054689651354,0,0.008,"96"
"98",33,"marine_mud",-0.35667392957783,0,0.941,"96"
"99",33,"terrestrial",0.395178675394023,0,0.014,"96"
"100",34,"freshwater",0.393066281672985,0,0.021,"96"
"101",34,"marine_mud",-0.149908218897779,0,0.789,"96"
"102",34,"terrestrial",0.265840800794465,0,0.082,"96"
"103",35,"freshwater",0.429591066446882,0,0.008,"96"
"104",35,"marine_mud",-0.154806334560297,0,0.776,"96"
"105",35,"terrestrial",0.437657990663235,0,0.006,"96"
"106",36,"freshwater",0.457892987135846,0,0.002,"96"
"107",36,"marine_mud",-0.0456818742696405,0,0.624,"96"
"108",36,"terrestrial",0.425907598150189,0,0.002,"96"
"109",37,"freshwater",0.267271072294034,0,0.077,"96"
