"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"490",62,"all","er",97.7,0.444467267204598
"491",62,"freshwater","ard",97.7,1.32562244964362e-57
"492",62,"freshwater","er",97.7,0.83390659036075
"493",62,"marine_mud","ard",97.7,0.845224386280057
"494",62,"marine_mud","er",97.7,0.444467267204598
"495",62,"terrestrial","ard",97.7,1.32562244964362e-57
"496",62,"terrestrial","er",97.7,0.83390659036075
"497",63,"all","ard",97.7,1.34026357220666e-44
"498",63,"all","er",97.7,0.588600314597462
"499",63,"freshwater","ard",97.7,0.825714265651897
"500",63,"freshwater","er",97.7,0.585742292373043
"501",63,"marine_mud","ard",97.7,1.34026357220666e-44
"502",63,"marine_mud","er",97.7,0.588600314597462
"503",63,"terrestrial","ard",97.7,0.825714265651897
"504",63,"terrestrial","er",97.7,0.585742292373043
"505",64,"all","ard",97.7,0.815717595149669
"506",64,"all","er",97.7,0.797171763609072
"507",64,"freshwater","ard",97.7,0.858978130405819
"508",64,"freshwater","er",97.7,0.769410307021374
"509",64,"marine_mud","ard",97.7,0.815717595149669
"510",64,"marine_mud","er",97.7,0.797171763609072
"511",64,"terrestrial","ard",97.7,0.858978130405819
"512",64,"terrestrial","er",97.7,0.769410307021374
"513",65,"all","ard",97.7,0.839780155842111
"514",65,"all","er",97.7,0.763866391385914
"515",65,"freshwater","ard",97.7,0.799992555150959
"516",65,"freshwater","er",97.7,0.75552686715109
"517",65,"marine_mud","ard",97.7,0.839780155842111
"518",65,"marine_mud","er",97.7,0.763866391385914
"519",65,"terrestrial","ard",97.7,0.799992555150959
"520",65,"terrestrial","er",97.7,0.75552686715109
"521",66,"all","ard",97.7,0.846702258199559
"522",66,"all","er",97.7,0.52211137447767
"523",66,"freshwater","ard",97.7,0.8434046490897
"524",66,"freshwater","er",97.7,0.809978555230095
"525",66,"marine_mud","ard",97.7,0.846702258199559
"526",66,"marine_mud","er",97.7,0.52211137447767
"527",66,"terrestrial","ard",97.7,0.8434046490897
"528",66,"terrestrial","er",97.7,0.809978555230095
"529",67,"all","ard",97.7,0.8266942803638
"530",67,"all","er",97.7,0.560858285060523
"531",67,"freshwater","ard",97.7,0.858074096989202
"532",67,"freshwater","er",97.7,0.875389723311654
"533",67,"marine_mud","ard",97.7,0.8266942803638
"534",67,"marine_mud","er",97.7,0.560858285060523
"535",67,"terrestrial","ard",97.7,0.858074096989202
"536",67,"terrestrial","er",97.7,0.875389723311654
"537",68,"all","ard",97.7,0.863424524329262
"538",68,"all","er",97.7,0.700450294175397
"539",68,"freshwater","ard",97.7,0.882249016270466
"540",68,"freshwater","er",97.7,0.789081166042095
"541",68,"marine_mud","ard",97.7,0.863424524329262
"542",68,"marine_mud","er",97.7,0.700450294175397
"543",68,"terrestrial","ard",97.7,0.882249016270466
"544",68,"terrestrial","er",97.7,0.789081166042095
"545",69,"all","ard",97.7,0.78320350550093
