"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"119",30,"marine_mud","ard","94",0.947795169614349
"120",30,"terrestrial","ard","94",0.672890949210777
"121",31,"all","er","94",0.911277134227823
"122",31,"freshwater","ard","94",0.571930221166147
"123",31,"marine_mud","ard","94",0.790636775796387
"124",31,"terrestrial","ard","94",0.820000162281279
"125",32,"all","er","94",3.14581468819466e-79
"126",32,"freshwater","ard","94",0.501218149982831
"127",32,"marine_mud","ard","94",0.951687775466413
"128",32,"terrestrial","ard","94",0.959437202483378
"129",33,"all","er","94",0.91945369850819
"130",33,"freshwater","ard","94",0.760041802093524
"131",33,"marine_mud","ard","94",0.909673077967014
"132",33,"terrestrial","ard","94",0.847987872969599
"133",34,"all","er","94",0.945440620461108
"134",34,"freshwater","ard","94",0.701996486625732
"135",34,"marine_mud","ard","94",0.896528834361256
"136",34,"terrestrial","ard","94",0.689646433999763
"137",35,"all","er","94",0.89460589898039
"138",35,"freshwater","ard","94",0.884201372145236
"139",35,"marine_mud","ard","94",0.938887000448715
"140",35,"terrestrial","ard","94",0.618778403715374
"141",36,"all","er","94",0.880137988334996
"142",36,"freshwater","ard","94",0.597712432506302
"143",36,"marine_mud","ard","94",0.793160945299407
"144",36,"terrestrial","ard","94",0.633070779849156
"145",37,"all","er","94",0.924518596354974
"146",37,"freshwater","ard","94",0.906302244131787
"147",37,"marine_mud","ard","94",0.911486036428493
"148",37,"terrestrial","ard","94",0.859680045742055
"149",38,"all","er","94",0.842297750690765
"150",38,"freshwater","ard","94",0.709234466797693
"151",38,"marine_mud","ard","94",0.810361863440524
"152",38,"terrestrial","ard","94",0.537863269235442
"153",39,"all","er","94",0.921422219226797
"154",39,"freshwater","ard","94",0.65256243903169
"155",39,"marine_mud","ard","94",0.741831638422336
"156",39,"terrestrial","ard","94",0.798997850741447
"157",40,"all","er","94",0.944290745641818
"158",40,"freshwater","ard","94",0.608577163285884
"159",40,"marine_mud","ard","94",0.874721627922044
"160",40,"terrestrial","ard","94",0.724175403250196
"161",41,"all","er","94",0.910365157921642
"162",41,"freshwater","ard","94",0.684125042073507
"163",41,"marine_mud","ard","94",0.896863239009716
"164",41,"terrestrial","ard","94",0.733779206153443
"165",42,"all","er","94",0.891483556897618
"166",42,"freshwater","ard","94",0.56253246624172
"167",42,"marine_mud","ard","94",0.8213195723686
"168",42,"terrestrial","ard","94",0.910183963612213
"169",43,"all","er","94",0.849329415999626
"170",43,"freshwater","ard","94",0.723869079346296
"171",43,"marine_mud","ard","94",0.820158485698645
"172",43,"terrestrial","ard","94",0.560187227107913
"173",44,"all","er","94",0.882026984135312
"174",44,"freshwater","ard","94",0.552327600641247
"175",44,"marine_mud","ard","94",0.846190405619203
"176",44,"terrestrial","ard","94",0.854468126314969
"177",45,"all","er","94",0.926996558771366
"178",45,"freshwater","ard","94",0.701890213413374
"179",45,"marine_mud","ard","94",0.722581661674449
"180",45,"terrestrial","ard","94",0.690338395522345
"181",46,"all","er","94",0.913173595785314
"182",46,"freshwater","ard","94",0.619794545487238
"183",46,"marine_mud","ard","94",0.918906789467018
"184",46,"terrestrial","ard","94",0.825487702345259
"185",47,"all","er","94",2.06318420266219e-89
"186",47,"freshwater","ard","94",0.6030117369492
"187",47,"marine_mud","ard","94",0.555528515865942
"188",47,"terrestrial","ard","94",0.738665028206143
"189",48,"all","er","94",0.901274223465471
"190",48,"freshwater","ard","94",0.732590700493815
"191",48,"marine_mud","ard","94",0.939161288280993
"192",48,"terrestrial","ard","94",0.845518184455225
"193",49,"all","er","94",0.912950176890594
"194",49,"freshwater","ard","94",0.614344113803485
"195",49,"marine_mud","ard","94",0.76821723630961
"196",49,"terrestrial","ard","94",0.812033710174858
"197",50,"all","er","94",0.868526100293114
"198",50,"freshwater","ard","94",0.619268493396412
"199",50,"marine_mud","ard","94",0.768154597701453
"200",50,"terrestrial","ard","94",0.545049717623602
"201",51,"all","er","94",0.919965582975944
"202",51,"freshwater","ard","94",0.494102820154886
"203",51,"marine_mud","ard","94",0.770130076092838
"204",51,"terrestrial","ard","94",0.931798535698889
"205",52,"all","er","94",0.960659653804907
"206",52,"freshwater","ard","94",0.82974317963288
