"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"55",14,"marine_mud","ard","97",0.993857484866183
"56",14,"terrestrial","ard","97",0.843809220651863
"57",15,"all","er","97",0.983542518814488
"58",15,"freshwater","ard","97",0.985582420663036
"59",15,"marine_mud","ard","97",0.779410356927301
"60",15,"terrestrial","ard","97",0.984320231261753
"61",16,"all","er","97",2.42769671570443e-55
"62",16,"freshwater","ard","97",0.657480159242544
"63",16,"marine_mud","ard","97",0.927281853595557
"64",16,"terrestrial","ard","97",0.781705741808649
"65",17,"all","er","97",0.943720216724177
"66",17,"freshwater","ard","97",0.852460830080051
"67",17,"marine_mud","ard","97",0.883827382434738
"68",17,"terrestrial","ard","97",0.879629333638579
"69",18,"all","er","97",0.999999998242923
"70",18,"freshwater","ard","97",0.845344084173995
"71",18,"marine_mud","ard","97",0.971794107644799
"72",18,"terrestrial","ard","97",0.87338202758387
"73",19,"all","er","97",0.946992293863192
"74",19,"freshwater","ard","97",0.604451335402097
"75",19,"marine_mud","ard","97",0.943321964227172
"76",19,"terrestrial","ard","97",0.887419591190429
"77",20,"all","er","97",0.896494202974963
"78",20,"freshwater","ard","97",0.695502673667496
"79",20,"marine_mud","ard","97",0.83943761163558
"80",20,"terrestrial","ard","97",0.6539586451924
"81",21,"all","er","97",0.947628063994979
"82",21,"freshwater","ard","97",0.508858802710298
"83",21,"marine_mud","ard","97",0.96614664351903
"84",21,"terrestrial","ard","97",0.883893740325454
"85",22,"all","er","97",0.985844567102658
"86",22,"freshwater","ard","97",0.719389393156465
"87",22,"marine_mud","ard","97",0.94716973956137
"88",22,"terrestrial","ard","97",0.893309494982299
"89",23,"all","er","97",0.851098657171138
"90",23,"freshwater","ard","97",0.4626376677705
"91",23,"marine_mud","ard","97",0.731416329319296
"92",23,"terrestrial","ard","97",0.817870809714943
"93",24,"all","er","97",0.949072100697967
"94",24,"freshwater","ard","97",0.653801541566823
"95",24,"marine_mud","ard","97",0.999999976887951
"96",24,"terrestrial","ard","97",0.90113031921623
"97",25,"all","er","97",0.940231209268256
"98",25,"freshwater","ard","97",0.53888803412764
"99",25,"marine_mud","ard","97",0.809501648247182
"100",25,"terrestrial","ard","97",0.890119351140257
"101",26,"all","er","97",0.830706951490745
"102",26,"freshwater","ard","97",0.444007843021066
"103",26,"marine_mud","ard","97",0.724324918299935
"104",26,"terrestrial","ard","97",0.775662433305094
"105",27,"all","er","97",0.968046059588307
"106",27,"freshwater","ard","97",0.59943458785518
"107",27,"marine_mud","ard","97",1
"108",27,"terrestrial","ard","97",0.857030451428309
"109",28,"all","er","97",0.938314171490751
"110",28,"freshwater","ard","97",0.711195749645982
"111",28,"marine_mud","ard","97",0.915281088136318
"112",28,"terrestrial","ard","97",0.646568901058563
"113",29,"all","er","97",0.917613055389282
"114",29,"freshwater","ard","97",0.648701777018046
"115",29,"marine_mud","ard","97",0.918728402335697
"116",29,"terrestrial","ard","97",0.997268310225253
"117",30,"all","er","97",0.907330715686271
"118",30,"freshwater","ard","97",0.661677777983313
"119",30,"marine_mud","ard","97",0.944262310337348
"120",30,"terrestrial","ard","97",0.931946115479028
"121",31,"all","er","97",0.899219784744912
"122",31,"freshwater","ard","97",0.494338286821413
"123",31,"marine_mud","ard","97",0.973868846599795
"124",31,"terrestrial","ard","97",0.758961494982508
"125",32,"all","er","97",0.980897696885667
"126",32,"freshwater","ard","97",0.747227403369144
"127",32,"marine_mud","ard","97",0.929930735726685
"128",32,"terrestrial","ard","97",0.669401143254044
"129",33,"all","er","97",0.926470298962454
"130",33,"freshwater","ard","97",0.649128888313195
"131",33,"marine_mud","ard","97",0.842230150423835
"132",33,"terrestrial","ard","97",0.86215221876793
"133",34,"all","er","97",0.993128535193498
"134",34,"freshwater","ard","97",0.674561816780917
"135",34,"marine_mud","ard","97",1
"136",34,"terrestrial","ard","97",0.803202786102203
"137",35,"all","er","97",0.948495271187127
"138",35,"freshwater","ard","97",0.711702662949956
"139",35,"marine_mud","ard","97",0.879699257022607
"140",35,"terrestrial","ard","97",0.703249297052407
"141",36,"all","er","97",0.924184031625044
"142",36,"freshwater","ard","97",0.545938092000609
"143",36,"marine_mud","ard","97",0.852634470457917
"144",36,"terrestrial","ard","97",0.523943606359235
"145",37,"all","er","97",0.910126987432246
"146",37,"freshwater","ard","97",0.526152451010261
"147",37,"marine_mud","ard","97",0.878590068795889
"148",37,"terrestrial","ard","97",0.912551631545853
"149",38,"all","er","97",1
"150",38,"freshwater","ard","97",0.99999999990836
"151",38,"marine_mud","ard","97",0.895360391390144
"152",38,"terrestrial","ard","97",0.979168649312679
"153",39,"all","er","97",0.932049712594989
"154",39,"freshwater","ard","97",0.54153901345564
"155",39,"marine_mud","ard","97",0.810419103369119
"156",39,"terrestrial","ard","97",0.713812304407333
"157",40,"all","er","97",0.976487420232404
"158",40,"freshwater","ard","97",0.802266930573129
"159",40,"marine_mud","ard","97",0.949736664344982
"160",40,"terrestrial","ard","97",0.880147219724834
"161",41,"all","er","97",0.912256332009762
"162",41,"freshwater","ard","97",0.525389093794742
"163",41,"marine_mud","ard","97",0.882489792217358
"164",41,"terrestrial","ard","97",0.798376532651266
"165",42,"all","er","97",0.89975411359199
"166",42,"freshwater","ard","97",0.761934751783689
"167",42,"marine_mud","ard","97",0.712934539574191
"168",42,"terrestrial","ard","97",0.990263093623555
"169",43,"all","er","97",0.93818341032357
"170",43,"freshwater","ard","97",0.600183931531236
"171",43,"marine_mud","ard","97",0.892452296906901
"172",43,"terrestrial","ard","97",0.827087780669661
"173",44,"all","er","97",0.964241057784947
"174",44,"freshwater","ard","97",0.536533932483623
"175",44,"marine_mud","ard","97",0.767060723192855
"176",44,"terrestrial","ard","97",0.907885363111364
"177",45,"all","er","97",0.92066190564986
"178",45,"freshwater","ard","97",0.880721699120945
"179",45,"marine_mud","ard","97",0.964390625283383
"180",45,"terrestrial","ard","97",0.860172705061027
"181",46,"all","er","97",0.916350821086648
"182",46,"freshwater","ard","97",0.562999894203174
"183",46,"marine_mud","ard","97",0.895424462620181
"184",46,"terrestrial","ard","97",0.814120472558871
"185",47,"all","er","97",0.922242247966684
"186",47,"freshwater","ard","97",0.56170627585769
"187",47,"marine_mud","ard","97",0.796680948934769
"188",47,"terrestrial","ard","97",0.844579437156386
"189",48,"all","er","97",0.860841392876632
"190",48,"freshwater","ard","97",0.515452876857548
"191",48,"marine_mud","ard","97",0.984221374552436
"192",48,"terrestrial","ard","97",0.771596794452185
"193",49,"all","er","97",0.902172395192082
"194",49,"freshwater","ard","97",0.609981783490756
"195",49,"marine_mud","ard","97",0.905747626584912
"196",49,"terrestrial","ard","97",0.790217124000901
"197",50,"all","er","97",0.943112846519238
"198",50,"freshwater","ard","97",0.907817909414587
"199",50,"marine_mud","ard","97",1
"200",50,"terrestrial","ard","97",0.866740651726393
"201",51,"all","er","97",0.951366933997883
"202",51,"freshwater","ard","97",0.78160819498943
"203",51,"marine_mud","ard","97",0.977176981398653
"204",51,"terrestrial","ard","97",0.907952219455139
"205",52,"all","er","97",0.939813859400245
"206",52,"freshwater","ard","97",0.611488492150105
"207",52,"marine_mud","ard","97",0.932416428525179
"208",52,"terrestrial","ard","97",0.818315317162442
"209",53,"all","er","97",0.870657917875594
"210",53,"freshwater","ard","97",0.375350346904439
"211",53,"marine_mud","ard","97",0.887623101474771
"212",53,"terrestrial","ard","97",0.60838793510374
"213",54,"all","er","97",0.950186391252343
"214",54,"freshwater","ard","97",0.878448181742334
"215",54,"marine_mud","ard","97",0.926672276648596
"216",54,"terrestrial","ard","97",0.790968496566186
"217",55,"all","er","97",0.955504556430442
"218",55,"freshwater","ard","97",0.904708473034888
"219",55,"marine_mud","ard","97",0.986270031800666
"220",55,"terrestrial","ard","97",0.750416992546587
"221",56,"all","er","97",0.957780055134462
"222",56,"freshwater","ard","97",1
"223",56,"marine_mud","ard","97",0.960720710822922
"224",56,"terrestrial","ard","97",0.941852590029264
"225",57,"all","er","97",0.943875540186104
"226",57,"freshwater","ard","97",0.673904974303331
"227",57,"marine_mud","ard","97",0.999999999999977
"228",57,"terrestrial","ard","97",0.699235563827458
"229",58,"all","er","97",0.974934432791404
"230",58,"freshwater","ard","97",0.687697862748645
"231",58,"marine_mud","ard","97",0.973131187457889
"232",58,"terrestrial","ard","97",0.849739419564266
"233",59,"all","er","97",0.890535641959464
"234",59,"freshwater","ard","97",0.450354482759158
"235",59,"marine_mud","ard","97",0.878011175590333
"236",59,"terrestrial","ard","97",0.551812195088889
"237",60,"all","er","97",0.895207550677052
"238",60,"freshwater","ard","97",0.630179552448346
"239",60,"marine_mud","ard","97",0.87168565953565
"240",60,"terrestrial","ard","97",0.757767911827498
"241",61,"all","er","97",0.97565151484426
"242",61,"freshwater","ard","97",0.983298425713726
"243",61,"marine_mud","ard","97",0.969305648150912
"244",61,"terrestrial","ard","97",0.709283878963097
"245",62,"all","er","97",0.886006798107558
"246",62,"freshwater","ard","97",0.76831834958151
"247",62,"marine_mud","ard","97",0.937097140278815
"248",62,"terrestrial","ard","97",0.937190584322943
"249",63,"all","er","97",2.8542077572884e-94
"250",63,"freshwater","ard","97",0.669529107507826
"251",63,"marine_mud","ard","97",0.867569244909794
"252",63,"terrestrial","ard","97",0.9183975190155
"253",64,"all","er","97",0.935000381472257
"254",64,"freshwater","ard","97",0.43950469051842
"255",64,"marine_mud","ard","97",0.951374484977068
"256",64,"terrestrial","ard","97",0.923247107729618
"257",65,"all","er","97",0.927700118413779
"258",65,"freshwater","ard","97",0.730792323958562
"259",65,"marine_mud","ard","97",0.794051793462536
"260",65,"terrestrial","ard","97",0.97587020026972
"261",66,"all","er","97",0.946457742387334
"262",66,"freshwater","ard","97",0.900072653124154
"263",66,"marine_mud","ard","97",0.993532395966746
"264",66,"terrestrial","ard","97",0.728958744674542
"265",67,"all","er","97",0.938808492732419
"266",67,"freshwater","ard","97",0.902597814007164
"267",67,"marine_mud","ard","97",0.78080660102124
"268",67,"terrestrial","ard","97",0.830429368809157
"269",68,"all","er","97",0.984701705955022
"270",68,"freshwater","ard","97",0.675115711974678
"271",68,"marine_mud","ard","97",1
"272",68,"terrestrial","ard","97",1
"273",69,"all","er","97",0.884233682083683
"274",69,"freshwater","ard","97",0.590592424812776
"275",69,"marine_mud","ard","97",0.867461379142618
"276",69,"terrestrial","ard","97",0.697767838421664
"277",70,"all","er","97",0.959046482276048
"278",70,"freshwater","ard","97",0.812099946673908
"279",70,"marine_mud","ard","97",1
"280",70,"terrestrial","ard","97",0.779922416929235
"281",71,"all","er","97",0.895039946771437
"282",71,"freshwater","ard","97",0.70334514595604
"283",71,"marine_mud","ard","97",0.780496015375115
"284",71,"terrestrial","ard","97",0.902811768931981
"285",72,"all","er","97",0.93821960027062
"286",72,"freshwater","ard","97",0.620050926134859
"287",72,"marine_mud","ard","97",0.895440584248932
"288",72,"terrestrial","ard","97",0.788167107807649
"289",73,"all","er","97",0.924796082332677
"290",73,"freshwater","ard","97",0.540608705718348
"291",73,"marine_mud","ard","97",0.778138698886403
"292",73,"terrestrial","ard","97",0.671269880257575
"293",74,"all","er","97",0.946756614382415
"294",74,"freshwater","ard","97",0.792283329627952
"295",74,"marine_mud","ard","97",0.914325706224396
"296",74,"terrestrial","ard","97",0.899822230228995
"297",75,"all","er","97",0.945467442201495
"298",75,"freshwater","ard","97",0.745647531219548
"299",75,"marine_mud","ard","97",0.999999999989548
"300",75,"terrestrial","ard","97",0.858542007637187
"301",76,"all","er","97",0.887364500340333
"302",76,"freshwater","ard","97",0.70489890282237
"303",76,"marine_mud","ard","97",1
"304",76,"terrestrial","ard","97",0.937613474119858
"305",77,"all","er","97",1.17983137689997e-81
"306",77,"freshwater","ard","97",0.882538280337516
"307",77,"marine_mud","ard","97",0.835031391479419
"308",77,"terrestrial","ard","97",0.77400519867436
"309",78,"all","er","97",0.854536270366033
"310",78,"freshwater","ard","97",0.372737907646145
"311",78,"marine_mud","ard","97",0.756775529430058
"312",78,"terrestrial","ard","97",0.770326108605939
"313",79,"all","er","97",0.889495805413019
"314",79,"freshwater","ard","97",0.642094182482729
"315",79,"marine_mud","ard","97",0.884567188282273
"316",79,"terrestrial","ard","97",0.914023162786602
"317",80,"all","er","97",0.942292230146339
"318",80,"freshwater","ard","97",0.631608830444145
"319",80,"marine_mud","ard","97",0.989655152754122
"320",80,"terrestrial","ard","97",1
"321",81,"all","er","97",2.76872088472825e-11
"322",81,"freshwater","ard","97",0.682378696354687
"323",81,"marine_mud","ard","97",0.891451258566714
"324",81,"terrestrial","ard","97",0.810532958355833
"325",82,"all","er","97",0.967708624485503
"326",82,"freshwater","ard","97",0.776936377413278
"327",82,"marine_mud","ard","97",0.920746024279841
"328",82,"terrestrial","ard","97",0.91677496823631
"329",83,"all","er","97",0.978713054894362
"330",83,"freshwater","ard","97",0.54298157740332
"331",83,"marine_mud","ard","97",0.87344825397481
"332",83,"terrestrial","ard","97",0.840247553705154
"333",84,"all","er","97",0.915528500588377
"334",84,"freshwater","ard","97",0.515156782003098
"335",84,"marine_mud","ard","97",0.929923395391111
"336",84,"terrestrial","ard","97",0.964386632524657
"337",85,"all","er","97",0.918175618753171
"338",85,"freshwater","ard","97",0.589791152782265
"339",85,"marine_mud","ard","97",0.898237520242272
"340",85,"terrestrial","ard","97",0.90799251010366
"341",86,"all","er","97",0.950589840274843
"342",86,"freshwater","ard","97",0.685385840665716
"343",86,"marine_mud","ard","97",0.843926382314783
"344",86,"terrestrial","ard","97",0.798151694512347
"345",87,"all","er","97",0.945256624416593
"346",87,"freshwater","ard","97",0.977195750912852
"347",87,"marine_mud","ard","97",0.942666818646238
"348",87,"terrestrial","ard","97",0.854199998812846
"349",88,"all","er","97",0.911716630075513
"350",88,"freshwater","ard","97",0.617426582620495
"351",88,"marine_mud","ard","97",0.872941854440689
"352",88,"terrestrial","ard","97",0.854430541606728
"353",89,"all","er","97",0.93131189324139
"354",89,"freshwater","ard","97",0.948488305994156
"355",89,"marine_mud","ard","97",0.77766227237595
"356",89,"terrestrial","ard","97",0.657510440481227
"357",90,"all","er","97",0.941556920246236
"358",90,"freshwater","ard","97",0.479350267279106
"359",90,"marine_mud","ard","97",0.947521122384146
"360",90,"terrestrial","ard","97",0.923205767521445
"361",91,"all","er","97",0.922756246887038
"362",91,"freshwater","ard","97",0.613647062720336
"363",91,"marine_mud","ard","97",0.849057276703848
"364",91,"terrestrial","ard","97",0.638480620431745
"365",92,"all","er","97",0.971879475601594
"366",92,"freshwater","ard","97",0.951086154407001
"367",92,"marine_mud","ard","97",1
"368",92,"terrestrial","ard","97",0.894966555540921
"369",93,"all","er","97",0.929070520496608
"370",93,"freshwater","ard","97",0.691941072185096
"371",93,"marine_mud","ard","97",0.824777008001887
"372",93,"terrestrial","ard","97",0.731799172006728
"373",94,"all","er","97",0.936967236149382
"374",94,"freshwater","ard","97",0.556178188240467
"375",94,"marine_mud","ard","97",1
"376",94,"terrestrial","ard","97",0.971701972500719
"377",95,"all","er","97",0.962483175827366
"378",95,"freshwater","ard","97",0.458854989442526
"379",95,"marine_mud","ard","97",1
"380",95,"terrestrial","ard","97",0.697840774821873
"381",96,"all","er","97",0.852038645463062
"382",96,"freshwater","ard","97",0.859568747727082
"383",96,"marine_mud","ard","97",1
"384",96,"terrestrial","ard","97",0.754067271699272
"385",97,"all","er","97",0.894629695867524
"386",97,"freshwater","ard","97",0.74365299512889
"387",97,"marine_mud","ard","97",0.698561158465147
"388",97,"terrestrial","ard","97",0.9684129361535
"389",98,"all","er","97",0.918029896443106
"390",98,"freshwater","ard","97",0.717023008382276
"391",98,"marine_mud","ard","97",0.855996626053291
"392",98,"terrestrial","ard","97",0.6984853024993
"393",99,"all","er","97",0.981197602421008
"394",99,"freshwater","ard","97",0.841579845659265
"395",99,"marine_mud","ard","97",0.773561265985764
"396",99,"terrestrial","ard","97",0.714202972307036
"397",100,"all","er","97",0.87837007649885
"398",100,"freshwater","ard","97",0.838096081003859
"399",100,"marine_mud","ard","97",0.951806445659865
"400",100,"terrestrial","ard","97",0.700194249821782
