"","boot_num","habitat_preference","estimated_d","prob_random","prob_brownian","similarity"
"87",29,"terrestrial",0.311758685010539,0,0.059,"97.7"
"88",30,"freshwater",0.418552606001623,0,0.018,"97.7"
"89",30,"marine_mud",-0.14184724004066,0,0.752,"97.7"
"90",30,"terrestrial",0.270339702875349,0,0.09,"97.7"
"91",31,"freshwater",0.363956148480725,0,0.015,"97.7"
"92",31,"marine_mud",-0.0949710777976991,0,0.686,"97.7"
"93",31,"terrestrial",0.480695084586083,0,0.004,"97.7"
"94",32,"freshwater",0.487570457881953,0,0.002,"97.7"
"95",32,"marine_mud",-0.0536136971358785,0,0.605,"97.7"
"96",32,"terrestrial",0.370181560579006,0,0.03,"97.7"
"97",33,"freshwater",0.33846652704729,0,0.031,"97.7"
"98",33,"marine_mud",-0.278060894060366,0,0.89,"97.7"
"99",33,"terrestrial",0.2215177570537,0,0.138,"97.7"
"100",34,"freshwater",0.522974454889905,0,0,"97.7"
"101",34,"marine_mud",0.0267653326572965,0,0.472,"97.7"
"102",34,"terrestrial",0.324598468305311,0,0.043,"97.7"
"103",35,"freshwater",0.425940941745333,0,0.008,"97.7"
"104",35,"marine_mud",-0.321396129619593,0,0.914,"97.7"
"105",35,"terrestrial",0.155660173228651,0,0.248,"97.7"
"106",36,"freshwater",0.497920806931121,0,0.004,"97.7"
"107",36,"marine_mud",-0.16447124116545,0,0.777,"97.7"
"108",36,"terrestrial",0.205032808854883,0,0.151,"97.7"
"109",37,"freshwater",0.555221724396878,0,0,"97.7"
"110",37,"marine_mud",-0.120340327082284,0,0.712,"97.7"
"111",37,"terrestrial",0.263079641751613,0,0.105,"97.7"
"112",38,"freshwater",0.472648554788698,0,0.005,"97.7"
"113",38,"marine_mud",-0.185831238715549,0,0.816,"97.7"
"114",38,"terrestrial",0.325848721172172,0,0.048,"97.7"
"115",39,"freshwater",0.610650872731036,0,0,"97.7"
"116",39,"marine_mud",-0.250893326385818,0,0.862,"97.7"
"117",39,"terrestrial",0.272502458658565,0,0.088,"97.7"
"118",40,"freshwater",0.457929380090505,0,0.008,"97.7"
"119",40,"marine_mud",-0.150904300497498,0,0.782,"97.7"
"120",40,"terrestrial",0.287394791615113,0,0.073,"97.7"
"121",41,"freshwater",0.390062067964233,0,0.013,"97.7"
"122",41,"marine_mud",-0.275417254615758,0,0.89,"97.7"
"123",41,"terrestrial",0.279375016690646,0,0.09,"97.7"
"124",42,"freshwater",0.472553439185769,0,0.003,"97.7"
"125",42,"marine_mud",-0.193560597193065,0,0.808,"97.7"
"126",42,"terrestrial",0.300580029078428,0,0.063,"97.7"
"127",43,"freshwater",0.475149879382833,0,0.005,"97.7"
"128",43,"marine_mud",-0.112345382218492,0,0.713,"97.7"
"129",43,"terrestrial",0.313731377559148,0,0.048,"97.7"
"130",44,"freshwater",0.419797868844284,0,0.014,"97.7"
"131",44,"marine_mud",-0.297370906703429,0,0.893,"97.7"
"132",44,"terrestrial",0.246181919358641,0,0.104,"97.7"
"133",45,"freshwater",0.349338205537444,0,0.037,"97.7"
"134",45,"marine_mud",-0.210809457008752,0,0.826,"97.7"
"135",45,"terrestrial",0.407319863847213,0,0.016,"97.7"
"136",46,"freshwater",0.682229426806355,0,0,"97.7"
"137",46,"marine_mud",-0.0483714283843101,0,0.614,"97.7"
"138",46,"terrestrial",0.453713597449338,0,0.009,"97.7"
"139",47,"freshwater",0.184530312040084,0,0.194,"97.7"
"140",47,"marine_mud",-0.271629575154759,0,0.875,"97.7"
"141",47,"terrestrial",0.299604262361766,0,0.072,"97.7"
"142",48,"freshwater",0.402248992032953,0,0.019,"97.7"
"143",48,"marine_mud",-0.190753353229035,0,0.797,"97.7"
"144",48,"terrestrial",0.19213517021093,0,0.206,"97.7"
"145",49,"freshwater",0.396294027201523,0,0.021,"97.7"
"146",49,"marine_mud",-0.18706560329869,0,0.803,"97.7"
"147",49,"terrestrial",0.372036981370794,0,0.024,"97.7"
"148",50,"freshwater",0.279499470297225,0,0.078,"97.7"
"149",50,"marine_mud",-0.198459442713857,0,0.847,"97.7"
"150",50,"terrestrial",0.252048765380724,0,0.108,"97.7"
"151",51,"freshwater",0.484629702242733,0,0.002,"97.7"
"152",51,"marine_mud",-0.195627966543489,0,0.797,"97.7"
"153",51,"terrestrial",0.316432470126029,0,0.065,"97.7"
"154",52,"freshwater",0.488182263009684,0,0.004,"97.7"
"155",52,"marine_mud",-0.0884549207615406,0,0.678,"97.7"
"156",52,"terrestrial",0.25977401175205,0,0.105,"97.7"
"157",53,"freshwater",0.350103900477087,0,0.041,"97.7"
"158",53,"marine_mud",-0.153867156195286,0,0.773,"97.7"
"159",53,"terrestrial",0.386872075985508,0,0.026,"97.7"
"160",54,"freshwater",0.275160125001226,0,0.086,"97.7"
"161",54,"marine_mud",-0.332558524728271,0,0.917,"97.7"
"162",54,"terrestrial",0.24912636603919,0,0.116,"97.7"
"163",55,"freshwater",0.475768753491149,0,0.003,"97.7"
"164",55,"marine_mud",-0.303622924280195,0,0.913,"97.7"
"165",55,"terrestrial",0.132218404639068,0,0.271,"97.7"
"166",56,"freshwater",0.448539782213059,0,0.011,"97.7"
"167",56,"marine_mud",-0.193913870603896,0,0.818,"97.7"
"168",56,"terrestrial",0.237702637911024,0,0.144,"97.7"
"169",57,"freshwater",0.424890490114422,0,0.016,"97.7"
"170",57,"marine_mud",-0.356622461986741,0,0.926,"97.7"
"171",57,"terrestrial",0.164664113311042,0,0.217,"97.7"
"172",58,"freshwater",0.515350098126416,0,0.001,"97.7"
"173",58,"marine_mud",-0.327901667303217,0,0.921,"97.7"
"174",58,"terrestrial",0.18912808238847,0,0.179,"97.7"
"175",59,"freshwater",0.287866579679021,0,0.065,"97.7"
"176",59,"marine_mud",-0.354788783877627,0,0.933,"97.7"
"177",59,"terrestrial",0.199661279382751,0,0.187,"97.7"
"178",60,"freshwater",0.396530618597848,0,0.021,"97.7"
"179",60,"marine_mud",-0.196980167401577,0,0.799,"97.7"
"180",60,"terrestrial",0.253655863281287,0,0.118,"97.7"
"181",61,"freshwater",0.481985431659492,0,0.001,"97.7"
"182",61,"marine_mud",-0.0510627542556361,0,0.611,"97.7"
"183",61,"terrestrial",0.312620475246952,0,0.046,"97.7"
"184",62,"freshwater",0.520386552673483,0,0.002,"97.7"
"185",62,"marine_mud",-0.0968134900806246,0,0.674,"97.7"
"186",62,"terrestrial",0.326984180644395,0,0.056,"97.7"
"187",63,"freshwater",0.466376319356125,0,0.007,"97.7"
"188",63,"marine_mud",-0.287636687534392,0,0.892,"97.7"
"189",63,"terrestrial",0.163540316049034,0,0.255,"97.7"
"190",64,"freshwater",0.52314394672823,0,0,"97.7"
"191",64,"marine_mud",-0.146012711698628,0,0.752,"97.7"
"192",64,"terrestrial",0.300556598666516,0,0.068,"97.7"
"193",65,"freshwater",0.424870480610638,0,0.008,"97.7"
"194",65,"marine_mud",-0.104550718073795,0,0.679,"97.7"
"195",65,"terrestrial",0.278179759155118,0,0.103,"97.7"
"196",66,"freshwater",0.436249031846053,0,0.008,"97.7"
"197",66,"marine_mud",-0.140968181000006,0,0.75,"97.7"
"198",66,"terrestrial",0.419075542697342,0,0.015,"97.7"
"199",67,"freshwater",0.403699976007667,0,0.012,"97.7"
"200",67,"marine_mud",-0.316164477113421,0,0.922,"97.7"
"201",67,"terrestrial",0.186804054070865,0,0.178,"97.7"
"202",68,"freshwater",0.383163174362116,0,0.015,"97.7"
"203",68,"marine_mud",-0.149560737034843,0,0.766,"97.7"
"204",68,"terrestrial",0.29260978551486,0,0.072,"97.7"
"205",69,"freshwater",0.492608946321664,0,0.003,"97.7"
"206",69,"marine_mud",-0.184888999068757,0,0.815,"97.7"
"207",69,"terrestrial",0.241517074565561,0,0.116,"97.7"
"208",70,"freshwater",0.553295247608089,0,0,"97.7"
"209",70,"marine_mud",-0.211689719587545,0,0.827,"97.7"
"210",70,"terrestrial",0.34485600371164,0,0.036,"97.7"
"211",71,"freshwater",0.443241159999845,0,0.009,"97.7"
"212",71,"marine_mud",-0.0926032802876742,0,0.684,"97.7"
"213",71,"terrestrial",0.289919274034951,0,0.073,"97.7"
"214",72,"freshwater",0.628644421541245,0,0,"97.7"
"215",72,"marine_mud",0.0274572642118134,0,0.471,"97.7"
"216",72,"terrestrial",0.307352190011273,0,0.051,"97.7"
"217",73,"freshwater",0.384267723043826,0,0.023,"97.7"
"218",73,"marine_mud",-0.236062548272341,0,0.845,"97.7"
"219",73,"terrestrial",0.233423937396914,0,0.127,"97.7"
"220",74,"freshwater",0.393691368127805,0,0.023,"97.7"
"221",74,"marine_mud",-0.271099616425607,0,0.884,"97.7"
"222",74,"terrestrial",0.237944513402121,0,0.112,"97.7"
"223",75,"freshwater",0.463819804522766,0,0.006,"97.7"
"224",75,"marine_mud",-0.229233899321952,0,0.826,"97.7"
"225",75,"terrestrial",0.334748514998632,0,0.047,"97.7"
"226",76,"freshwater",0.354127753949312,0,0.038,"97.7"
"227",76,"marine_mud",-0.15520499034581,0,0.751,"97.7"
"228",76,"terrestrial",0.356374129056522,0,0.033,"97.7"
"229",77,"freshwater",0.385631833061944,0,0.022,"97.7"
"230",77,"marine_mud",-0.0448784968306966,0,0.602,"97.7"
"231",77,"terrestrial",0.346658704323152,0,0.038,"97.7"
"232",78,"freshwater",0.352336829526957,0,0.033,"97.7"
"233",78,"marine_mud",-0.236705298137516,0,0.846,"97.7"
"234",78,"terrestrial",0.174405138135662,0,0.205,"97.7"
"235",79,"freshwater",0.262199634284003,0,0.082,"97.7"
"236",79,"marine_mud",-0.359406166453582,0,0.929,"97.7"
"237",79,"terrestrial",0.224427628693402,0,0.131,"97.7"
"238",80,"freshwater",0.336089155657257,0,0.039,"97.7"
"239",80,"marine_mud",-0.333094899277445,0,0.913,"97.7"
"240",80,"terrestrial",0.328023102424582,0,0.034,"97.7"
"241",81,"freshwater",0.370267957921478,0,0.039,"97.7"
"242",81,"marine_mud",-0.16875836784735,0,0.779,"97.7"
"243",81,"terrestrial",0.376762590062715,0,0.035,"97.7"
"244",82,"freshwater",0.484102466103599,0,0.002,"97.7"
"245",82,"marine_mud",-0.426242369530609,0,0.956,"97.7"
"246",82,"terrestrial",0.191907257945964,0,0.189,"97.7"
"247",83,"freshwater",0.501154480665461,0,0.006,"97.7"
"248",83,"marine_mud",-0.083506068211853,0,0.65,"97.7"
"249",83,"terrestrial",0.489243619257668,0,0.005,"97.7"
"250",84,"freshwater",0.47919076664341,0,0.009,"97.7"
"251",84,"marine_mud",-0.146399168691894,0,0.758,"97.7"
"252",84,"terrestrial",0.308719683056975,0,0.052,"97.7"
"253",85,"freshwater",0.426009443499482,0,0.018,"97.7"
"254",85,"marine_mud",-0.218248905323687,0,0.831,"97.7"
"255",85,"terrestrial",0.417297570870574,0,0.02,"97.7"
"256",86,"freshwater",0.455748051116232,0,0.005,"97.7"
"257",86,"marine_mud",-0.219511387670505,0,0.829,"97.7"
"258",86,"terrestrial",0.367731026625856,0,0.025,"97.7"
"259",87,"freshwater",0.430745956809814,0,0.014,"97.7"
"260",87,"marine_mud",-0.287883736024552,0,0.889,"97.7"
"261",87,"terrestrial",0.256560545411639,0,0.112,"97.7"
"262",88,"freshwater",0.383593672539667,0,0.03,"97.7"
"263",88,"marine_mud",-0.171650332864631,0,0.777,"97.7"
"264",88,"terrestrial",0.15768202830804,0,0.252,"97.7"
"265",89,"freshwater",0.405603354530477,0,0.007,"97.7"
"266",89,"marine_mud",-0.0924634429015212,0,0.673,"97.7"
"267",89,"terrestrial",0.301123908092331,0,0.073,"97.7"
"268",90,"freshwater",0.13900911210535,0,0.264,"97.7"
"269",90,"marine_mud",-0.199149519160667,0,0.838,"97.7"
"270",90,"terrestrial",0.450601753298075,0,0.01,"97.7"
"271",91,"freshwater",0.383657407423905,0,0.027,"97.7"
"272",91,"marine_mud",-0.16481256792032,0,0.778,"97.7"
"273",91,"terrestrial",0.374374591081013,0,0.029,"97.7"
"274",92,"freshwater",0.414923536153263,0,0.016,"97.7"
"275",92,"marine_mud",-0.0998708342767824,0,0.703,"97.7"
"276",92,"terrestrial",0.330685530358757,0,0.057,"97.7"
"277",93,"freshwater",0.259183166010885,0,0.092,"97.7"
"278",93,"marine_mud",-0.223581325378843,0,0.825,"97.7"
"279",93,"terrestrial",0.2782540446979,0,0.077,"97.7"
"280",94,"freshwater",0.396996070535813,0,0.018,"97.7"
"281",94,"marine_mud",-0.329430222892104,0,0.901,"97.7"
"282",94,"terrestrial",0.201551379907964,0,0.159,"97.7"
"283",95,"freshwater",0.452306754319233,0,0.005,"97.7"
"284",95,"marine_mud",-0.394745907489247,0,0.96,"97.7"
"285",95,"terrestrial",0.142640832824056,0,0.255,"97.7"
"286",96,"freshwater",0.407270754588935,0,0.024,"97.7"
"287",96,"marine_mud",-0.384339663564345,0,0.942,"97.7"
"288",96,"terrestrial",0.111508364290484,0,0.323,"97.7"
"289",97,"freshwater",0.411403264526097,0,0.014,"97.7"
"290",97,"marine_mud",-0.195728680406066,0,0.833,"97.7"
"291",97,"terrestrial",0.313685140012617,0,0.06,"97.7"
"292",98,"freshwater",0.369056579622989,0,0.017,"97.7"
"293",98,"marine_mud",-0.284363221752778,0,0.89,"97.7"
"294",98,"terrestrial",0.226802654447294,0,0.132,"97.7"
"295",99,"freshwater",0.370624909902637,0,0.028,"97.7"
"296",99,"marine_mud",-0.322443618731208,0,0.937,"97.7"
"297",99,"terrestrial",0.369815707111152,0,0.028,"97.7"
"298",100,"freshwater",0.587476064321703,0,0,"97.7"
"299",100,"marine_mud",-0.262694406141553,0,0.881,"97.7"
"300",100,"terrestrial",0.150555738381842,0,0.233,"97.7"
