"","boot_num","habitat_preference","estimated_d","prob_random","prob_brownian","similarity"
"93",31,"terrestrial",0.141396101570715,0,0.239,"94"
"94",32,"freshwater",0.357519342186605,0,0.036,"94"
"95",32,"marine_mud",-0.145733296399746,0,0.767,"94"
"96",32,"terrestrial",0.0642038985338766,0,0.416,"94"
"97",33,"freshwater",0.220447538648982,0,0.107,"94"
"98",33,"marine_mud",-0.297844415419863,0,0.934,"94"
"99",33,"terrestrial",0.229429910719386,0,0.119,"94"
"100",34,"freshwater",0.0995199273380934,0,0.317,"94"
"101",34,"marine_mud",-0.201880674162974,0,0.846,"94"
"102",34,"terrestrial",0.186525038860669,0,0.171,"94"
"103",35,"freshwater",0.296543741079995,0,0.051,"94"
"104",35,"marine_mud",-0.0356196285726775,0,0.59,"94"
"105",35,"terrestrial",0.415684527257756,0,0.011,"94"
"106",36,"freshwater",0.431175633702947,0,0.005,"94"
"107",36,"marine_mud",-0.013867521880545,0,0.542,"94"
"108",36,"terrestrial",0.345653021205145,0,0.014,"94"
"109",37,"freshwater",0.259516959598888,0,0.077,"94"
"110",37,"marine_mud",-0.168916247005874,0,0.815,"94"
"111",37,"terrestrial",0.20166760741847,0,0.129,"94"
"112",38,"freshwater",0.363915722953239,0,0.014,"94"
"113",38,"marine_mud",-0.200770124777506,0,0.85,"94"
"114",38,"terrestrial",0.236765776591636,0,0.11,"94"
"115",39,"freshwater",0.277806148507661,0,0.057,"94"
"116",39,"marine_mud",-0.0637315530185842,0,0.636,"94"
"117",39,"terrestrial",0.0829612538252757,0,0.344,"94"
"118",40,"freshwater",0.361087488619735,0,0.028,"94"
"119",40,"marine_mud",-0.179272897220603,0,0.815,"94"
"120",40,"terrestrial",0.183738899899072,0,0.173,"94"
"121",41,"freshwater",0.2977323208507,0,0.054,"94"
"122",41,"marine_mud",-0.22058348004917,0,0.865,"94"
"123",41,"terrestrial",0.257636854340481,0,0.084,"94"
"124",42,"freshwater",0.210592949211697,0,0.138,"94"
"125",42,"marine_mud",-0.271498264092514,0,0.917,"94"
"126",42,"terrestrial",0.146420861268883,0,0.236,"94"
"127",43,"freshwater",0.411198857623409,0,0.013,"94"
"128",43,"marine_mud",-0.0813166375879276,0,0.667,"94"
"129",43,"terrestrial",0.209329051959081,0,0.16,"94"
"130",44,"freshwater",0.384555574653151,0,0.012,"94"
"131",44,"marine_mud",-0.0594949621604072,0,0.624,"94"
"132",44,"terrestrial",0.183410308691701,0,0.171,"94"
"133",45,"freshwater",0.15064887203902,0,0.212,"94"
"134",45,"marine_mud",-0.0508097833051942,0,0.612,"94"
"135",45,"terrestrial",0.187657254952675,0,0.16,"94"
"136",46,"freshwater",0.229342018126892,0,0.092,"94"
"137",46,"marine_mud",-0.249825056907128,0,0.914,"94"
"138",46,"terrestrial",0.168465207429992,0,0.189,"94"
"139",47,"freshwater",0.408841468765186,0,0.012,"94"
"140",47,"marine_mud",0.0180716766954399,0,0.47,"94"
"141",47,"terrestrial",0.289677579367585,0,0.056,"94"
"142",48,"freshwater",0.239395722369539,0,0.093,"94"
"143",48,"marine_mud",-0.116359450408389,0,0.739,"94"
"144",48,"terrestrial",0.288877498068281,0,0.069,"94"
"145",49,"freshwater",0.256208404081667,0,0.078,"94"
"146",49,"marine_mud",-0.180556282656008,0,0.828,"94"
"147",49,"terrestrial",0.185125684082648,0,0.173,"94"
"148",50,"freshwater",0.240592429331377,0,0.087,"94"
"149",50,"marine_mud",-0.0596634570131849,0,0.641,"94"
"150",50,"terrestrial",0.24560280218552,0,0.096,"94"
"151",51,"freshwater",0.367680965700478,0,0.023,"94"
"152",51,"marine_mud",-0.133564850198248,0,0.766,"94"
"153",51,"terrestrial",0.0846856468614198,0,0.355,"94"
"154",52,"freshwater",0.214723471100436,0,0.124,"94"
"155",52,"marine_mud",-0.129740571702189,0,0.77,"94"
"156",52,"terrestrial",0.195954138082233,0,0.142,"94"
"157",53,"freshwater",0.408118849167964,0,0.007,"94"
"158",53,"marine_mud",-0.114976388203114,0,0.735,"94"
"159",53,"terrestrial",0.204816333098125,0,0.149,"94"
"160",54,"freshwater",0.107072448124536,0,0.299,"94"
"161",54,"marine_mud",-0.0938891488231163,0,0.693,"94"
"162",54,"terrestrial",0.126619935546685,0,0.265,"94"
"163",55,"freshwater",0.164794490596116,0,0.2,"94"
"164",55,"marine_mud",-0.186533764397041,0,0.824,"94"
"165",55,"terrestrial",0.350404430699223,0,0.028,"94"
"166",56,"freshwater",0.251925571237167,0,0.081,"94"
"167",56,"marine_mud",-0.154550400234537,0,0.787,"94"
"168",56,"terrestrial",0.170622504650894,0,0.191,"94"
"169",57,"freshwater",0.300074481622876,0,0.047,"94"
"170",57,"marine_mud",-0.181033955955113,0,0.837,"94"
"171",57,"terrestrial",0.0341293925112593,0,0.451,"94"
"172",58,"freshwater",0.168622057499375,0,0.203,"94"
"173",58,"marine_mud",-0.193660854088744,0,0.835,"94"
"174",58,"terrestrial",0.28037601210036,0,0.071,"94"
"175",59,"freshwater",0.462620979509438,0,0.002,"94"
"176",59,"marine_mud",-0.0763901876743626,0,0.683,"94"
"177",59,"terrestrial",0.229781379721522,0,0.109,"94"
"178",60,"freshwater",0.238114618911339,0,0.087,"94"
"179",60,"marine_mud",-0.332931980133424,0,0.954,"94"
"180",60,"terrestrial",0.216583307222129,0,0.125,"94"
"181",61,"freshwater",0.175869921242127,0,0.14,"94"
"182",61,"marine_mud",-0.0648788492088189,0,0.651,"94"
"183",61,"terrestrial",0.259145678080242,0,0.065,"94"
"184",62,"freshwater",0.24852378138679,0,0.088,"94"
"185",62,"marine_mud",-0.0607436413410879,0,0.658,"94"
"186",62,"terrestrial",0.227508528181919,0,0.128,"94"
"187",63,"freshwater",0.507203270091808,0,0.003,"94"
"188",63,"marine_mud",-0.0784225239809496,0,0.656,"94"
"189",63,"terrestrial",0.480971908981786,0,0.004,"94"
"190",64,"freshwater",0.215477318208188,0,0.127,"94"
"191",64,"marine_mud",-0.29285521415395,0,0.924,"94"
"192",64,"terrestrial",0.214694158766304,0,0.121,"94"
"193",65,"freshwater",0.385571814809151,0,0.011,"94"
"194",65,"marine_mud",-0.131795563549821,0,0.779,"94"
"195",65,"terrestrial",0.211986172297926,0,0.136,"94"
"196",66,"freshwater",0.345893961460479,0,0.02,"94"
"197",66,"marine_mud",-0.0243295379140799,0,0.582,"94"
"198",66,"terrestrial",0.227284192787561,0,0.104,"94"
"199",67,"freshwater",0.318888543389121,0,0.048,"94"
"200",67,"marine_mud",-0.222735153232803,0,0.878,"94"
"201",67,"terrestrial",0.282652184055993,0,0.07,"94"
"202",68,"freshwater",0.476626750256965,0,0,"94"
"203",68,"marine_mud",-0.114561940411893,0,0.734,"94"
"204",68,"terrestrial",0.224482244181983,0,0.118,"94"
"205",69,"freshwater",0.331167050276172,0,0.028,"94"
"206",69,"marine_mud",-0.0370375415625149,0,0.59,"94"
"207",69,"terrestrial",0.356220671227035,0,0.02,"94"
"208",70,"freshwater",0.22111690539268,0,0.099,"94"
"209",70,"marine_mud",-0.0873878409529585,0,0.682,"94"
"210",70,"terrestrial",0.203819501052397,0,0.133,"94"
"211",71,"freshwater",0.260731579432681,0,0.068,"94"
"212",71,"marine_mud",-0.0935031376874196,0,0.71,"94"
"213",71,"terrestrial",0.199108564673767,0,0.145,"94"
"214",72,"freshwater",0.296872414788017,0,0.058,"94"
"215",72,"marine_mud",-0.0811885334556966,0,0.684,"94"
"216",72,"terrestrial",0.173617205371799,0,0.168,"94"
"217",73,"freshwater",0.191266127654528,0,0.151,"94"
"218",73,"marine_mud",-0.181654293625557,0,0.852,"94"
"219",73,"terrestrial",0.226414866047148,0,0.125,"94"
"220",74,"freshwater",0.37497279518874,0,0.009,"94"
"221",74,"marine_mud",-0.107873903177398,0,0.73,"94"
"222",74,"terrestrial",0.138028067652037,0,0.232,"94"
"223",75,"freshwater",0.170723077087449,0,0.181,"94"
"224",75,"marine_mud",-0.23794173940719,0,0.885,"94"
"225",75,"terrestrial",0.306377243887793,0,0.047,"94"
"226",76,"freshwater",0.334540753132622,0,0.028,"94"
"227",76,"marine_mud",-0.248454015096834,0,0.886,"94"
"228",76,"terrestrial",0.179087174467573,0,0.185,"94"
"229",77,"freshwater",0.222995136028829,0,0.116,"94"
"230",77,"marine_mud",-0.126852828964924,0,0.757,"94"
"231",77,"terrestrial",0.204590193695751,0,0.155,"94"
"232",78,"freshwater",0.384191924873948,0,0.016,"94"
"233",78,"marine_mud",-0.122660426497545,0,0.75,"94"
"234",78,"terrestrial",0.117808114658314,0,0.279,"94"
"235",79,"freshwater",0.295898120355757,0,0.052,"94"
"236",79,"marine_mud",-0.0370813512914952,0,0.592,"94"
"237",79,"terrestrial",0.197269894124473,0,0.172,"94"
"238",80,"freshwater",0.234847715080791,0,0.1,"94"
"239",80,"marine_mud",-0.0904985858388158,0,0.691,"94"
"240",80,"terrestrial",0.129476327334248,0,0.242,"94"
"241",81,"freshwater",0.349295928577805,0,0.024,"94"
"242",81,"marine_mud",-0.207040911706893,0,0.871,"94"
"243",81,"terrestrial",0.332479320117631,0,0.036,"94"
"244",82,"freshwater",0.244119672781059,0,0.085,"94"
"245",82,"marine_mud",-0.235216093104746,0,0.89,"94"
"246",82,"terrestrial",0.291580494786556,0,0.057,"94"
"247",83,"freshwater",0.417068701638221,0,0.007,"94"
"248",83,"marine_mud",-0.105346529408561,0,0.717,"94"
"249",83,"terrestrial",0.451538542885792,0,0.004,"94"
"250",84,"freshwater",0.267640320930153,0,0.087,"94"
"251",84,"marine_mud",-0.220758291923476,0,0.883,"94"
"252",84,"terrestrial",0.152869623291694,0,0.234,"94"
"253",85,"freshwater",0.220047770033074,0,0.107,"94"
"254",85,"marine_mud",-0.291710469349524,0,0.923,"94"
"255",85,"terrestrial",0.115011706779647,0,0.282,"94"
"256",86,"freshwater",0.252728078436479,0,0.079,"94"
"257",86,"marine_mud",-0.0890530469972616,0,0.703,"94"
"258",86,"terrestrial",0.340534126136435,0,0.036,"94"
"259",87,"freshwater",0.37829468946522,0,0.017,"94"
"260",87,"marine_mud",-0.127165117587984,0,0.746,"94"
"261",87,"terrestrial",0.307412483739951,0,0.041,"94"
"262",88,"freshwater",0.322880663922742,0,0.037,"94"
"263",88,"marine_mud",0.0255630843562798,0,0.46,"94"
"264",88,"terrestrial",0.239756779440041,0,0.096,"94"
"265",89,"freshwater",0.289909122290984,0,0.061,"94"
"266",89,"marine_mud",-0.167504160094973,0,0.818,"94"
"267",89,"terrestrial",0.337256168167152,0,0.026,"94"
"268",90,"freshwater",0.272897052985161,0,0.053,"94"
"269",90,"marine_mud",-0.119604099086051,0,0.756,"94"
"270",90,"terrestrial",0.275143309720085,0,0.071,"94"
"271",91,"freshwater",0.141147175840172,0,0.23,"94"
"272",91,"marine_mud",-0.151000401271128,0,0.793,"94"
"273",91,"terrestrial",0.210964673785909,0,0.157,"94"
"274",92,"freshwater",0.0626397637527232,0,0.382,"94"
