"","boot_num","habitat_preference","estimated_d","prob_random","prob_brownian","similarity"
"1",1,"freshwater",0.109018269297262,0,0.29,"92"
"2",1,"marine_mud",-0.253835889251845,0,0.891,"92"
"3",1,"terrestrial",0.277164089051561,0,0.068,"92"
"4",2,"freshwater",0.194106262238944,0,0.142,"92"
"5",2,"marine_mud",-0.00695224685602258,0,0.544,"92"
"6",2,"terrestrial",0.31936877066881,0,0.038,"92"
"7",3,"freshwater",0.0382898294257505,0,0.44,"92"
"8",3,"marine_mud",-0.215055975225409,0,0.86,"92"
"9",3,"terrestrial",0.286406220072932,0,0.055,"92"
"10",4,"freshwater",0.251263000222329,0,0.092,"92"
"11",4,"marine_mud",-0.024548724835835,0,0.567,"92"
"12",4,"terrestrial",0.305102244165971,0,0.04,"92"
"13",5,"freshwater",0.123149770855978,0,0.268,"92"
"14",5,"marine_mud",-0.124069258424146,0,0.754,"92"
"15",5,"terrestrial",0.245540772698617,0,0.109,"92"
"16",6,"freshwater",0.168922472877337,0,0.182,"92"
"17",6,"marine_mud",-0.0329259941584547,0,0.586,"92"
"18",6,"terrestrial",0.270822552805094,0,0.071,"92"
"19",7,"freshwater",0.220463130410172,0,0.124,"92"
"20",7,"marine_mud",-0.112359166721063,0,0.743,"92"
"21",7,"terrestrial",0.364662641545341,0,0.022,"92"
"22",8,"freshwater",0.268183670626639,0,0.077,"92"
"23",8,"marine_mud",-0.0615242030560854,0,0.656,"92"
"24",8,"terrestrial",0.16904088432522,0,0.184,"92"
"25",9,"freshwater",0.271416504686611,0,0.058,"92"
"26",9,"marine_mud",-0.172869236362191,0,0.813,"92"
"27",9,"terrestrial",0.209426106665411,0,0.147,"92"
"28",10,"freshwater",0.172990283626573,0,0.187,"92"
"29",10,"marine_mud",-0.0464331809360011,0,0.602,"92"
"30",10,"terrestrial",0.158705638245946,0,0.205,"92"
"31",11,"freshwater",0.187232712181823,0,0.165,"92"
"32",11,"marine_mud",-0.135148116555038,0,0.773,"92"
"33",11,"terrestrial",0.337193269770312,0,0.035,"92"
"34",12,"freshwater",0.216995145868609,0,0.117,"92"
"35",12,"marine_mud",-0.0826590591611721,0,0.68,"92"
"36",12,"terrestrial",0.275010680991501,0,0.072,"92"
"37",13,"freshwater",0.259392239914711,0,0.073,"92"
"38",13,"marine_mud",-0.192164151003453,0,0.842,"92"
"39",13,"terrestrial",0.2267595717678,0,0.134,"92"
"40",14,"freshwater",0.147496512639644,0,0.225,"92"
"41",14,"marine_mud",-0.0549582302691154,0,0.634,"92"
"42",14,"terrestrial",0.338971565061939,0,0.024,"92"
"43",15,"freshwater",0.18421504214172,0,0.158,"92"
"44",15,"marine_mud",-0.0308576567357323,0,0.585,"92"
"45",15,"terrestrial",0.261392218850807,0,0.076,"92"
"46",16,"freshwater",0.145040762170444,0,0.227,"92"
"47",16,"marine_mud",-0.0846550183091827,0,0.703,"92"
"48",16,"terrestrial",0.372719602476766,0,0.016,"92"
"49",17,"freshwater",0.162090885426114,0,0.186,"92"
"50",17,"marine_mud",-0.0864161374750894,0,0.685,"92"
"51",17,"terrestrial",0.27624118036401,0,0.074,"92"
"52",18,"freshwater",0.0936426505221329,0,0.342,"92"
"53",18,"marine_mud",-0.111537306804265,0,0.728,"92"
"54",18,"terrestrial",0.246754571552156,0,0.094,"92"
"55",19,"freshwater",0.243221567786125,0,0.093,"92"
"56",19,"marine_mud",-0.0043982519979857,0,0.517,"92"
"57",19,"terrestrial",0.351087689096697,0,0.023,"92"
"58",20,"freshwater",0.164431215151228,0,0.194,"92"
"59",20,"marine_mud",-0.120434830762965,0,0.746,"92"
"60",20,"terrestrial",0.187478050601653,0,0.166,"92"
"61",21,"freshwater",0.259352650271636,0,0.07,"92"
"62",21,"marine_mud",-0.0906683752727292,0,0.71,"92"
"63",21,"terrestrial",0.251908453331824,0,0.101,"92"
"64",22,"freshwater",0.150380134392112,0,0.224,"92"
"65",22,"marine_mud",-0.162537884335719,0,0.801,"92"
"66",22,"terrestrial",0.280537260225703,0,0.068,"92"
"67",23,"freshwater",0.237841709020096,0,0.104,"92"
"68",23,"marine_mud",-0.154504450361106,0,0.797,"92"
"69",23,"terrestrial",0.369314245418783,0,0.009,"92"
"70",24,"freshwater",0.247482682384603,0,0.088,"92"
"71",24,"marine_mud",-0.141357328014756,0,0.774,"92"
"72",24,"terrestrial",0.165089234260577,0,0.224,"92"
"73",25,"freshwater",0.152782847409944,0,0.193,"92"
"74",25,"marine_mud",-0.0573222470053231,0,0.637,"92"
"75",25,"terrestrial",0.330994053012821,0,0.039,"92"
"76",26,"freshwater",0.117442775537281,0,0.284,"92"
"77",26,"marine_mud",-0.124385939202014,0,0.748,"92"
"78",26,"terrestrial",0.131949299095868,0,0.25,"92"
"79",27,"freshwater",0.15460619214668,0,0.202,"92"
"80",27,"marine_mud",-0.0877239867074426,0,0.682,"92"
"81",27,"terrestrial",0.193182013322958,0,0.162,"92"
"82",28,"freshwater",0.279445199521546,0,0.073,"92"
"83",28,"marine_mud",-0.0617829544417276,0,0.649,"92"
"84",28,"terrestrial",0.231809969001126,0,0.114,"92"
"85",29,"freshwater",0.131763053440808,0,0.268,"92"
"86",29,"marine_mud",-0.140644645366888,0,0.778,"92"
"87",29,"terrestrial",0.247096258906357,0,0.099,"92"
"88",30,"freshwater",0.224723795587807,0,0.112,"92"
