"","boot_num","habitat_preference","model","similarity","estimated_lambda"
"239",60,"marine_mud","ard","asv",0.906303207668976
"240",60,"terrestrial","ard","asv",0.789359616197341
"241",61,"all","er","asv",0.879167421369373
"242",61,"freshwater","ard","asv",0.352313943946048
"243",61,"marine_mud","ard","asv",0.991022712296351
"244",61,"terrestrial","ard","asv",0.882138887429993
"245",62,"all","er","asv",0.821088021984007
"246",62,"freshwater","ard","asv",0.795975347221259
"247",62,"marine_mud","ard","asv",0.925981378177229
"248",62,"terrestrial","ard","asv",0.755031917237086
"249",63,"all","er","asv",0.83651082836294
"250",63,"freshwater","ard","asv",0.406947458640104
"251",63,"marine_mud","ard","asv",0.799180295755987
"252",63,"terrestrial","ard","asv",0.814548747601635
"253",64,"all","er","asv",0.794575049958703
"254",64,"freshwater","ard","asv",0.290356634547236
"255",64,"marine_mud","ard","asv",0.81212962060418
"256",64,"terrestrial","ard","asv",0.894491891386626
"257",65,"all","er","asv",2.86292846791188e-20
"258",65,"freshwater","ard","asv",0.48970146212182
"259",65,"marine_mud","ard","asv",0.670933759343094
"260",65,"terrestrial","ard","asv",0.715050037792894
"261",66,"all","er","asv",0.917148901403518
"262",66,"freshwater","ard","asv",0.797464359666889
"263",66,"marine_mud","ard","asv",0.934486625455941
"264",66,"terrestrial","ard","asv",0.741016862177004
"265",67,"all","er","asv",0.804448861173101
"266",67,"freshwater","ard","asv",0.526623884755685
"267",67,"marine_mud","ard","asv",0.82628333564221
"268",67,"terrestrial","ard","asv",0.837780686592853
"269",68,"all","er","asv",0.848491918862352
"270",68,"freshwater","ard","asv",0.737235728939356
"271",68,"marine_mud","ard","asv",0.926622225024917
"272",68,"terrestrial","ard","asv",0.88584709468627
"273",69,"all","er","asv",0.866972623323466
"274",69,"freshwater","ard","asv",0.474457248971224
"275",69,"marine_mud","ard","asv",0.897245339340831
"276",69,"terrestrial","ard","asv",0.704361499184947
"277",70,"all","er","asv",0.90724678684629
"278",70,"freshwater","ard","asv",0.318380280079789
"279",70,"marine_mud","ard","asv",0.91368683973709
"280",70,"terrestrial","ard","asv",0.781406586668215
"281",71,"all","er","asv",0.822543175854325
"282",71,"freshwater","ard","asv",0.463506312466983
"283",71,"marine_mud","ard","asv",0.703890617468576
"284",71,"terrestrial","ard","asv",0.542466020697304
"285",72,"all","er","asv",0.850150161214428
"286",72,"freshwater","ard","asv",0.556432324822878
"287",72,"marine_mud","ard","asv",0.786098694507027
"288",72,"terrestrial","ard","asv",0.621997673222827
"289",73,"all","er","asv",0.845474866619916
"290",73,"freshwater","ard","asv",0.60526874524869
"291",73,"marine_mud","ard","asv",0.811031367349402
"292",73,"terrestrial","ard","asv",0.713554121109769
"293",74,"all","er","asv",0.831217098136502
"294",74,"freshwater","ard","asv",0.868281882346673
"295",74,"marine_mud","ard","asv",0.89690706817551
"296",74,"terrestrial","ard","asv",0.777398073692003
"297",75,"all","er","asv",0.911977821120974
"298",75,"freshwater","ard","asv",0.702179890063717
"299",75,"marine_mud","ard","asv",0.841595448053257
"300",75,"terrestrial","ard","asv",0.726868308049977
"301",76,"all","er","asv",0.831209675003398
"302",76,"freshwater","ard","asv",0.567535292304541
"303",76,"marine_mud","ard","asv",0.774613938463469
"304",76,"terrestrial","ard","asv",0.664083171831903
"305",77,"all","er","asv",0.815017596284099
"306",77,"freshwater","ard","asv",0.485916315026315
"307",77,"marine_mud","ard","asv",0.779271174918845
"308",77,"terrestrial","ard","asv",0.958471869460958
"309",78,"all","er","asv",0.873221665245158
"310",78,"freshwater","ard","asv",0.471414775499507
"311",78,"marine_mud","ard","asv",0.929836132449296
"312",78,"terrestrial","ard","asv",0.83254945128988
"313",79,"all","er","asv",0.84272563824376
"314",79,"freshwater","ard","asv",0.231547307784427
"315",79,"marine_mud","ard","asv",0.688870158710124
"316",79,"terrestrial","ard","asv",0.848990564840563
"317",80,"all","er","asv",0.890824770156341
"318",80,"freshwater","ard","asv",0.548544634189593
"319",80,"marine_mud","ard","asv",0.909044131168147
"320",80,"terrestrial","ard","asv",0.732562461442204
"321",81,"all","er","asv",0.748856268250361
"322",81,"freshwater","ard","asv",0.446090255252887
"323",81,"marine_mud","ard","asv",0.548838532515589
"324",81,"terrestrial","ard","asv",0.734431352282838
"325",82,"all","er","asv",0.891084519403073
"326",82,"freshwater","ard","asv",0.494651077394526
"327",82,"marine_mud","ard","asv",0.908529009806286
"328",82,"terrestrial","ard","asv",0.928404086359362
"329",83,"all","er","asv",0.821776005707479
"330",83,"freshwater","ard","asv",0.650773498166719
"331",83,"marine_mud","ard","asv",0.722087705596349
"332",83,"terrestrial","ard","asv",0.799102664593589
"333",84,"all","er","asv",0.845953207252232
"334",84,"freshwater","ard","asv",0.762334379090459
