generation,N_shifts,logPrior,logLik,eventRate,acceptRate
13440000,36,-431.749,2562.6,33.7195,0.59
13460000,29,-351.626,2507.48,29.7652,0.586
13480000,22,-279.693,2510.12,19.4312,0.541
13500000,29,-353.364,2495.36,32.948,0.595
13520000,28,-345.872,2471.16,27.2644,0.582
13540000,29,-345.378,2478.11,37.6166,0.562
13560000,24,-292.794,2516.18,24.6464,0.587
13580000,24,-298.398,2525.32,26.0094,0.587
13600000,28,-347.455,2514.96,30.3886,0.582667
13620000,26,-313.704,2512.19,28.7951,0.553
13640000,28,-339.815,2507.17,32.9218,0.524
13660000,31,-383.909,2527.65,31.1833,0.558
13680000,23,-283.34,2508.51,28.2249,0.536
13700000,27,-318.935,2498.99,21.7453,0.607
13720000,19,-247.43,2502.7,20.0166,0.529
13740000,36,-445.438,2554.36,37.5861,0.567878
13760000,29,-357.284,2510.16,38.1744,0.585
13780000,34,-410.312,2539,40.0339,0.574
13800000,32,-392.672,2515.27,40.3889,0.599143
13820000,27,-325.055,2506.23,31.2566,0.585
13840000,28,-337.986,2525.24,20.4754,0.586
13860000,25,-300.052,2491.68,31.9432,0.578
13880000,23,-298.764,2528.84,27.6887,0.559
13900000,28,-337.016,2486.02,32.765,0.583083
13920000,28,-332.938,2502.87,32.4185,0.576941
13940000,28,-345.552,2512.83,29.456,0.574
13960000,27,-335.376,2529.77,28.7278,0.525
13980000,24,-293.751,2504.46,29.1978,0.582
14000000,33,-406.125,2518.38,29.4582,0.607
14020000,28,-346.95,2487.72,31.4463,0.579
14040000,24,-300.283,2483.59,36.5094,0.565333
14060000,22,-283.546,2502.56,26.3467,0.545
14080000,27,-326.395,2501.21,28.2659,0.561
14100000,26,-306.57,2499.69,26.9219,0.585
14120000,26,-304.225,2484.26,30.687,0.575
14140000,32,-372.736,2478.65,20.9641,0.5802
14160000,24,-286.471,2500.01,22.6398,0.546
14180000,33,-400.974,2520.87,27.1696,0.562
14200000,33,-404.553,2530.6,32.1004,0.594
14220000,31,-360.418,2508,26.9699,0.581
14240000,25,-318.403,2537.71,22.4418,0.506
14260000,31,-396.045,2549.78,36.7587,0.569
14280000,36,-432.816,2515.37,36.0999,0.592
14300000,28,-324.448,2495.97,33.1079,0.569
14320000,33,-416.895,2540.72,32.824,0.568
14340000,32,-384.14,2545.28,25.4508,0.605
14360000,29,-354.465,2515.79,33.6053,0.573125
14380000,24,-289.408,2491.37,17.8425,0.576
14400000,25,-292.082,2491.36,33.8789,0.581
14420000,31,-381.366,2504.43,37.76,0.549
14440000,22,-260.524,2505.31,13.9541,0.552
14460000,29,-363.905,2512.03,27.4724,0.562385
14480000,23,-278.385,2518.05,22.515,0.57
