generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,0.032,0,0.005,0
20000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,20.0998,3.70044,28.6053,0
20000,otu_2857_Polyangiaceae,NA,0.799235,7.5552,-0.778457,36.4084,0
40000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,20.9795,4.12814,31.1313,0
40000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.315714,39.8389,1.89259,50.3479,0
60000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,20.9327,3.88647,31.0464,0
60000,otu_1360_Anaeromyxobacteraceae,otu_3274_Anaeromyxobacteraceae,0.853538,49.1571,-0.378712,4.27403,0
60000,otu_1801_Anaeromyxobacteraceae,otu_4430_Anaeromyxobacteraceae,0.811911,53.6864,0.0653113,25.1648,0
60000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.316072,27.3154,2.08795,31.2182,0
80000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.4626,4.64577,34.9094,0
80000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.315982,39.7534,2.31805,53.1263,0
100000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,23.0458,5.57636,36.4654,0
100000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.31419,38.1242,2.84982,53.0369,0
120000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,23.1561,5.23139,36.6796,0
120000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.318883,43.5868,2.29901,60.394,0
140000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.7459,3.97781,35.2492,0
140000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.316543,46.2909,1.88789,61.2882,0
160000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.7546,4.55051,35.4649,0
160000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.31465,49.4514,0.831136,52.2167,0
180000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,21.8405,4.96237,33.9115,0
180000,otu_1360_Anaeromyxobacteraceae,otu_1325_Anaeromyxobacteraceae,0.81039,73.004,0.804648,41.3755,0
180000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.320929,39.341,1.2765,45.4762,0
180000,otu_800_Myxococcaceae,otu_828_Myxococcaceae,0.745791,83.2986,0.85178,71.0972,0
200000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.8936,3.94173,35.3996,0
200000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.319198,48.3561,1.67089,64.2235,0
220000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.693,4.55919,35.271,0
220000,otu_3744_SG8-38,otu_420_PHBI01,0.710705,48.5174,1.0687,35.8377,0
220000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.319548,48.6407,1.67311,63.5713,0
240000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.5176,5.19845,35.131,0
240000,otu_3744_SG8-38,otu_1191_Polyangiaceae,0.668993,58.0919,0.540213,48.5456,0
240000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.317958,46.6041,1.36297,57.0648,0
260000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,21.7347,4.65181,33.7931,0
260000,otu_3744_SG8-38,otu_420_PHBI01,0.691315,57.0004,1.03107,49.3503,0
260000,otu_1360_Anaeromyxobacteraceae,otu_3274_Anaeromyxobacteraceae,0.848255,58.0562,0.0336632,13.4168,0
260000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.312458,42.7894,0.954108,46.4094,0
260000,otu_800_Myxococcaceae,otu_828_Myxococcaceae,0.731399,88.2028,0.793677,75.1007,0
280000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,23.2059,3.91435,35.9889,0
280000,otu_3626_SG8-38,otu_644_SG8-38,0.894323,144.575,0.437623,127.688,0
280000,otu_4360_Polyangiaceae,otu_5743_Polyangiaceae,0.461262,44.0394,-1.74612,19.2073,0
280000,otu_3744_SG8-38,otu_420_PHBI01,0.698897,29.2806,2.08338,11.1726,0
280000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.31844,52.0405,0.957905,58.0633,0
300000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.6026,4.4147,35.3625,0
300000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.313488,77.5651,0.290212,74.0894,0
320000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,23.1412,4.37489,35.8019,0
320000,otu_3626_SG8-38,otu_644_SG8-38,0.841798,144.6,0.957251,127.524,0
320000,otu_4360_Polyangiaceae,otu_5743_Polyangiaceae,0.466813,48.3759,-1.32468,27.818,0
320000,otu_3744_SG8-38,otu_420_PHBI01,0.749918,51.6986,1.2733,40.4334,0
320000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.317018,52.0583,0.718084,53.8446,0
340000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.4804,4.3323,34.5491,0
340000,otu_3744_SG8-38,otu_420_PHBI01,0.729177,61.3753,1.15512,53.0022,0
340000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.316028,57.7663,0.671552,61.7563,0
360000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,21.7516,4.93282,33.6528,0
360000,otu_3744_SG8-38,otu_420_PHBI01,0.734314,59.098,1.38243,52.0656,0
360000,otu_1360_Anaeromyxobacteraceae,otu_3274_Anaeromyxobacteraceae,0.850358,87.9535,-0.0899365,38.2568,0
360000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.320206,45.2208,1.18276,52.3909,0
360000,otu_800_Myxococcaceae,otu_6507_Myxococcaceae,0.852517,101.102,-1.31186,43.8192,0
380000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,21.7516,4.352,33.6528,0
380000,otu_3744_SG8-38,otu_420_PHBI01,0.731124,59.025,1.29714,52.0651,0
380000,otu_1360_Anaeromyxobacteraceae,otu_7124_Anaeromyxobacteraceae,0.866548,97.9855,-1.5896,44.6109,0
380000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.315788,43.5274,1.65238,55.7006,0
380000,otu_800_Myxococcaceae,otu_828_Myxococcaceae,0.663936,85.7329,1.05029,73.0897,0
400000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.5098,4.24083,34.8573,0
400000,otu_3744_SG8-38,otu_420_PHBI01,0.712351,61.1528,1.05767,52.929,0
400000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.319334,56.9754,0.669225,59.3895,0
420000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,23.0494,5.31279,36.3521,0
420000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.321114,77.7123,0.416499,79.6677,0
440000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,21.7478,4.05423,33.5078,0
440000,otu_3744_SG8-38,otu_420_PHBI01,0.758059,59.1816,1.23935,52.2422,0
440000,otu_1360_Anaeromyxobacteraceae,otu_3201_Anaeromyxobacteraceae,0.863034,56.2031,1.82643,18.248,0
440000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.317984,46.2692,0.952667,51.1622,0
440000,otu_800_Myxococcaceae,otu_828_Myxococcaceae,0.72984,85.5967,1.41594,75.1214,0
460000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,21.7478,4.59214,33.5209,0
460000,otu_3744_SG8-38,otu_420_PHBI01,0.723353,59.1816,1.51925,52.2422,0
460000,otu_1360_Anaeromyxobacteraceae,otu_3274_Anaeromyxobacteraceae,0.84479,54.4558,0.350082,9.35767,0
460000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.313497,45.8163,0.886776,50.2868,0
460000,otu_800_Myxococcaceae,otu_828_Myxococcaceae,0.697489,87.68,1.55329,90.4244,0
480000,otu_1003_Polyangiaceae,otu_1360_Anaeromyxobacteraceae,0,22.4398,3.895,34.1719,0
480000,otu_4360_Polyangiaceae,otu_5743_Polyangiaceae,0.463325,61.6736,-2.4086,24.5117,0
480000,otu_3744_SG8-38,otu_420_PHBI01,0.751295,68.0163,0.164582,47.1691,0
480000,otu_1360_Anaeromyxobacteraceae,otu_123_SG8-38,0.318196,59.6828,0.85653,69.9893,0
480000,otu_800_Myxococcaceae,otu_828_Myxococcaceae,0.757411,84.2317,1.47414,73.1137,0
