generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3340000,29,-321.263,2588.78,27.2983,0.435
3360000,30,-354.971,2602.14,30.2346,0.454
3380000,28,-328.891,2576.36,27.81,0.4635
3400000,42,-478.37,2650.45,39.7349,0.519
3420000,35,-418.24,2673.97,37.2166,0.44
3440000,34,-403.806,2649.05,34.0616,0.445
3460000,36,-415.361,2652.11,33.2035,0.491
3480000,35,-414.297,2659.69,32.3236,0.423
3500000,35,-397.034,2611,37.1204,0.500364
3520000,31,-355.835,2617.88,34.5798,0.487333
3540000,32,-360.225,2619.75,26.7395,0.503
3560000,49,-560.41,2675.95,43.5993,0.497
3580000,34,-410.033,2656.13,34.4698,0.442
3600000,32,-378.014,2614.03,36.3858,0.461
3620000,26,-312.114,2586.29,28.7392,0.444
3640000,30,-344.045,2599.8,27.2014,0.472
3660000,52,-608.866,2666.33,49.2058,0.531
3680000,27,-322.388,2586.67,44.8887,0.469333
3700000,24,-283.759,2600.99,18.5427,0.402
3720000,29,-338.388,2595.24,30.0954,0.476
3740000,25,-302.457,2596.29,32.0367,0.414
3760000,26,-304.996,2587.88,24.5319,0.474
3780000,25,-293.381,2608.85,30.5515,0.442
3800000,22,-263.702,2601.89,30.0936,0.42
3820000,40,-461.674,2643.03,40.1998,0.503
3840000,28,-334.048,2614.01,24.3239,0.45
3860000,27,-319.447,2606.7,24.3599,0.424
3880000,34,-402.556,2644.77,45.5073,0.434
3900000,33,-398.2,2639.51,39.2189,0.431563
3920000,32,-377.391,2652.58,37.9138,0.468
3940000,26,-305.878,2585.34,17.5615,0.483
3960000,24,-282.131,2590.52,26.2245,0.462
3980000,22,-253.354,2595.77,12.7543,0.464
4000000,41,-479.01,2664.89,37.5438,0.49
4020000,28,-327.332,2588.7,26.5783,0.459
4040000,29,-334.246,2600.06,35.5503,0.51175
4060000,24,-279.2,2584.61,34.0911,0.453
4080000,44,-497.438,2645.89,48.1546,0.488
4100000,39,-464.224,2653.5,36.8198,0.488
4120000,32,-382.436,2612.27,37.7325,0.492667
4140000,28,-325.621,2590.27,29.6148,0.497
4160000,26,-308.499,2598.61,32.0681,0.462
4180000,35,-426.582,2639.28,37.1693,0.435
4200000,32,-395.138,2650.6,34.9207,0.443
4220000,29,-335.257,2598.54,34.443,0.468
4240000,34,-407.667,2656.89,47.4462,0.471
4260000,35,-407.764,2648.18,35.9937,0.45
4280000,40,-459.505,2628.8,32.7865,0.480143
4300000,36,-415.336,2639.27,46.9261,0.487
4320000,24,-283.619,2605.81,20.7036,0.439
4340000,31,-378.163,2631.59,18.0799,0.4455
4360000,39,-461.007,2644.77,29.6281,0.48
4380000,45,-521.256,2651.77,38.1575,0.4988
4400000,30,-361.791,2603.2,34.083,0.472
4420000,42,-488.136,2646.71,41.5805,0.486333
4440000,38,-446.243,2634.54,46.6042,0.47
4460000,29,-348.336,2619.6,24.0661,0.467
4480000,37,-429.14,2626.75,41.3102,0.49125
4500000,35,-403.064,2630.29,40.9111,0.467
4520000,32,-373.872,2609,29.5522,0.471
4540000,41,-485.638,2643.28,31.9912,0.449
4560000,32,-387.261,2624.02,29.3441,0.482
4580000,32,-383.946,2613.64,28.5327,0.466
4600000,40,-463.284,2652.78,45.6435,0.5045
4620000,39,-457.407,2633.64,38.1509,0.51
4640000,38,-443.741,2658,30.3093,0.483
4660000,40,-458.95,2655.83,52.0446,0.5
