"otu","habitat_preference","average_prop","average_abundance","habitats_present","num_present","habitat_preference_n"
"otu_8266","freshwater:terrestrial",0.000206951972159364,47.3333333333333,3,5,2
"otu_827","freshwater",0.000780987238977117,133.625,2,9,1
"otu_8276","freshwater",0.000645953739936922,49.6666666666667,2,4,1
"otu_8279","marine_mud",0.000365594919845775,41.1666666666667,2,4,1
"otu_828","freshwater:terrestrial",0.00246563997349272,200.3125,2,10,2
"otu_8284","freshwater:terrestrial",0.0018383099881649,36.375,2,5,2
"otu_8285","freshwater",0.000246946692349401,36.5,2,8,1
"otu_8289","terrestrial",0.000493242756995056,33.2,1,5,1
"otu_8298","freshwater:terrestrial",0.000435012333667643,61.75,2,4,2
"otu_831","marine_mud",0.00602291198230671,502.75,1,4,1
"otu_8311","freshwater:terrestrial",0.000343732381026245,32.1875,2,12,2
"otu_8313","marine_mud",0.000390020103953022,51,1,5,1
"otu_8315","freshwater",0.000395520666328609,51.1666666666667,2,4,1
"otu_8316","freshwater",0.00018188528826491,31,2,4,1
"otu_8321","freshwater:terrestrial",0.000237260700781676,55.8333333333333,2,4,2
"otu_8327","terrestrial",0.000745707908921073,55.5,1,4,1
"otu_833","marine_mud",0.00231052341913589,310.285714285714,1,7,1
"otu_8332","terrestrial",0.000646024450004961,94.25,1,4,1
"otu_8344","freshwater",0.000604175618462342,48.875,2,5,1
"otu_8345","terrestrial",0.000263620023008138,20.4,2,6,1
"otu_8347","terrestrial",0.000498947509592703,32.8,1,5,1
"otu_8348","freshwater",0.000401937997782141,55,1,4,1
"otu_8349","freshwater",0.000252694599633458,41,1,4,1
"otu_8350","freshwater:marine_mud:terrestrial",0.000659684282701538,62.3333333333333,3,6,3
"otu_8352","freshwater",0.000548007802381597,41.875,2,5,1
"otu_8353","freshwater:terrestrial",0.000179107001174468,38,3,7,2
"otu_8356","freshwater:terrestrial",0.000408271474323395,44.9,2,6,2
"otu_8360","freshwater:terrestrial",0.000220099822764714,24.9,2,6,2
"otu_8364","terrestrial",0.000645735707182656,41,1,4,1
"otu_837","freshwater:terrestrial",0.00218947658865539,237.333333333333,3,6,2
"otu_8384","marine_mud",0.000610334199958799,65.25,1,4,1
"otu_839","freshwater",0.0022679850731355,245.714285714286,2,9,1
"otu_8392","freshwater",0.00011501441070701,18.25,2,7,1
"otu_8396","terrestrial",0.000674879004940164,50,1,4,1
"otu_84","marine_mud",0.0114838911012457,1357.8,2,6,1
"otu_8400","freshwater",0.00053348209880752,42.375,2,5,1
"otu_8408","freshwater:marine_mud",0.00032165410595185,35.1666666666667,2,6,2
"otu_8418","marine_mud",0.00117635211134474,72.2,1,5,1
"otu_842","freshwater:marine_mud",0.00231203685234291,401.625,2,6,2
"otu_8427","marine_mud",0.000477473402418076,32.4,1,5,1
"otu_8430","freshwater:terrestrial",0.00033590334746106,44.6666666666667,2,5,2
"otu_844","freshwater:terrestrial",0.00298187318766548,170.555555555556,2,11,2
"otu_8440","terrestrial",0.000409006295962697,40.5,1,4,1
"otu_8444","freshwater:terrestrial",0.000415533130936586,64.8333333333333,2,4,2
"otu_8472","freshwater:terrestrial",0.000484576430870953,41.8333333333333,3,4,2
"otu_8473","freshwater:terrestrial",0.000653937889852328,70.25,2,4,2
"otu_8477","freshwater:terrestrial",0.000378393607394723,54.125,2,6,2
"otu_8479","freshwater",0.000297905239436225,51.5,1,4,1
"otu_8485","terrestrial",0.000610121874072139,45.25,1,4,1
"otu_8494","freshwater",0.000763964604252253,69.5,1,4,1
"otu_8496","freshwater",0.000534498345752674,63.5,1,4,1
"otu_8498","freshwater:marine_mud",0.000167144618128025,23.1111111111111,3,7,2
