generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,otu_293_SG8-38,otu_11931_UBA4427,0,0.032,0,0.005,0
20000,otu_293_SG8-38,otu_11931_UBA4427,0,5.20892,2.12888,0.0556027,0
40000,otu_293_SG8-38,otu_11931_UBA4427,0,22.9275,-1.05884,0.0567801,0
60000,otu_293_SG8-38,otu_11931_UBA4427,0,27.6155,-1.27288,0.133034,0
80000,otu_293_SG8-38,otu_11931_UBA4427,0,5.56661,1.95304,0.298338,0
100000,otu_293_SG8-38,otu_11931_UBA4427,0,29.1369,-1.3066,0.021068,0
120000,otu_293_SG8-38,otu_11931_UBA4427,0,29.593,-1.38223,0.0165293,0
120000,otu_2761,NA,0.902699,22.903,-0.0760143,5.98109,0
120000,otu_2181_Nannocystaceae,NA,0.585731,48.8612,-0.281594,52.0613,0
140000,otu_293_SG8-38,otu_11931_UBA4427,0,26.7659,-1.21716,0.359049,0
160000,otu_293_SG8-38,otu_11931_UBA4427,0,4.76749,3.84082,0.0213881,0
160000,otu_11192_40CM-4-68-19,NA,0.927884,12.3061,1.17884,31.8868,0
180000,otu_293_SG8-38,otu_11931_UBA4427,0,4.95796,3.3914,0.0535881,0
200000,otu_293_SG8-38,otu_11931_UBA4427,0,20.4723,-0.927564,0.118681,0
220000,otu_293_SG8-38,otu_11931_UBA4427,0,6.8737,0.651888,0.00665065,0
220000,otu_293_SG8-38,otu_8252,0.203584,20.5166,-1.28185,0.0226952,0
240000,otu_293_SG8-38,otu_11931_UBA4427,0,30.7206,-1.36805,0.14571,0
260000,otu_293_SG8-38,otu_11931_UBA4427,0,24.8276,-1.11503,0.38944,0
280000,otu_293_SG8-38,otu_11931_UBA4427,0,5.4309,2.4487,0.521822,0
280000,otu_3112_Haliangiaceae,NA,0.981798,23.8755,1.22767,24.5966,0
280000,otu_293_SG8-38,otu_8252,0.221954,25.526,-1.58326,0.331145,0
300000,otu_293_SG8-38,otu_11931_UBA4427,0,5.02881,2.40525,0.064953,0
300000,otu_293_SG8-38,otu_8252,0.230806,21.4979,-1.32383,0.254474,0
320000,otu_293_SG8-38,otu_11931_UBA4427,0,32.1907,-1.45292,0.12959,0
340000,otu_293_SG8-38,otu_11931_UBA4427,0,27.5745,-1.28036,0.0541331,0
360000,otu_293_SG8-38,otu_11931_UBA4427,0,6.60397,0.67246,0.140316,0
360000,otu_2053,NA,0.97403,4.69136,1.61823,2.25447,0
360000,otu_293_SG8-38,otu_8252,0.204935,25.2114,-1.59556,0.136617,0
380000,otu_293_SG8-38,otu_11931_UBA4427,0,30.0646,-1.36434,0.0510992,0
400000,otu_293_SG8-38,otu_11931_UBA4427,0,17.5753,-0.713583,0.193933,0
420000,otu_293_SG8-38,otu_11931_UBA4427,0,24.0901,-1.17986,0.0340393,0
440000,otu_293_SG8-38,otu_11931_UBA4427,0,26.8651,-1.2592,0.0906037,0
460000,otu_293_SG8-38,otu_11931_UBA4427,0,29.0867,-1.35961,0.0954106,0
480000,otu_293_SG8-38,otu_11931_UBA4427,0,25.7179,-1.18639,0.442278,0
500000,otu_293_SG8-38,otu_11931_UBA4427,0,29.5285,-1.36568,0.0745453,0
520000,otu_293_SG8-38,otu_11931_UBA4427,0,26.6089,-1.22213,0.0254896,0
520000,otu_2417_Polyangiaceae,NA,0.798569,16.7485,-0.203795,27.6306,0
520000,otu_675_Anaeromyxobacteraceae,NA,0.6518,15.4808,-1.99019,9.48366,0
540000,otu_293_SG8-38,otu_11931_UBA4427,0,24.0575,-1.13696,0.0516557,0
560000,otu_293_SG8-38,otu_11931_UBA4427,0,21.4799,-0.992525,0.149752,0
580000,otu_293_SG8-38,otu_11931_UBA4427,0,23.4257,-1.05577,0.269309,0
600000,otu_293_SG8-38,otu_11931_UBA4427,0,29.0101,-1.34819,0.00594751,0
620000,otu_293_SG8-38,otu_11931_UBA4427,0,24.0893,-1.1532,0.143562,0
620000,otu_5410_SG8-38,NA,0.96546,11.9863,1.47341,89.1824,0
640000,otu_293_SG8-38,otu_11931_UBA4427,0,21.2134,-0.925726,0.281262,0
660000,otu_293_SG8-38,otu_11931_UBA4427,0,25.8337,-1.16612,0.0407444,0
660000,otu_5410_SG8-38,NA,0.757633,20.4611,-0.938784,25.8474,0
680000,otu_293_SG8-38,otu_11931_UBA4427,0,28.3093,-1.3008,0.0729534,0
700000,otu_293_SG8-38,otu_11931_UBA4427,0,22.5078,-1.00886,0.186541,0
700000,otu_3867_Polyangiaceae,NA,0.874496,10.2629,0.726182,21.0603,0
700000,otu_6388_Polyangiaceae,NA,0.709361,11.1809,0.490961,14.4884,0
720000,otu_293_SG8-38,otu_11931_UBA4427,0,25.4217,-1.18275,0.0213199,0
720000,otu_2572_SG8-38,NA,0.989029,15.6736,-0.347949,23.8057,0
720000,otu_2760_Polyangiaceae,otu_2417_Polyangiaceae,0.367408,13.9498,-1.11663,4.29201,0
720000,otu_1144_Sandaracinaceae,NA,0.898546,1.33554,0.434373,3.24405,0
720000,otu_585_Polyangiaceae,otu_1268_PHBI01,0.770629,19.1138,1.00339,38.919,0
740000,otu_293_SG8-38,otu_11931_UBA4427,0,33.3769,-1.49523,0.38959,0
760000,otu_293_SG8-38,otu_11931_UBA4427,0,23.718,-1.09458,0.0318913,0
780000,otu_293_SG8-38,otu_11931_UBA4427,0,29.1503,-1.38534,0.0172849,0
800000,otu_293_SG8-38,otu_11931_UBA4427,0,25.6173,-1.16097,0.298674,0
800000,otu_2906,NA,0.996096,41.7221,0.902287,23.9745,0
820000,otu_293_SG8-38,otu_11931_UBA4427,0,24.0774,-1.14403,0.202515,0
840000,otu_293_SG8-38,otu_11931_UBA4427,0,28.7992,-1.32344,0.166256,0
860000,otu_293_SG8-38,otu_11931_UBA4427,0,22.5368,-1.02429,0.00234319,0
880000,otu_293_SG8-38,otu_11931_UBA4427,0,23.6481,-1.08939,0.0573434,0
900000,otu_293_SG8-38,otu_11931_UBA4427,0,18.862,-0.792684,0.276535,0
920000,otu_293_SG8-38,otu_11931_UBA4427,0,19.1569,-0.880482,0.0552322,0
940000,otu_293_SG8-38,otu_11931_UBA4427,0,23.33,-1.07929,0.0137912,0
960000,otu_293_SG8-38,otu_11931_UBA4427,0,38.1907,-1.70164,0.043888,0
980000,otu_293_SG8-38,otu_11931_UBA4427,0,31.9385,-1.50426,0.021387,0
1000000,otu_293_SG8-38,otu_11931_UBA4427,0,28.0818,-1.24832,0.498348,0
1020000,otu_293_SG8-38,otu_11931_UBA4427,0,24.3237,-1.16048,0.0508804,0
1040000,otu_293_SG8-38,otu_11931_UBA4427,0,27.4269,-1.24321,0.246912,0
1060000,otu_293_SG8-38,otu_11931_UBA4427,0,22.4346,-1.02064,0.0363138,0
1080000,otu_293_SG8-38,otu_11931_UBA4427,0,26.3038,-1.21665,0.13972,0
1100000,otu_293_SG8-38,otu_11931_UBA4427,0,19.3804,-0.825082,0.40296,0
1100000,otu_2593_Polyangiaceae,NA,0.882504,27.0296,0.487181,77.1653,0
1120000,otu_293_SG8-38,otu_11931_UBA4427,0,34.2762,-1.56067,0.13533,0
1140000,otu_293_SG8-38,otu_11931_UBA4427,0,20.4815,-0.892602,0.014791,0
1140000,otu_2733,NA,0.967039,19.6494,1.40841,14.1987,0
1160000,otu_293_SG8-38,otu_11931_UBA4427,0,25.5635,-1.21257,0.0448615,0
1160000,otu_5584_Polyangiaceae,otu_2841,0.706812,17.9909,-0.658657,13.3475,0
1180000,otu_293_SG8-38,otu_11931_UBA4427,0,18.5769,-0.817631,0.0925885,0
1200000,otu_293_SG8-38,otu_11931_UBA4427,0,22.2672,-1.01196,0.0867576,0
1220000,otu_293_SG8-38,otu_11931_UBA4427,0,23.9137,-1.08097,0.231487,0
1220000,otu_1569_J016,NA,0.878589,16.4638,-1.72528,37.9848,0
1220000,otu_2417_Polyangiaceae,NA,0.827991,8.28755,1.07382,22.0571,0
1240000,otu_293_SG8-38,otu_11931_UBA4427,0,27.1467,-1.28824,0.0651478,0
1260000,otu_293_SG8-38,otu_11931_UBA4427,0,27.8291,-1.33363,0.0511591,0
1280000,otu_293_SG8-38,otu_11931_UBA4427,0,21.3731,-0.978993,0.0394492,0
1300000,otu_293_SG8-38,otu_11931_UBA4427,0,23.7253,-1.04509,0.429505,0
1300000,otu_2760_Polyangiaceae,NA,0.968448,38.2774,1.05414,56.4819,0
1320000,otu_293_SG8-38,otu_11931_UBA4427,0,28.7995,-1.32859,0.0780172,0
1340000,otu_293_SG8-38,otu_11931_UBA4427,0,27.3842,-1.23878,0.167147,0
1360000,otu_293_SG8-38,otu_11931_UBA4427,0,22.5145,-1.06057,0.00503109,0
1380000,otu_293_SG8-38,otu_11931_UBA4427,0,23.7176,-1.11052,0.0389969,0
1400000,otu_293_SG8-38,otu_11931_UBA4427,0,23.5158,-1.08849,0.112443,0
1420000,otu_293_SG8-38,otu_11931_UBA4427,0,27.8963,-1.27783,0.0638923,0
1440000,otu_293_SG8-38,otu_11931_UBA4427,0,25.0949,-1.20829,0.0119652,0
1440000,otu_8252,otu_939_Haliangiaceae,0.535234,29.1606,-2.25813,4.34812,0
1440000,otu_10358_Haliangiaceae,NA,0.62886,5.87911,0.504391,15.748,0
1460000,otu_293_SG8-38,otu_11931_UBA4427,0,24.3873,-1.14736,0.353739,0
1480000,otu_293_SG8-38,otu_11931_UBA4427,0,25.6218,-1.20052,0.156005,0
1480000,otu_865_Polyangiaceae,otu_519_Polyangiaceae,0.73171,24.6841,-1.18903,5.53082,0
1480000,otu_5163_Polyangiaceae,NA,0.59773,20.2255,3.21018,23.653,0
1500000,otu_293_SG8-38,otu_11931_UBA4427,0,23.6787,-1.13596,0.184635,0
1500000,otu_293_SG8-38,otu_2287_SG8-38,0.668519,23.6564,-2.54175,0.728131,0
1520000,otu_293_SG8-38,otu_11931_UBA4427,0,26.3164,-1.23207,0.235988,0
1520000,otu_293_SG8-38,otu_2287_SG8-38,0.670531,19.0379,-1.54494,0.780622,0
1520000,otu_1411_Polyangiaceae,NA,0.997273,7.56424,-0.00476639,21.7627,0
1520000,otu_2747_Haliangiaceae,NA,0.821714,11.6165,0.484205,24.8389,0
1520000,otu_4568_Myxococcaceae,NA,0.961726,13.583,1.29118,39.8201,0
1520000,otu_2181_Nannocystaceae,NA,0.90461,5.80586,0.428111,61.3844,0
1540000,otu_293_SG8-38,otu_11931_UBA4427,0,24.3346,-1.21959,0.0252504,0
1540000,otu_8252,otu_8748_Haliangiaceae,0.516613,23.5875,-2.11631,1.05217,0
1540000,otu_10358_Haliangiaceae,NA,0.571438,14.2675,-2.10284,5.03374,0
1540000,otu_1729_UBA9160,NA,0.889885,14.3152,1.7925,6.305,0
1540000,otu_784,NA,0.928611,7.51135,-0.320973,4.3537,0
1560000,otu_293_SG8-38,otu_11931_UBA4427,0,19.8284,-0.928882,0.222717,0
1560000,otu_293_SG8-38,otu_16_SG8-38,0.687673,24.9177,-3.24534,0.498224,0
1560000,otu_4793_Haliangiaceae,otu_647,0.72992,19.0735,-0.749848,5.10335,0
1560000,otu_10589,NA,0.911137,3.05123,-0.914725,11.7149,0
1560000,otu_1144_Sandaracinaceae,NA,0.852585,3.96562,2.03163,16.2926,0
1580000,otu_293_SG8-38,otu_11931_UBA4427,0,28.617,-1.32763,0.04933,0
1580000,otu_3981,NA,0.970175,53.9635,0.0645228,30.6959,0
1580000,otu_2181_Nannocystaceae,NA,0.757048,5.05269,0.593872,20.9429,0
1600000,otu_293_SG8-38,otu_11931_UBA4427,0,25.8355,-1.18836,0.0917198,0
1600000,otu_293_SG8-38,otu_2287_SG8-38,0.633887,41.2547,-2.07516,15.3908,0
