generation,N_shifts,logPrior,logLik,eventRate,acceptRate
6000000,1,-33.5507,594.18,0.602878,0.545
6020000,0,-26.1742,595.664,0.649655,0.423
6040000,4,-68.3877,591.818,5.62147,0.535
6060000,0,-24.6594,594.798,0.0453846,0.461
6080000,0,-24.1649,594.291,0.0222918,0.378
6100000,0,-23.7214,592.258,0.937072,0.418
6120000,0,-25.8132,595.798,0.151928,0.425
6140000,0,-24.3209,593.931,0.585434,0.4698
6160000,1,-35.5448,595.061,3.44312,0.373
6180000,0,-26.0866,596.425,0.626286,0.419
6200000,0,-25.1253,591.922,0.418467,0.407333
6220000,0,-25.0023,595.611,0.0885832,0.418667
6240000,0,-24.7916,594.084,0.779294,0.378
6260000,0,-25.2108,595.825,2.23482,0.415
6280000,0,-25.5458,595.552,2.32831,0.392
6300000,0,-25.3279,595.197,2.10896,0.445286
6320000,0,-23.0157,590.799,0.292912,0.402
6340000,0,-25.1537,594.384,0.187609,0.461571
6360000,1,-36.5744,597.209,2.23934,0.448
6380000,0,-26.0286,595.747,0.466658,0.447
6400000,0,-24.7634,592.835,0.689334,0.431667
6420000,3,-54.8878,591.804,4.62072,0.4525
6440000,0,-23.6687,587.764,0.235947,0.543
6460000,0,-24.7877,593.307,0.701401,0.431222
6480000,0,-24.7007,595.22,0.158219,0.498
6500000,1,-35.741,595.059,1.04108,0.5444
6520000,1,-37.2777,593.754,1.93705,0.47
6540000,0,-24.7835,588.926,1.66398,0.4485
6560000,0,-24.9976,596.087,0.833708,0.5105
6580000,0,-28.0209,594.228,0.214172,0.505375
6600000,0,-24.9368,595.756,0.122767,0.54675
6620000,2,-45.0093,595.314,5.57155,0.422538
6640000,0,-25.3402,595.397,1.80774,0.418
6660000,0,-26.0536,594.469,0.922951,0.503
6680000,0,-25.4589,593.342,0.286521,0.574
6700000,0,-24.1813,594.44,0.847889,0.572
6720000,0,-24.7837,595.171,0.199158,0.520222
6740000,0,-26.3084,595.952,0.0558799,0.499
6760000,0,-25.7834,593.906,0.383047,0.518571
6780000,1,-35.3635,594.59,0.246945,0.557
6800000,0,-24.8406,595.605,2.20981,0.405667
6820000,0,-23.7176,590.748,1.23809,0.387667
6840000,0,-26.1246,596.013,1.98018,0.555
6860000,0,-26.2182,594.713,0.959417,0.477941
6880000,0,-24.8278,594.09,0.465723,0.392
6900000,1,-37.6024,597.158,1.72187,0.485364
6920000,1,-39.5582,594.051,4.1778,0.4415
6940000,0,-24.2718,594.749,1.74903,0.449
6960000,1,-37.0706,592.713,1.5978,0.526
6980000,1,-34.6129,593.311,1.9863,0.4415
7000000,4,-71.4878,592.286,3.41497,0.4564
7020000,0,-24.2662,594.317,1.24903,0.376
7040000,0,-26.7345,594.722,0.975282,0.452
7060000,0,-23.5731,592.794,0.690386,0.422
7080000,0,-25.0605,594.713,0.0328953,0.423
7100000,0,-26.9431,595.23,0.227994,0.47
7120000,0,-26.7546,594.948,1.07301,0.4518
7140000,0,-24.5493,592.767,1.19935,0.463308
7160000,0,-26.0332,595.235,0.375401,0.508308
7180000,3,-56.5195,593.878,6.50848,0.6
7200000,1,-37.1702,592.023,2.28284,0.464
7220000,0,-22.9655,590.752,1.46526,0.461714
7240000,0,-25.8052,595.867,0.00159224,0.449
7260000,0,-23.8869,589.379,0.789683,0.4971
7280000,0,-24.4199,594.725,1.15103,0.45
7300000,0,-25.0787,596.016,0.624345,0.557
7320000,0,-26.1017,595.77,0.861242,0.491667
7340000,0,-24.8058,594.802,0.765781,0.43075
7360000,0,-23.0205,590.484,0.445047,0.46
7380000,1,-34.0708,592.663,1.36401,0.488
7400000,0,-25.8971,595.558,0.417091,0.421
7420000,1,-35.1005,596.949,1.12085,0.6155
7440000,0,-25.1257,594.858,0.622347,0.411
7460000,1,-34.3066,594.385,4.00966,0.37
7480000,0,-25.76,595.916,0.179414,0.572
7500000,0,-25.1398,593.076,2.6626,0.6
7520000,0,-26.4319,594.369,0.41454,0.447
7540000,0,-26.7764,592.583,4.43416,0.465
7560000,2,-44.3446,595.944,6.75357,0.591
7580000,0,-25.6521,595.675,4.9899,0.447
7600000,0,-26.1695,593.069,0.336928,0.408
7620000,0,-25.0545,595.943,2.93653,0.396
