generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,otu_293_SG8-38,otu_11931_UBA4427,0,0.032,0,0.005,0
20000,otu_293_SG8-38,otu_11931_UBA4427,0,11.0764,0.0431567,0.028395,0
20000,otu_917,NA,0.949322,20.2406,-1.26867,11.1263,0
40000,otu_293_SG8-38,otu_11931_UBA4427,0,7.53392,0.874249,0.00510675,0
60000,otu_293_SG8-38,otu_11931_UBA4427,0,7.96276,0.831538,0.242302,0
80000,otu_293_SG8-38,otu_11931_UBA4427,0,13.5952,-0.211234,0.00652716,0
80000,otu_585_Polyangiaceae,otu_7065_UBA1532,0.531605,6.82313,0.44824,1.92666,0
100000,otu_293_SG8-38,otu_11931_UBA4427,0,9.93724,0.225631,0.0530458,0
100000,otu_4793_Haliangiaceae,otu_4427_Haliangiaceae,0.735982,27.5792,-0.849348,5.55912,0
120000,otu_293_SG8-38,otu_11931_UBA4427,0,15.0929,-0.288706,0.452833,0
140000,otu_293_SG8-38,otu_11931_UBA4427,0,13.9806,-0.149379,0.688474,0
160000,otu_293_SG8-38,otu_11931_UBA4427,0,13.5213,-0.180587,0.0544155,0
180000,otu_293_SG8-38,otu_11931_UBA4427,0,15.3641,-0.299758,0.15791,0
200000,otu_293_SG8-38,otu_11931_UBA4427,0,16.3812,-0.351472,0.851808,0
200000,otu_5617_Haliangiaceae,NA,0.951476,82.7027,-1.64711,56.2148,0
220000,otu_293_SG8-38,otu_11931_UBA4427,0,16.0555,-0.338728,0.357276,0
240000,otu_293_SG8-38,otu_11931_UBA4427,0,17.0128,-0.4435,0.442326,0
240000,otu_594,NA,0.828647,37.1715,0.828987,36.9869,0
260000,otu_293_SG8-38,otu_11931_UBA4427,0,16.1472,-0.35611,0.414313,0
280000,otu_293_SG8-38,otu_11931_UBA4427,0,15.6012,-0.343892,0.0481146,0
300000,otu_293_SG8-38,otu_11931_UBA4427,0,13.5264,-0.138595,0.0829692,0
320000,otu_293_SG8-38,otu_11931_UBA4427,0,12.7261,-0.0871873,0.399484,0
340000,otu_293_SG8-38,otu_11931_UBA4427,0,16.1392,-0.383591,0.143911,0
340000,otu_293_SG8-38,otu_2287_SG8-38,0.613585,40.9689,-2.37869,6.51386,0
360000,otu_293_SG8-38,otu_11931_UBA4427,0,13.7687,-0.197389,0.0340615,0
380000,otu_293_SG8-38,otu_11931_UBA4427,0,15.6736,-0.324419,0.163494,0
400000,otu_293_SG8-38,otu_11931_UBA4427,0,14.9185,-0.302511,0.035964,0
420000,otu_293_SG8-38,otu_11931_UBA4427,0,6.32728,2.75147,0.00148494,0
440000,otu_293_SG8-38,otu_11931_UBA4427,0,14.2014,-0.222981,0.233009,0
460000,otu_293_SG8-38,otu_11931_UBA4427,0,6.68944,1.82365,0.260333,0
480000,otu_293_SG8-38,otu_11931_UBA4427,0,17.4895,-0.472966,0.0550779,0
500000,otu_293_SG8-38,otu_11931_UBA4427,0,14.0112,-0.160882,0.720375,0
500000,otu_4051_Polyangiaceae,NA,0.721514,11.8668,-1.35617,15.03,0
520000,otu_293_SG8-38,otu_11931_UBA4427,0,13.8272,-0.199918,0.0448283,0
520000,otu_88_Haliangiaceae,NA,0.658397,10.0473,-1.1108,9.16062,0
540000,otu_293_SG8-38,otu_11931_UBA4427,0,17.7739,-0.453402,0.179259,0
540000,otu_293_SG8-38,otu_16_SG8-38,0.690523,32.2062,-2.98229,1.82816,0
560000,otu_293_SG8-38,otu_11931_UBA4427,0,6.64549,1.61726,0.0474431,0
580000,otu_293_SG8-38,otu_11931_UBA4427,0,18.4114,-0.543737,0.231248,0
580000,otu_293_SG8-38,otu_2287_SG8-38,0.658621,27.2476,-2.62211,0.290966,0
600000,otu_293_SG8-38,otu_11931_UBA4427,0,15.6382,-0.346949,0.424199,0
600000,otu_293_SG8-38,otu_2287_SG8-38,0.660348,37.084,-1.87771,9.59751,0
600000,otu_5197_Polyangiaceae,NA,0.951341,24.4547,-0.588036,58.4129,0
620000,otu_293_SG8-38,otu_11931_UBA4427,0,16.8151,-0.406764,0.654948,0
620000,otu_293_SG8-38,otu_2287_SG8-38,0.645305,33.3432,-2.6998,3.58259,0
640000,otu_293_SG8-38,otu_11931_UBA4427,0,20.714,-0.682368,0.165661,0
660000,otu_293_SG8-38,otu_11931_UBA4427,0,15.1071,-0.306947,0.167261,0
660000,otu_293_SG8-38,otu_2287_SG8-38,0.630613,28.0419,-1.89165,3.42618,0
