generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,otu_293_SG8-38,otu_11931_UBA4427,0,0.032,0,0.005,0
20000,otu_293_SG8-38,otu_11931_UBA4427,0,38.0735,-1.99692,0.0457086,0
40000,otu_293_SG8-38,otu_11931_UBA4427,0,46.0761,-2.20772,0.164831,0
60000,otu_293_SG8-38,otu_11931_UBA4427,0,45.7712,-2.19507,0.0980073,0
80000,otu_293_SG8-38,otu_11931_UBA4427,0,40.7974,-2.05592,0.00415124,0
100000,otu_293_SG8-38,otu_11931_UBA4427,0,35.3909,-1.89878,0.0323572,0
100000,otu_5197_Polyangiaceae,NA,0.801925,79.168,0.580953,82.9229,0
120000,otu_293_SG8-38,otu_11931_UBA4427,0,41.5555,-2.08597,0.101323,0
140000,otu_293_SG8-38,otu_11931_UBA4427,0,41.3098,-2.11726,0.0860376,0
160000,otu_293_SG8-38,otu_11931_UBA4427,0,4.27573,1.91536,0.0252465,0
160000,otu_10358_Haliangiaceae,NA,0.441794,0.679488,0.895694,2.7243,0
160000,otu_293_SG8-38,otu_8252,0.194113,38.3676,-2.60638,0.0726402,0
180000,otu_293_SG8-38,otu_11931_UBA4427,0,53.7264,-2.43976,0.0517401,0
180000,otu_5197_Polyangiaceae,NA,0.841687,4.201,1.15237,24.8746,0
200000,otu_293_SG8-38,otu_11931_UBA4427,0,42.5398,-2.13113,0.0167503,0
220000,otu_293_SG8-38,otu_11931_UBA4427,0,39.6322,-2.00187,0.0317872,0
240000,otu_293_SG8-38,otu_11931_UBA4427,0,40.2497,-2.04291,0.0407527,0
260000,otu_293_SG8-38,otu_11931_UBA4427,0,41.3893,-2.11607,0.0486979,0
280000,otu_293_SG8-38,otu_11931_UBA4427,0,36.1651,-1.91221,0.133317,0
300000,otu_293_SG8-38,otu_11931_UBA4427,0,44.9751,-2.21597,0.0671519,0
320000,otu_293_SG8-38,otu_11931_UBA4427,0,32.1757,-1.78674,0.0148789,0
320000,otu_5727_SMWR01,NA,0.938382,29.1501,-2.25928,6.59954,0
340000,otu_293_SG8-38,otu_11931_UBA4427,0,51.1654,-2.37505,0.224973,0
360000,otu_293_SG8-38,otu_11931_UBA4427,0,51.8311,-2.39364,0.0254454,0
360000,otu_2181_Nannocystaceae,NA,0.847663,17.3508,-0.727917,48.7062,0
380000,otu_293_SG8-38,otu_11931_UBA4427,0,47.5603,-2.30864,0.0782048,0
400000,otu_293_SG8-38,otu_11931_UBA4427,0,42.2152,-2.15922,0.0289139,0
400000,otu_2786,NA,0.920042,7.36495,-0.104749,5.41227,0
400000,otu_9290_Polyangiaceae,NA,0.956256,26.0402,-1.56816,36.4253,0
420000,otu_293_SG8-38,otu_11931_UBA4427,0,42.9223,-2.14576,0.0501609,0
440000,otu_293_SG8-38,otu_11931_UBA4427,0,32.9722,-1.79473,0.0284725,0
440000,otu_4996_Polyangiaceae,NA,0.967241,7.82326,0.525071,5.59727,0
460000,otu_293_SG8-38,otu_11931_UBA4427,0,42.6663,-2.1918,0.00597529,0
480000,otu_293_SG8-38,otu_11931_UBA4427,0,44.7363,-2.23919,0.0106373,0
500000,otu_293_SG8-38,otu_11931_UBA4427,0,37.8461,-1.9823,0.0679572,0
520000,otu_293_SG8-38,otu_11931_UBA4427,0,40.5732,-2.05766,0.033842,0
520000,otu_561_Nannocystaceae,NA,0.988641,5.2348,0.274953,68.6551,0
540000,otu_293_SG8-38,otu_11931_UBA4427,0,34.3759,-1.91657,0.0169641,0
560000,otu_293_SG8-38,otu_11931_UBA4427,0,48.5083,-2.33542,0.0197642,0
580000,otu_293_SG8-38,otu_11931_UBA4427,0,39.2757,-2.03729,0.00202144,0
600000,otu_293_SG8-38,otu_11931_UBA4427,0,38.9851,-1.9974,0.000254877,0
600000,otu_2113_Polyangiaceae,otu_10401_Polyangiaceae,0.458871,18.9693,-2.20947,7.34172,0
620000,otu_293_SG8-38,otu_11931_UBA4427,0,34.4873,-1.86874,0.0725557,0
640000,otu_293_SG8-38,otu_11931_UBA4427,0,40.7149,-2.07064,0.0196076,0
660000,otu_293_SG8-38,otu_11931_UBA4427,0,37.0076,-2.01864,0.011128,0
680000,otu_293_SG8-38,otu_11931_UBA4427,0,39.5142,-2.03958,0.0471014,0
700000,otu_293_SG8-38,otu_11931_UBA4427,0,44.7963,-2.19362,0.0513712,0
720000,otu_293_SG8-38,otu_11931_UBA4427,0,36.9627,-1.913,0.193933,0
740000,otu_293_SG8-38,otu_11931_UBA4427,0,46.4583,-2.24065,0.015523,0
740000,otu_2870_SG8-38,NA,0.879365,11.7912,0.553227,24.0529,0
760000,otu_293_SG8-38,otu_11931_UBA4427,0,32.5115,-1.75057,0.278031,0
780000,otu_293_SG8-38,otu_11931_UBA4427,0,44.2336,-2.11896,0.382477,0
800000,otu_293_SG8-38,otu_11931_UBA4427,0,38.0887,-1.98553,0.137052,0
820000,otu_293_SG8-38,otu_11931_UBA4427,0,45.4689,-2.2471,0.0782956,0
840000,otu_293_SG8-38,otu_11931_UBA4427,0,33.0916,-1.81972,0.00655161,0
860000,otu_293_SG8-38,otu_11931_UBA4427,0,56.6814,-2.50454,0.0674412,0
860000,otu_4907_Sandaracinaceae,NA,0.815691,18.0137,0.135856,44.7775,0
860000,otu_751_Haliangiaceae,NA,0.757778,19.8433,-0.998116,15.9934,0
880000,otu_293_SG8-38,otu_11931_UBA4427,0,44.2808,-2.19503,0.137367,0
900000,otu_293_SG8-38,otu_11931_UBA4427,0,45.653,-2.15953,0.103078,0
920000,otu_293_SG8-38,otu_11931_UBA4427,0,36.4956,-1.92489,0.0967115,0
940000,otu_293_SG8-38,otu_11931_UBA4427,0,35.7056,-1.92961,0.0641472,0
960000,otu_293_SG8-38,otu_11931_UBA4427,0,30.4596,-1.65247,0.18275,0
980000,otu_293_SG8-38,otu_11931_UBA4427,0,52.7155,-2.38003,0.0431301,0
980000,otu_4907_Sandaracinaceae,NA,0.838136,20.0219,0.105339,45.244,0
980000,otu_2181_Nannocystaceae,NA,0.902688,6.68608,1.46888,31.4384,0
1000000,otu_293_SG8-38,otu_11931_UBA4427,0,49.2929,-2.27922,0.166875,0
1020000,otu_293_SG8-38,otu_11931_UBA4427,0,50.4166,-2.31218,0.176791,0
1040000,otu_293_SG8-38,otu_11931_UBA4427,0,39.3113,-2.06697,0.0233964,0
1060000,otu_293_SG8-38,otu_11931_UBA4427,0,40.2924,-2.00954,0.0389313,0
1080000,otu_293_SG8-38,otu_11931_UBA4427,0,42.8346,-2.13859,0.301134,0
1100000,otu_293_SG8-38,otu_11931_UBA4427,0,39.8449,-1.99514,0.145914,0
1120000,otu_293_SG8-38,otu_11931_UBA4427,0,36.4198,-1.93969,0.0130261,0
1120000,otu_7349_40CM-4-68-19,NA,0.845607,10.6599,0.193046,17.4398,0
1140000,otu_293_SG8-38,otu_11931_UBA4427,0,39.2755,-1.97416,0.478957,0
1160000,otu_293_SG8-38,otu_11931_UBA4427,0,46.9579,-2.24954,0.0252935,0
