generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5060000,0,-16.5781,699.116,1.29287,0.457
5080000,1,-27.9786,711.619,1.85781,0.488
5100000,0,-16.0612,697.714,0.219339,0.439556
5120000,1,-26.9448,706.426,0.272979,0.534667
5140000,0,-16.1736,699.43,1.64293,0.465
5160000,4,-62.3683,707.774,7.60519,0.587
5180000,2,-39.5768,708.606,0.593183,0.511
5200000,4,-68.5518,716.264,6.22014,0.494
5220000,2,-41.0305,707.68,1.9564,0.539
5240000,1,-30.9213,712.66,2.50824,0.462
5260000,3,-51.8701,708.542,1.35344,0.5
5280000,1,-26.9523,710.273,2.9454,0.5394
5300000,0,-16.9874,694.8,2.60306,0.342
5320000,0,-16.4806,698.207,0.0502106,0.4496
5340000,1,-32.6652,710.035,2.09119,0.51
5360000,1,-30.0451,698.673,0.735525,0.464
5380000,0,-16.539,699.357,0.552451,0.423
5400000,1,-29.518,699.449,1.92451,0.461667
5420000,0,-16.1528,698.668,2.69239,0.424
5440000,0,-17.0063,696.993,0.756919,0.365
5460000,2,-37.0975,710.638,2.41401,0.504
5480000,0,-16.1697,698.233,0.917844,0.357
5500000,0,-16.8161,697.694,0.524557,0.384125
5520000,1,-26.4113,699.77,0.972653,0.356
5540000,1,-27.5749,710.329,0.414833,0.4995
5560000,0,-16.3699,694.03,1.12527,0.43
5580000,0,-16.0354,698.269,1.61251,0.341
5600000,0,-16.9043,698.093,0.126035,0.429
5620000,0,-16.2813,697.675,0.241223,0.383
5640000,3,-50.9648,715.249,2.29463,0.523286
5660000,1,-30.3674,697.911,1.74391,0.41
5680000,1,-28.0051,710.289,0.426798,0.528312
5700000,1,-28.3381,705.352,1.08935,0.5405
5720000,3,-52.9575,705.145,4.1347,0.649
5740000,0,-16.4238,698.61,0.748726,0.3535
5760000,1,-27.1252,702.658,0.739939,0.452
5780000,4,-54.5371,699.44,2.58967,0.588
5800000,0,-16.1881,697.903,2.00822,0.43875
5820000,1,-27.1124,710.586,1.39575,0.588
5840000,0,-16.3566,700.039,5.72756,0.3798
5860000,4,-62.0071,715.223,3.55951,0.488
5880000,0,-16.6328,698.663,0.323059,0.522
5900000,0,-16.3049,696.545,0.286928,0.515
5920000,1,-28.611,697.161,1.60377,0.472
5940000,0,-16.4504,698.62,0.23763,0.379545
5960000,1,-26.1629,705.369,2.94364,0.557
5980000,1,-30.1551,712.286,0.680613,0.511
6000000,0,-16.0487,698.659,0.885551,0.449
6020000,0,-15.9641,697.491,1.47673,0.388
6040000,1,-28.2075,702.759,2.26655,0.428154
6060000,2,-42.1501,715.587,6.1605,0.587
6080000,0,-16.3429,699.872,0.0285154,0.394
6100000,1,-26.9371,708.776,1.62462,0.556143
6120000,2,-37.587,708.685,1.56165,0.522
6140000,0,-16.0082,695.56,0.100697,0.436
6160000,0,-16.3388,700.059,0.46264,0.362
6180000,3,-49.5174,714.087,5.57954,0.484
6200000,1,-26.559,706.539,4.84856,0.544
6220000,0,-16.3485,697.397,0.213847,0.367
6240000,2,-41.6258,709.427,5.37601,0.555
6260000,0,-16.1895,699.205,0.221439,0.4285
6280000,1,-29.0072,696.718,0.233371,0.380667
6300000,1,-27.2399,711.961,1.95812,0.499
6320000,1,-29.8686,711.416,3.36944,0.509667
6340000,3,-50.9216,717.999,5.32036,0.532667
6360000,2,-41.1203,726.788,3.25207,0.516167
6380000,1,-25.9183,697.766,0.610434,0.421
6400000,0,-16.3711,699.672,0.33143,0.356
6420000,0,-16.1163,699.089,0.565495,0.374
6440000,2,-41.9258,712.672,4.4345,0.54
6460000,1,-29.6476,712.739,2.82261,0.485
6480000,2,-43.3066,713.729,4.21973,0.53
6500000,3,-50.3975,713.802,3.51149,0.542
6520000,1,-28.3892,696.374,3.71735,0.339
6540000,1,-27.6633,710.216,0.512612,0.544
6560000,1,-27.4581,706.88,0.416547,0.53
6580000,0,-16.2036,699.424,0.905866,0.347
6600000,0,-16.4301,699.84,0.106964,0.41
6620000,2,-44.181,727.883,2.90176,0.489909
6640000,0,-16.6216,698.291,3.52094,0.428
6660000,1,-31.3402,712.322,1.17495,0.54325
6680000,0,-16.0466,698.302,0.573687,0.421048
6700000,2,-40.4802,711.584,2.28996,0.535
6720000,0,-16.289,700.24,1.57846,0.325
6740000,1,-26.8143,695.644,2.67075,0.439
6760000,0,-16.6788,699.719,0.323732,0.400667
6780000,0,-16.3072,697.675,1.01405,0.407
6800000,0,-16.6125,698.526,0.486673,0.389167
6820000,1,-27.6218,708.562,1.93139,0.509833
6840000,1,-26.852,712.35,1.14185,0.433214
6860000,0,-16.3711,697.436,0.0745096,0.365
6880000,1,-26.7722,698.798,1.39376,0.428667
6900000,0,-17.1121,695.178,0.00745174,0.4175
6920000,0,-16.1823,698.323,0.125874,0.321
6940000,1,-26.9776,702.21,0.373642,0.537
6960000,0,-16.6272,698.22,0.388489,0.365
6980000,0,-16.2859,699.759,1.42197,0.449235
7000000,1,-27.719,710.179,1.64393,0.542
7020000,0,-16.3392,698.716,0.204825,0.416111
7040000,0,-16.2496,697.84,0.0056365,0.488
7060000,3,-49.0002,712.293,2.14505,0.561
7080000,0,-16.873,697.266,0.0479357,0.404333
7100000,0,-17.1187,696.612,3.24577,0.403
7120000,0,-16.3098,699.698,0.264103,0.357
7140000,0,-16.6058,698.646,1.14378,0.4675
7160000,2,-35.5299,707.083,4.60318,0.49
7180000,1,-26.8313,710.383,1.06507,0.561
7200000,0,-16.2866,698.25,1.20912,0.332
7220000,0,-16.7862,698.383,0.249704,0.336
7240000,1,-30.1729,712.729,4.50788,0.539
7260000,3,-51.252,707.017,3.60149,0.5155
7280000,1,-27.8032,712.869,1.72412,0.583
7300000,1,-29.4292,712.71,1.69387,0.507
7320000,2,-38.8746,711.779,4.08346,0.528875
7340000,2,-40.5213,711,4.4291,0.5002
7360000,2,-37.0719,707.423,3.45069,0.539273
7380000,0,-16.0643,697.664,0.272349,0.356
7400000,1,-26.3128,698.558,3.32141,0.4662
7420000,1,-28.1707,704.781,3.6337,0.5575
7440000,0,-16.2951,698.403,0.572895,0.3685
7460000,1,-30.6594,713.315,0.329009,0.54025
7480000,0,-16.921,695.638,2.32932,0.451
7500000,1,-27.7246,697.404,2.89974,0.499
7520000,0,-16.2356,698.773,0.872185,0.352
7540000,0,-16.595,698.324,0.897882,0.374
7560000,0,-16.187,698.074,0.114457,0.410667
7580000,1,-28.3248,710.421,1.15313,0.467
7600000,0,-16.7479,699.132,2.22378,0.363
7620000,0,-16.2679,696.323,2.02465,0.488
7640000,0,-16.1678,698.62,0.398671,0.343
7660000,2,-38.3604,715.559,2.7825,0.570778
7680000,2,-37.1681,706.265,1.93086,0.403316
7700000,0,-16.6256,699.707,1.17705,0.356
7720000,0,-16.8087,697.386,2.35619,0.447
7740000,2,-40.4614,706.132,3.08531,0.592
7760000,0,-16.4513,697.991,0.373114,0.35
7780000,0,-16.7902,698.567,1.35786,0.4464
7800000,1,-30.3809,712.913,3.66995,0.465
7820000,0,-16.0435,695.615,0.716971,0.406
7840000,3,-47.6789,717.034,1.5883,0.653
7860000,2,-39.8905,721.986,3.52451,0.434
7880000,0,-16.1559,699.134,1.47414,0.346
7900000,0,-16.1431,697.962,0.382307,0.446
7920000,1,-26.1111,696.806,0.932821,0.3936
7940000,0,-16.2922,696.293,1.85261,0.381
7960000,0,-16.9113,697.743,0.26241,0.356
7980000,2,-36.1496,703.184,4.20329,0.456
8000000,0,-16.2756,699.269,1.3776,0.472
8020000,2,-36.8827,713.243,5.41004,0.5285
8040000,2,-41.1657,710.07,0.990375,0.548
8060000,0,-16.1692,699.739,0.0661726,0.345
8080000,2,-43.1184,714.275,2.88728,0.520889
8100000,2,-36.8184,704.449,2.09219,0.543875
8120000,0,-16.4825,699.892,1.98471,0.434
8140000,0,-16.7465,698.155,4.30461,0.495
8160000,0,-16.2945,698.767,1.05292,0.43025
8180000,0,-16.2418,699.723,0.443352,0.4244
8200000,2,-41.6994,711.228,4.58637,0.628
8220000,0,-16.4654,699.204,1.24397,0.478667
8240000,0,-16.1584,699.49,0.368229,0.4151
8260000,1,-27.2091,697.199,0.970715,0.4294
8280000,1,-30.5155,710.893,0.531716,0.525333
8300000,0,-16.2093,699.419,2.29143,0.335
8320000,1,-25.8406,707.041,3.02215,0.564
8340000,0,-16.393,700.118,0.502475,0.335
8360000,0,-16.4313,699.011,0.271372,0.495
8380000,1,-27.1577,699.587,1.93925,0.399
8400000,1,-28.2088,704.461,0.742415,0.427
8420000,0,-16.0899,699.369,1.41477,0.397
8440000,0,-16.344,699.383,2.31373,0.382
8460000,1,-30.255,712.71,1.90649,0.602
8480000,1,-26.3412,702.004,1.45783,0.4185
8500000,1,-34.2138,715.019,0.864713,0.47
8520000,0,-16.4737,696.869,0.704693,0.385636
8540000,0,-16.4382,698.367,0.899703,0.394429
8560000,1,-26.2402,707.432,3.06628,0.513875
8580000,1,-26.852,698.298,2.15949,0.449
8600000,0,-16.9235,695.292,1.30302,0.481789
8620000,0,-16.304,699.447,0.788408,0.421909
8640000,2,-37.6832,696.286,3.11914,0.5376
8660000,2,-36.7049,700.039,6.72902,0.436
8680000,0,-16.3369,696.173,0.614046,0.369
8700000,0,-16.0352,698.301,0.150358,0.379
8720000,0,-16.6608,698.748,0.466845,0.437
8740000,0,-16.3129,698.182,1.26197,0.35675
8760000,0,-16.1808,699.754,0.604375,0.325
8780000,0,-16.2881,700.002,0.764899,0.444
8800000,1,-31.4991,713.644,2.23946,0.546
8820000,0,-16.387,700.148,0.131955,0.405
8840000,0,-16.5725,699.271,1.80915,0.411
8860000,1,-27.3453,693.954,1.8118,0.368
8880000,0,-16.2441,699.563,0.0305845,0.35
8900000,0,-16.4501,698.654,0.714591,0.397
8920000,1,-25.5143,696.217,2.65804,0.479
8940000,2,-48.4743,714.372,4.90792,0.494
8960000,3,-50.1593,712.815,6.76492,0.572
8980000,0,-15.9791,697.315,2.67568,0.402636
9000000,3,-49.5116,708.042,3.85586,0.529
9020000,1,-30.0364,710.118,0.406968,0.545667
9040000,0,-16.5037,697.449,0.613635,0.4187
9060000,0,-16.2021,699.303,0.712863,0.357
9080000,2,-38.3662,708.306,2.5215,0.509
9100000,0,-16.4202,694.57,4.57045,0.397
9120000,1,-26.3941,707.914,0.866075,0.5395
9140000,0,-16.9153,697.826,0.134298,0.364
9160000,0,-15.9829,698.234,0.229629,0.3445
9180000,1,-25.7544,698.505,2.07019,0.349
9200000,0,-16.3484,699.878,1.07006,0.5076
9220000,0,-16.51,696.753,0.691336,0.390333
9240000,0,-16.1217,698.477,0.0737184,0.409625
9260000,0,-16.0609,698.302,1.03965,0.343
9280000,2,-35.3676,697.421,4.58662,0.465
9300000,0,-16.2324,699.403,0.536793,0.343
9320000,0,-16.2638,700.028,0.328276,0.37
9340000,0,-16.2887,691.501,1.05214,0.3985
9360000,0,-16.4612,700.028,0.606542,0.454
9380000,1,-27.1474,698.24,2.22768,0.353
9400000,0,-16.4481,698.704,0.767637,0.383
9420000,0,-16.5114,699.53,1.79686,0.385833
9440000,1,-28.4044,710.549,1.18488,0.46
9460000,2,-39.7858,711.211,3.35056,0.527
9480000,0,-16.2082,694.121,1.0603,0.351
9500000,0,-16.5117,698.1,0.193341,0.364
9520000,2,-39.5763,714.241,2.32462,0.56
9540000,1,-27.3482,711.397,2.56944,0.522
9560000,0,-16.6169,697.773,0.03702,0.4291
9580000,2,-40.2933,712.221,5.78916,0.507
9600000,2,-41.0599,728.252,4.12243,0.472
9620000,2,-40.9387,726.167,1.07688,0.462
9640000,1,-29.2027,695.564,2.49677,0.429
9660000,0,-16.7004,698.801,0.813688,0.346
9680000,4,-59.2868,708.988,8.686,0.503846
9700000,1,-28.2591,710.363,0.592006,0.576
9720000,1,-27.9513,702.356,1.88461,0.471
9740000,1,-32.061,714.161,1.37747,0.515
9760000,1,-28.3225,702.488,1.24667,0.51175
9780000,0,-16.4024,699.282,0.0592845,0.329
9800000,3,-47.9461,722.62,4.97023,0.526
9820000,2,-37.7097,706.559,2.45165,0.495
9840000,0,-16.8711,697.623,1.16019,0.332
9860000,0,-16.3438,699.804,1.61405,0.4
9880000,0,-15.9052,696.557,0.513679,0.409
9900000,0,-16.5082,695.219,0.083166,0.428867
9920000,2,-45.6438,713.295,2.31004,0.527353
9940000,1,-25.6119,697.754,0.929678,0.37
9960000,0,-17.0956,696.649,4.07293,0.4826
9980000,0,-16.4854,698.549,1.39968,0.365
10000000,1,-25.5713,696.436,0.395893,0.407
10020000,1,-30.5129,713.029,0.924373,0.549167
10040000,0,-16.3977,699.801,1.65504,0.383
10060000,0,-16.3583,698.137,0.678146,0.361
10080000,0,-16.3711,699.493,1.01746,0.368
10100000,0,-16.4798,698.15,2.02775,0.451
10120000,0,-16.387,699.537,0.472495,0.387857
10140000,2,-41.1384,700.928,2.99804,0.585
10160000,0,-16.3806,694.179,0.476244,0.373
10180000,1,-26.8678,699.726,1.30046,0.501
10200000,0,-16.2413,699.252,0.149131,0.397143
10220000,0,-16.0864,698.781,3.11206,0.392
10240000,0,-16.5767,699.813,0.0916041,0.4092
10260000,0,-16.623,695.792,2.48969,0.41825
10280000,1,-26.3603,698.943,1.84441,0.438
10300000,0,-16.5461,698.781,2.8203,0.422
10320000,0,-16.0138,697.128,0.149564,0.384
10340000,0,-16.7165,699.297,1.21852,0.349667
10360000,1,-29.8423,713.989,3.38503,0.552889
10380000,0,-16.5514,699.611,1.36064,0.363
10400000,1,-26.4353,700.594,1.56531,0.51225
10420000,0,-17.1743,696.626,5.3559,0.515333
10440000,1,-26.9301,710.093,3.04863,0.474
10460000,1,-28.5542,709.439,1.59922,0.565
10480000,0,-16.3261,699.811,0.69355,0.48
10500000,0,-16.8837,698.585,0.520114,0.473
10520000,0,-16.3504,698.063,0.88909,0.346
10540000,2,-41.5851,713.707,1.98664,0.505
10560000,0,-16.5546,698.384,2.25873,0.40825
10580000,1,-27.5658,697.621,1.49248,0.431
10600000,1,-27.607,695.914,2.87174,0.45
10620000,0,-16.4945,699.392,1.37247,0.318
10640000,0,-16.5098,698.844,0.419416,0.4472
10660000,0,-16.1544,698.999,1.44846,0.388
10680000,0,-16.1571,698.22,1.02628,0.438882
10700000,1,-26.5095,698.158,2.37092,0.393
10720000,1,-27.794,712.654,4.00267,0.433
10740000,0,-16.2809,698.085,0.848866,0.448636
10760000,1,-27.3045,695.503,1.35015,0.423
10780000,0,-16.4423,698.853,2.33335,0.357
10800000,0,-16.1051,696.545,0.213028,0.359
10820000,0,-16.0774,693.773,0.465778,0.461667
10840000,0,-16.484,699.274,1.17991,0.505167
10860000,0,-16.8357,694.802,2.09532,0.365429
10880000,0,-16.8674,696.538,2.38807,0.424333
10900000,0,-16.1377,698.66,2.0534,0.358333
10920000,0,-16.3333,699.804,0.0892667,0.398
10940000,0,-16.2194,695.086,0.726486,0.3535
10960000,0,-16.4007,699.759,0.438471,0.369
10980000,1,-26.5169,699.777,1.3533,0.394
11000000,0,-16.9592,698.203,0.437708,0.361
11020000,0,-16.9844,697.535,1.24341,0.463111
11040000,0,-17.0491,695.672,1.15729,0.514
