generation,N_shifts,logPrior,logLik,eventRate,acceptRate
11380000,24,-308.771,2019.53,22.8222,0.514947
11400000,23,-298.098,1977.52,24.0176,0.464
11420000,26,-329.743,2036.93,18.032,0.483
11440000,21,-265.253,2011.94,30.2943,0.478
11460000,24,-294.587,2016.76,27.5501,0.491
11480000,27,-328.941,2039.07,34.0736,0.497
11500000,26,-328.36,2023.32,33.0952,0.446
11520000,28,-345.55,2021.49,27.4828,0.51
11540000,32,-404.419,2063.74,27.0757,0.539
11560000,27,-327.267,2051.75,32.6682,0.527
11580000,28,-338.915,2023.5,27.8667,0.517
11600000,29,-372.57,2039.06,34.0132,0.544
11620000,25,-312.493,2068.89,20.6005,0.506
11640000,32,-390.313,2061.44,37.7697,0.5588
11660000,29,-356.049,2056.91,28.0192,0.507
11680000,26,-315.87,2007.49,31.6699,0.5262
11700000,26,-320.7,2038.03,30.5188,0.469
11720000,27,-338.865,2014.33,28.2962,0.516667
11740000,28,-354.798,2025.91,24.8343,0.518
11760000,26,-323.624,2050.38,28.5806,0.488
11780000,31,-389.164,2032.66,32.8061,0.531667
11800000,32,-394.874,2028.6,30.4999,0.517
11820000,31,-383.538,2064.35,27.8465,0.506857
11840000,33,-404.743,2059.71,31.0119,0.529875
11860000,29,-358.815,2066.23,32.9931,0.486
11880000,30,-366.522,2071.34,31.1666,0.5165
11900000,27,-344.105,2050.71,23.956,0.514
11920000,33,-402.922,2044.03,31.9227,0.521083
11940000,29,-370.625,2035.83,28.1406,0.518
11960000,25,-321.046,2047.58,34.3659,0.476
11980000,25,-325.769,2049.98,20.4864,0.482
12000000,25,-312.094,2019.72,18.4549,0.492
12020000,28,-356.017,2034.86,19.8541,0.509
12040000,29,-362.591,2061.08,29.4781,0.496
12060000,33,-401.856,2058.01,34.2074,0.516062
12080000,23,-294.187,2022.28,28.9624,0.494
12100000,27,-341.126,2030.44,27.503,0.498
12120000,25,-309.007,2038.07,26.6421,0.497
12140000,33,-405.949,2057.31,33.6761,0.513
12160000,30,-375.018,2044.85,35.8912,0.525
12180000,26,-326.585,2009.65,28.1907,0.504
12200000,28,-355.654,2054.82,22.5166,0.4765
12220000,22,-281.768,2009.11,28.6273,0.508444
12240000,32,-394.008,2051.75,38.7212,0.518
12260000,27,-340.531,2060.13,29.983,0.505
12280000,29,-372.775,2049.93,24.6332,0.518
12300000,26,-323.741,2035.75,21.6933,0.524875
12320000,28,-348.511,2046.2,32.1578,0.501
12340000,28,-352.514,2041.29,28.1541,0.507417
12360000,27,-343.04,2012.01,26.0806,0.500167
12380000,31,-382.101,2049,25.1519,0.533833
12400000,35,-422.869,2050.64,34.1841,0.537
12420000,35,-438.485,2060.19,42.9868,0.5215
12440000,24,-311.293,2042.78,20.1324,0.5
12460000,32,-387.131,2058.73,33.6721,0.53725
12480000,32,-386.221,2038.56,37.4876,0.549
12500000,29,-363.854,2045.89,24.9548,0.522333
12520000,32,-386.069,2041.1,32.0502,0.524
12540000,28,-350.301,2013.19,32.1511,0.527143
12560000,33,-396.543,2014.5,37.1081,0.509667
12580000,22,-280.227,1997.67,22.1769,0.512786
12600000,25,-320.607,2053.96,21.2957,0.486
12620000,26,-331.513,2024.87,24.525,0.506
12640000,31,-378.085,2029.57,26.6412,0.529
12660000,26,-334.866,2038.43,22.9282,0.532
12680000,27,-339.904,2034.21,33.4591,0.53
12700000,25,-312.854,2019.59,22.5907,0.497
12720000,28,-352.491,2038.27,36.7554,0.482
12740000,27,-338.356,2029.41,33.8654,0.517
12760000,29,-360.086,2064.53,24.3044,0.512
12780000,31,-387.782,2068.2,38.5176,0.505
12800000,31,-382.992,2061.32,35.4433,0.544
12820000,35,-423.321,2057.56,39.2447,0.552
12840000,26,-339.983,2049.04,25.366,0.5052
12860000,34,-418.956,2050.16,39.0094,0.53
12880000,31,-392.368,2062.63,37.5184,0.528
12900000,30,-374.167,2076.08,40.3385,0.531
12920000,26,-334.644,2042.11,14.969,0.485
12940000,26,-327.479,2068.51,18.7821,0.511
12960000,32,-395.829,2054.15,29.5985,0.499
12980000,34,-417.316,2053.12,31.6969,0.515
13000000,30,-370.876,2047.09,24.9889,0.508143
13020000,26,-330.97,2068.28,27.9379,0.487
13040000,29,-357.387,2030.72,35.148,0.512098
13060000,28,-356.272,2066.16,29.7087,0.525
13080000,36,-440.666,2061.82,31.3589,0.499
13100000,28,-341.836,2042.78,21.9064,0.484
13120000,30,-366.402,2030.68,28.623,0.523
13140000,30,-370.276,2038.83,28.2438,0.509
13160000,26,-322.458,2030.89,22.3981,0.472
13180000,27,-335.975,2045.65,31.3436,0.486
13200000,32,-398.982,2018.91,28.6572,0.503974
13220000,27,-342.246,2054.65,30.813,0.521
13240000,30,-379.952,2065.27,24.308,0.528
13260000,34,-413.196,2077.05,41.7172,0.522
13280000,29,-366.355,2040.61,20.1556,0.506
13300000,34,-414.59,2046.35,22.4478,0.533
13320000,39,-461.697,2069.44,46.1901,0.550094
13340000,30,-379.988,2071.75,42.665,0.514857
13360000,29,-364.587,2076.79,36.8878,0.49
13380000,28,-366.871,2057.18,24.192,0.49325
13400000,26,-317.755,2004.34,28.319,0.5065
13420000,29,-355.316,2023.42,26.4485,0.503
13440000,30,-367.923,2043.65,29.6465,0.52464
13460000,36,-430.149,2050.56,42.7664,0.530286
13480000,31,-379.846,2003.93,35.0574,0.520667
