generation,rank_1,rank_2,swapAccepted
496000,2,4,1
497000,1,4,1
498000,1,2,1
499000,1,2,1
500000,3,4,1
501000,2,3,1
502000,1,3,0
503000,1,4,1
504000,1,2,1
505000,1,4,0
506000,3,4,1
507000,1,4,1
508000,3,4,1
509000,1,4,0
510000,1,3,1
511000,2,3,1
512000,1,2,1
513000,1,4,0
514000,1,3,1
515000,1,3,0
516000,3,4,1
517000,1,3,0
518000,1,4,0
519000,1,4,0
520000,1,3,0
521000,2,3,1
522000,1,2,1
523000,2,3,1
524000,1,3,1
525000,1,2,0
526000,1,2,1
527000,2,3,0
528000,2,4,0
529000,3,4,0
530000,1,3,1
531000,1,4,0
532000,1,4,0
533000,1,4,0
534000,1,4,1
535000,1,3,1
536000,3,4,1
537000,1,3,1
538000,2,4,1
539000,1,2,0
540000,1,4,1
541000,1,3,1
542000,1,4,0
543000,3,4,1
544000,3,4,1
545000,2,4,0
546000,2,3,1
547000,2,3,1
548000,1,4,1
549000,1,2,0
550000,1,4,1
551000,2,3,1
552000,1,3,1
553000,1,3,1
554000,1,4,1
555000,3,4,1
556000,1,3,1
557000,3,4,0
558000,2,3,1
559000,3,4,0
560000,1,3,1
561000,1,3,0
562000,2,3,1
563000,1,4,1
564000,1,4,1
565000,2,4,1
566000,2,3,1
567000,2,4,1
568000,1,2,1
569000,2,3,1
570000,1,3,1
571000,1,2,1
572000,2,4,0
573000,2,4,0
574000,1,4,1
575000,2,4,0
576000,1,4,1
577000,1,3,0
578000,1,4,0
579000,1,2,1
580000,1,2,1
581000,2,3,1
582000,1,3,1
583000,1,3,1
584000,3,4,1
585000,3,4,1
586000,3,4,1
587000,2,3,1
588000,1,2,1
589000,2,3,1
590000,1,2,1
591000,1,2,1
592000,2,3,1
593000,1,3,1
594000,3,4,1
595000,1,2,0
596000,3,4,0
597000,2,3,1
598000,1,2,1
599000,2,3,0
600000,2,3,1
601000,3,4,1
602000,1,2,1
603000,3,4,0
604000,2,3,1
605000,2,3,1
606000,1,2,1
607000,1,4,1
608000,2,4,1
609000,1,2,1
610000,1,3,1
611000,1,4,1
612000,1,3,1
613000,2,3,1
614000,1,3,1
615000,1,2,0
616000,1,4,0
617000,1,4,0
618000,3,4,1
619000,2,4,1
620000,1,4,1
621000,1,3,0
622000,2,3,1
623000,2,3,1
624000,3,4,1
625000,1,3,1
626000,1,2,1
627000,1,2,1
628000,1,4,0
629000,1,2,1
630000,1,2,1
631000,3,4,1
632000,1,3,1
633000,2,4,1
634000,2,3,1
635000,2,4,1
636000,2,3,0
637000,1,4,0
638000,1,4,1
639000,1,2,1
640000,2,3,0
641000,2,4,1
642000,1,2,1
643000,1,2,1
644000,2,4,0
645000,3,4,1
646000,1,2,1
647000,1,2,1
648000,2,4,1
649000,1,3,1
650000,1,3,1
651000,1,4,0
652000,1,4,1
653000,1,4,1
654000,1,2,1
655000,1,3,1
656000,1,2,1
657000,1,3,1
658000,1,3,1
659000,1,3,1
660000,2,3,1
661000,1,4,0
662000,2,3,1
663000,1,4,0
664000,2,4,0
665000,2,3,1
666000,1,4,0
667000,1,3,1
668000,2,3,1
669000,1,2,1
670000,1,4,0
671000,1,3,1
672000,1,3,1
673000,1,3,1
674000,2,4,0
675000,3,4,1
676000,2,4,0
677000,2,3,1
678000,1,3,1
679000,1,4,0
680000,1,4,1
681000,1,4,0
682000,1,2,1
683000,2,3,1
684000,1,4,1
685000,1,4,1
686000,3,4,1
687000,2,3,1
688000,2,4,1
689000,1,3,1
690000,3,4,1
691000,2,4,1
692000,1,4,0
693000,1,3,0
694000,2,4,1
695000,3,4,1
696000,2,4,0
697000,3,4,1
698000,1,2,0
699000,1,4,0
700000,3,4,1
701000,1,3,0
702000,3,4,1
703000,2,4,0
704000,1,4,0
705000,1,4,1
706000,2,3,1
707000,1,3,1
708000,1,2,1
709000,2,4,1
710000,2,4,1
711000,1,3,1
712000,1,2,1
713000,1,3,0
714000,1,3,1
715000,2,3,1
716000,2,4,1
717000,3,4,1
718000,1,2,1
719000,1,2,1
720000,1,3,1
721000,1,4,1
722000,1,3,1
723000,2,4,0
724000,1,3,1
725000,1,3,1
726000,3,4,1
727000,1,3,1
728000,1,4,1
729000,1,3,1
730000,2,4,1
731000,3,4,1
732000,2,4,1
733000,3,4,1
734000,2,4,1
735000,1,2,1
736000,1,2,1
737000,3,4,1
738000,2,4,1
739000,1,2,1
740000,2,3,1
741000,2,3,1
742000,2,4,1
743000,1,4,0
744000,2,3,1
745000,2,3,1
746000,2,3,0
747000,3,4,1
748000,1,2,1
749000,2,3,1
750000,1,2,1
751000,2,3,1
752000,1,3,1
753000,2,3,1
754000,2,4,1
755000,1,4,1
756000,1,3,1
757000,1,4,1
758000,3,4,1
759000,1,2,1
760000,2,4,1
761000,1,2,1
762000,3,4,0
763000,2,3,1
764000,3,4,1
765000,3,4,1
766000,2,3,1
767000,1,3,1
768000,3,4,0
769000,2,4,1
770000,2,3,1
771000,1,3,0
772000,1,2,1
773000,2,3,1
774000,3,4,1
775000,3,4,1
776000,1,4,1
777000,1,2,1
778000,2,4,1
779000,1,3,1
780000,2,3,1
781000,2,3,1
782000,3,4,1
783000,1,2,1
784000,1,3,0
785000,2,4,1
786000,1,2,1
787000,2,4,1
788000,2,4,0
789000,1,4,1
790000,1,2,1
791000,1,4,1
792000,2,3,1
793000,2,3,1
794000,3,4,1
795000,2,3,1
796000,1,4,1
797000,1,2,1
798000,2,4,1
799000,3,4,1
800000,1,2,1
801000,3,4,1
802000,1,2,1
803000,1,4,0
804000,1,3,1
805000,3,4,1
806000,2,3,1
807000,2,4,1
808000,2,3,1
809000,2,4,0
810000,1,2,1
811000,1,3,1
812000,3,4,0
813000,1,2,0
814000,1,2,1
815000,1,2,1
816000,2,3,1
817000,1,3,1
818000,2,4,1
819000,1,4,1
820000,3,4,1
821000,3,4,1
822000,3,4,1
823000,1,2,1
824000,2,3,1
825000,2,4,1
826000,2,3,1
827000,1,4,1
828000,2,4,1
829000,1,2,1
830000,2,4,1
831000,2,3,0
832000,1,3,1
833000,3,4,1
834000,1,4,0
835000,1,2,1
836000,2,3,1
837000,2,3,1
838000,1,4,0
839000,2,3,1
840000,1,3,0
841000,1,3,0
842000,2,3,1
