generation,rank_1,rank_2,swapAccepted
844000,2,4,0
845000,1,3,1
846000,1,2,1
847000,1,4,0
848000,1,4,1
849000,1,4,1
850000,2,3,0
851000,1,4,1
852000,1,3,1
853000,2,3,1
854000,2,3,1
855000,1,3,1
856000,1,2,1
857000,3,4,0
858000,2,3,1
859000,2,4,1
860000,2,4,1
861000,1,4,1
862000,2,4,1
863000,2,3,1
864000,2,3,1
865000,2,3,1
866000,1,3,0
867000,1,3,0
868000,1,4,1
869000,3,4,1
870000,1,4,1
871000,3,4,1
872000,1,4,1
873000,1,4,0
874000,1,3,1
875000,1,3,1
876000,2,3,1
877000,2,3,1
878000,3,4,1
879000,2,3,1
880000,1,2,1
881000,2,3,0
882000,2,3,1
883000,2,4,1
884000,1,2,1
885000,1,3,0
886000,1,4,0
887000,3,4,0
888000,1,2,1
889000,3,4,1
890000,3,4,1
891000,3,4,1
892000,1,4,0
893000,1,2,1
894000,2,3,1
895000,1,2,0
896000,3,4,1
897000,2,4,1
898000,2,4,1
899000,1,4,0
900000,3,4,1
901000,1,4,0
902000,2,4,1
903000,1,4,1
904000,2,3,1
905000,1,4,1
906000,1,4,1
907000,1,2,1
908000,2,4,1
909000,2,4,0
910000,1,4,0
911000,1,4,0
912000,2,3,1
913000,2,4,0
914000,1,2,0
915000,2,3,1
916000,2,3,1
917000,2,3,0
918000,3,4,0
919000,1,4,0
920000,3,4,1
921000,2,3,1
922000,1,2,1
923000,3,4,1
924000,1,4,0
925000,2,4,0
926000,1,4,1
927000,1,4,1
928000,2,3,1
929000,1,3,1
930000,3,4,1
931000,2,4,0
932000,1,4,1
933000,1,4,0
934000,1,2,1
935000,2,4,1
936000,1,3,0
937000,2,4,1
938000,2,4,0
939000,3,4,1
940000,2,3,1
941000,3,4,1
942000,1,3,0
943000,1,4,0
944000,1,2,0
945000,1,4,0
946000,1,2,1
947000,1,3,0
948000,3,4,1
949000,1,3,1
950000,2,3,1
951000,1,2,1
952000,3,4,1
953000,1,4,0
954000,1,2,1
955000,1,3,1
956000,1,2,1
957000,3,4,1
958000,1,2,1
959000,1,4,1
960000,2,4,1
961000,1,3,1
962000,2,3,1
963000,2,3,1
964000,1,2,0
965000,3,4,1
