generation,N_shifts,logPrior,logLik,eventRate,acceptRate
23500000,34,-384.359,2105.48,50.047,0.491
23520000,30,-330.981,2102.31,32.5769,0.485
23540000,29,-331.322,2126.17,29.6069,0.495
23560000,35,-386.971,2126.04,34.1914,0.471
23580000,34,-378.769,2145.77,29.8229,0.493
23600000,34,-387.066,2114.4,32.5124,0.478
23620000,35,-391.719,2138.9,42.8406,0.49
23640000,33,-371.137,2080.58,31.3188,0.519
23660000,29,-326.909,2100.74,19.5708,0.5
23680000,37,-417.388,2130.91,39.7881,0.527
23700000,29,-330.408,2083.87,23.9458,0.470667
23720000,37,-419.673,2144.04,38.3334,0.499
23740000,31,-365.894,2132.29,38.7194,0.467
23760000,34,-398.594,2103.49,30.59,0.48305
23780000,35,-390.294,2133.04,32.3596,0.504667
23800000,37,-418.876,2120.96,45.149,0.503857
23820000,32,-355.409,2139.95,42.4908,0.506
23840000,29,-326.61,2117.29,24.501,0.432
23860000,35,-391.736,2108.48,29.4251,0.515
23880000,36,-395.287,2136.65,32.8254,0.547
23900000,32,-350.004,2113.46,38.9904,0.484
23920000,32,-354.915,2132.33,35.6527,0.49475
23940000,33,-375.039,2126.19,28.9232,0.515
23960000,29,-337.179,2124.09,29.7058,0.464
23980000,31,-346.181,2113.6,41.205,0.486
24000000,33,-372.559,2106.44,42.8879,0.536
24020000,29,-338.535,2102.23,26.8365,0.492
24040000,33,-377.428,2069.49,32.1237,0.472
24060000,38,-423.694,2081.82,38.375,0.513
24080000,33,-362.931,2110.96,21.666,0.506
24100000,32,-362.987,2109.98,45.9847,0.47
24120000,30,-346.558,2102.46,30.5441,0.499391
24140000,35,-390.751,2104.06,31.7274,0.514048
24160000,38,-431.253,2112.66,41.2309,0.517
24180000,29,-324.044,2097.53,28.8647,0.48
24200000,30,-347.78,2106.89,28.2493,0.495
24220000,37,-428.305,2085.84,40.0493,0.514556
24240000,28,-319.796,2093.59,31.9282,0.489
24260000,27,-306.568,2086.42,20.3031,0.496
24280000,28,-318.987,2071.4,26.7256,0.484
24300000,34,-388.911,2112.72,25.267,0.508
24320000,30,-333.357,2093.02,29.3628,0.512
24340000,30,-341.816,2107.28,27.9314,0.499133
24360000,30,-340.946,2110.3,26.9604,0.490667
24380000,28,-314.462,2087.08,27.2199,0.496095
24400000,31,-343.007,2107.93,27.2777,0.4816
24420000,30,-336.14,2101.69,30.0931,0.464
24440000,30,-342.393,2081.81,27.5744,0.468
24460000,33,-381.448,2110.59,28.998,0.521714
24480000,34,-387.552,2106.83,33.5493,0.535
24500000,31,-351.639,2103.06,33.6125,0.526
24520000,30,-338.094,2117.53,23.9823,0.482
24540000,34,-375.958,2101.32,38.3164,0.5025
24560000,33,-362.95,2084.32,29.4074,0.511
24580000,26,-295.444,2095.99,24.0106,0.428
24600000,33,-367.858,2086.24,34.1864,0.515
24620000,37,-419.188,2102.95,37.2579,0.506
24640000,29,-331.753,2082.73,26.2805,0.484
24660000,28,-322.277,2094.33,37.1992,0.47
24680000,34,-390.675,2093.48,36.7934,0.518
24700000,37,-414.573,2103.57,32.6708,0.519
24720000,34,-380.485,2131.05,33.2599,0.5155
24740000,31,-354.933,2085.76,32.7215,0.485
24760000,33,-370.653,2095.91,36.7561,0.52
24780000,33,-371.208,2111.18,29.0125,0.484727
24800000,35,-388.994,2097.27,38.0917,0.53
24820000,30,-331.647,2094.59,31.6756,0.468
24840000,33,-364.812,2098.94,25.5968,0.4967
24860000,31,-354.224,2113.93,29.93,0.528
24880000,29,-333.891,2074.25,41.793,0.508
24900000,27,-312.181,2105.92,27.6582,0.4938
24920000,29,-330.337,2093.19,24.3705,0.495
24940000,28,-320.07,2105.66,28.2834,0.468
24960000,33,-363.369,2096.67,36.7364,0.492
24980000,30,-347.812,2117.26,29.8368,0.494167
25000000,30,-348.32,2103.11,26.985,0.498
25020000,29,-318.135,2095.28,22.9497,0.511
25040000,31,-356.91,2082.32,25.1525,0.461
25060000,31,-358.113,2100.42,31.4041,0.497222
25080000,31,-351.733,2106.97,34.0377,0.489714
25100000,31,-343.554,2132.63,43.2782,0.532
25120000,42,-463.44,2111.1,56.4236,0.5315
25140000,33,-365.896,2103.57,35.7428,0.492714
25160000,39,-443.514,2109.91,46.9571,0.499
25180000,32,-356.531,2099.81,33.3109,0.479
25200000,34,-380.748,2092.48,48.3497,0.496
25220000,30,-348.922,2108.25,35.8231,0.462
25240000,33,-381.195,2091.45,48.2328,0.499
25260000,33,-372.949,2078.42,38.882,0.507
25280000,31,-346.741,2130.72,29.1695,0.495
25300000,30,-332.183,2089.17,30.5518,0.497
25320000,30,-338.383,2112.04,27.2929,0.500333
25340000,27,-305.771,2113.92,33.6994,0.51
25360000,30,-338.414,2114.23,33.4714,0.48
25380000,33,-370.286,2106.6,34.6052,0.524
25400000,27,-306.129,2072.54,34.6642,0.4908
25420000,28,-315.446,2116.76,30.5535,0.488333
25440000,29,-324.899,2097.19,28.6608,0.475
25460000,34,-386.835,2122.56,28.556,0.50425
25480000,30,-334.913,2125.48,29.0567,0.475
25500000,35,-388.827,2100.4,23.9757,0.517
25520000,27,-306.054,2110.99,26.7874,0.451
25540000,28,-321.319,2084.36,34.3913,0.497176
25560000,32,-366.448,2088.64,32.2275,0.493
25580000,32,-354.252,2118.97,27.8065,0.488
25600000,34,-378.968,2085.36,29.3931,0.4896
25620000,34,-389.813,2090.91,39.285,0.509727
25640000,27,-299.472,2105.42,36.0648,0.5
25660000,33,-373.378,2088.01,29.8812,0.502
25680000,28,-309.863,2091.06,27.765,0.479667
25700000,35,-386.892,2110.62,30.5241,0.508
25720000,28,-308.315,2089.15,33.6253,0.479
25740000,30,-340.647,2120.64,30.0686,0.503
25760000,30,-341.747,2099.94,30.7791,0.484
25780000,25,-281.056,2081.98,18.485,0.447
25800000,26,-293.144,2051.27,27.4428,0.443
25820000,30,-351.012,2116.51,41.1024,0.468
25840000,29,-331.68,2083.81,26.9744,0.4825
25860000,28,-317.634,2085.52,27.4659,0.477
25880000,30,-344.849,2115.81,32.7781,0.4945
25900000,32,-359.345,2078.38,31.5915,0.511714
25920000,27,-295.99,2089.9,32.9496,0.508
25940000,31,-350.593,2109.73,32.1295,0.496
25960000,33,-375.464,2096.09,30.5924,0.488
25980000,33,-376.572,2099.41,32.0146,0.504333
26000000,30,-336.965,2097.07,33.896,0.485
26020000,31,-350.433,2103.12,32.023,0.468
26040000,30,-337.802,2113.6,30.813,0.513
26060000,26,-296.327,2091.75,28.3317,0.419
26080000,33,-381.086,2084.02,37.5123,0.508
26100000,30,-335.694,2092.53,33.4405,0.477
26120000,35,-385.635,2095.28,33.3117,0.513
